perturbation,text_id,крупный,мелкий,средний
style_literary_apiyi,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,-3.84,6.86,12.18
style_record_fields,coling::019875e1-f507-4de8-a2a7-1f1dffeba025,-15.91,-26.89,-16.62
style_record_fields,coling::0303abd4-4ede-45e6-94d9-7e4d99699a27,-22.62,-23.53,-26.23
style_record_fields,coling::040c1d28-4583-4101-87e6-0631f517d0b5,3.18,-53.61,-23.57
style_record_fields,coling::049da962-b4ab-4271-80d7-6c08dd7157b9,-30.65,-35.87,-24.41
style_record_fields,coling::07106895-c293-4117-be28-f75985334b33,-10.4,-17.62,-10.65
style_record_fields,coling::0a6f4d1d-1792-4bfc-a4cf-9fcf063648e1,-15.85,-28.74,-11.9
style_record_fields,coling::0b4651e6-8f56-467b-81ae-810fa7819810,-28.41,-0.28,-12.95
style_record_fields,coling::0c653e8b-8157-47f3-bdaa-142023fb5739,-18.87,-3.57,2.12
style_record_fields,coling::108b67b9-1113-4b28-81da-e218ced4ceb9,-35.51,-21.74,-38.17
style_record_fields,coling::1770be09-c92d-43e3-ab15-7b7318ca2f96,-12.0,-20.13,8.81
style_record_fields,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,-25.27,-36.25,-22.99
style_record_fields,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,-11.11,-7.73,-5.94
style_record_fields,coling::1eb3e11f-345c-4e21-9971-65b1c025ebf0,-15.25,-17.43,2.77
style_record_fields,coling::1eb5e451-a672-4645-8dea-c413ad11c953,-14.71,-27.0,-13.34
style_record_fields,coling::203e204e-a867-4d1d-97e8-bdd789e6fc2b,-32.1,-24.8,-35.76
style_record_fields,coling::22aa3208-6e8c-4005-9386-819f202c1c74,-23.3,-11.14,-10.55
style_record_fields,coling::23d0bd02-f2a0-4752-971c-cac75280ef8f,-24.09,-6.48,-50.09
style_record_fields,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,-10.46,-11.94,-15.99
style_record_fields,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,-26.74,-19.99,-10.63
style_record_fields,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,-23.48,-35.48,-19.03
style_record_fields,coling::31049c2c-a6a8-44a9-acaa-b8e3b1237658,-29.45,-22.95,-11.97
style_record_fields,coling::32e519e5-5c7c-4bcb-a0ea-bfeb2b47c9d8,32.03,-12.25,-0.71
style_record_fields,coling::365ba259-c2eb-480e-84d9-eab251a43b47,-32.24,-34.6,-26.38
style_record_fields,coling::37e384a6-d2b8-444e-ac7f-d4288c173442,-30.43,-20.85,-9.24
style_record_fields,coling::3acbf3b4-cdc2-42b4-9b2c-839dd8bb95f5,-26.16,-31.62,-25.53
style_record_fields,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,-26.27,-32.17,-24.54
style_record_fields,coling::3dd39352-d471-4ab9-bd50-b7345fc1d97c,-40.43,-44.15,-38.61
style_record_fields,coling::4979d6d3-5de1-40a4-9a75-cfd7fc6085a9,-21.96,-27.04,-20.03
style_record_fields,coling::49a2d576-81e8-4b16-889d-beb4a986f322,-10.91,-7.73,-7.49
style_record_fields,coling::4b504a77-e4f6-447f-996a-b39d54b5c54c,-24.45,-37.91,-19.76
style_record_fields,coling::4e7728dc-010d-47cb-95f2-16525a713ce3,-8.22,-20.87,-22.36
style_record_fields,coling::5293d27b-2991-4ca1-93ab-e336d0ebeefc,-39.45,-33.97,-30.6
style_record_fields,coling::564547e8-c996-4ee6-8beb-abfe80624a51,-8.52,-14.94,-3.0
style_record_fields,coling::5895f991-9d37-49fe-9f39-eeff324a797c,-29.37,-22.41,-20.47
style_record_fields,coling::59aec439-babf-4d21-b03b-4f331a96f0bf,-7.07,-15.68,-12.1
style_record_fields,coling::5e64f27a-ba00-4d66-8985-34fc48e8302f,-30.04,-25.66,-21.58
style_record_fields,coling::60c879b9-6ebb-4551-8f22-52c6a144770b,-44.45,-16.87,-28.62
style_record_fields,coling::60e5cc06-240c-4ed3-80bd-353d0ba88cb2,-27.54,-35.2,-12.42
style_record_fields,coling::65648d18-be4d-475d-bcab-2fbcdb8ade2d,-3.18,-41.77,-14.45
style_record_fields,coling::6b54ef51-f42e-4ac2-840e-6b536faab7cf,-18.79,-34.14,-22.7
style_record_fields,coling::6d5e183d-832b-4aa4-a6e2-563f242380e3,-16.93,-28.04,-20.34
style_record_fields,coling::6ea6d618-d59e-455d-a265-490e14187344,-25.18,-28.64,-10.88
style_record_fields,coling::6ec72689-8b99-420d-9182-0a2fa5a40cbc,-8.38,-27.01,-9.52
style_record_fields,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,3.42,-8.59,3.35
style_record_fields,coling::745b25d5-34c6-4c43-a690-6414f20591ce,-31.42,-34.95,-28.44
style_record_fields,coling::772c8684-83a7-4b50-8a32-d059bec2d49f,0.39,33.38,-0.72
style_record_fields,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,-20.86,-13.93,-14.32
style_record_fields,coling::794e6ae3-4244-4f1a-902e-9f1eb5845396,-3.54,-15.28,-8.65
style_record_fields,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,-22.9,-31.84,-21.43
style_record_fields,coling::817b2dbf-699e-4bec-825a-2bbdf59831d4,-17.52,-22.71,1.53
style_record_fields,coling::8c3cf713-de3f-4e3d-9e94-ba8bcf48962d,-24.69,-10.65,-15.99
style_record_fields,coling::8df379b4-a387-496d-947d-b224f86ba11c,-30.78,-26.22,-31.29
style_record_fields,coling::8e0f7cff-07ca-48c6-b381-34b577d189e0,16.22,-18.36,6.84
style_record_fields,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,-24.88,-26.01,-11.62
style_record_fields,coling::9600c031-1ba2-4882-9aa0-8cb6b07d966a,8.1,-24.7,-1.84
style_record_fields,coling::97ce3bac-5618-4fcb-8600-bcf08ed8dc09,4.03,-16.7,0.66
style_record_fields,coling::9be05dd7-05a8-4b0e-a617-ae611f4d915d,-38.94,-35.92,-29.38
style_record_fields,coling::9e189795-5152-41d4-9713-20ef5189d721,-19.02,-36.68,-27.64
style_record_fields,coling::a098aa01-9d81-40a6-8321-ca3d4a8803ee,-40.86,-23.7,-32.9
style_record_fields,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,-30.45,-25.78,-22.6
style_record_fields,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,-1.59,-43.18,-35.02
style_record_fields,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,-41.05,-12.43,-23.09
style_record_fields,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,-16.02,-28.11,-14.67
style_record_fields,coling::ae050f0f-463e-4780-8638-108ef778c14e,-0.77,-21.49,-7.74
style_record_fields,coling::b21c6524-7e1a-4589-933c-d0152005962d,-26.53,-35.54,-33.99
style_record_fields,coling::b535c4fe-fe84-4ce7-af76-446c58fe22a2,-1.61,-17.85,12.4
style_record_fields,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,-7.71,-34.92,16.88
style_record_fields,coling::b53fdf6a-f822-4baa-8af9-8f0d42fe78ea,-13.61,-36.81,-29.53
style_record_fields,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,-29.06,-26.14,-14.58
style_record_fields,coling::c0381ae0-3b9c-40a4-bc53-f4a76564adb9,-32.84,-45.43,-26.85
style_record_fields,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,-27.25,-42.24,-20.74
style_record_fields,coling::c986a4de-fede-44ef-b275-ef7634245f1b,-27.78,-21.95,-9.08
style_record_fields,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,-19.61,-36.16,-27.16
style_record_fields,coling::d2400f57-c1e4-49a6-aaa9-1c92f1814051,-40.73,8.38,-12.22
style_record_fields,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,-29.71,-20.6,-14.65
style_record_fields,coling::d9b96a87-ee9b-46e9-995f-edfccd85de77,-9.92,-29.89,-8.02
style_record_fields,coling::dc12cc52-6173-4721-b8be-42699b3cf392,-39.72,-27.76,-31.21
style_record_fields,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,-27.92,-35.28,-29.22
style_record_fields,coling::df393828-70be-448f-bbdb-11367e15a5fb,-5.07,-11.71,-7.43
style_record_fields,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,-18.37,-13.22,-20.19
style_record_fields,coling::ef4cca12-c45c-4b1b-9c67-8db766ad0259,-21.12,-27.27,-14.84
style_record_fields,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,-5.36,-12.62,-3.0
style_record_fields,coling::f249dac3-f3a2-4db9-9758-e18c9f8ff33e,-22.09,-30.99,-10.6
style_record_fields,coling::f2d66835-0de6-4a50-b3da-a170f0608965,-6.49,-16.81,47.28
style_record_fields,coling::f3328e08-1b91-430d-bea9-e5b836b0102f,-16.6,-37.56,-34.01
style_record_fields,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,-39.06,-35.3,-26.87
style_record_fields,coling::f4f3b137-0da5-4cc5-a8e0-08f5a2849b41,-10.69,-53.97,-16.47
style_record_fields,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,-37.21,-17.59,-26.56
literary_echo25,coling::019875e1-f507-4de8-a2a7-1f1dffeba025,1.94,-9.25,4.88
literary_echo25,coling::0303abd4-4ede-45e6-94d9-7e4d99699a27,12.23,4.98,22.37
literary_echo25,coling::049da962-b4ab-4271-80d7-6c08dd7157b9,19.41,-27.09,1.01
literary_echo25,coling::07106895-c293-4117-be28-f75985334b33,13.97,-18.12,-2.87
literary_echo25,coling::0a6f4d1d-1792-4bfc-a4cf-9fcf063648e1,30.67,-4.7,20.2
literary_echo25,coling::0b4651e6-8f56-467b-81ae-810fa7819810,-1.99,-18.07,-4.74
literary_echo25,coling::0c653e8b-8157-47f3-bdaa-142023fb5739,-4.14,-0.77,11.51
literary_echo25,coling::108b67b9-1113-4b28-81da-e218ced4ceb9,4.18,-20.33,-14.36
literary_echo25,coling::1770be09-c92d-43e3-ab15-7b7318ca2f96,16.53,-23.07,14.83
literary_echo25,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,17.48,-19.85,9.43
literary_echo25,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,10.93,-10.86,17.32
literary_echo25,coling::1eb3e11f-345c-4e21-9971-65b1c025ebf0,15.46,-8.45,27.84
literary_echo25,coling::1eb5e451-a672-4645-8dea-c413ad11c953,31.64,-20.85,29.42
literary_echo25,coling::203e204e-a867-4d1d-97e8-bdd789e6fc2b,22.34,-17.42,11.64
literary_echo25,coling::23d0bd02-f2a0-4752-971c-cac75280ef8f,58.26,14.53,26.19
literary_echo25,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,-25.18,-16.58,-25.08
literary_echo25,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,-9.21,-23.68,6.9
literary_echo25,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,1.62,-20.9,-8.13
literary_echo25,coling::31049c2c-a6a8-44a9-acaa-b8e3b1237658,16.62,-25.92,23.63
literary_echo25,coling::365ba259-c2eb-480e-84d9-eab251a43b47,-0.21,-24.88,-1.67
literary_echo25,coling::37e384a6-d2b8-444e-ac7f-d4288c173442,11.71,-15.97,25.56
literary_echo25,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,23.27,23.28,18.18
literary_echo25,coling::3dd39352-d471-4ab9-bd50-b7345fc1d97c,2.8,-22.49,10.26
literary_echo25,coling::4979d6d3-5de1-40a4-9a75-cfd7fc6085a9,27.51,20.58,21.01
literary_echo25,coling::49a2d576-81e8-4b16-889d-beb4a986f322,-0.74,-1.04,18.57
literary_echo25,coling::4b504a77-e4f6-447f-996a-b39d54b5c54c,8.15,-23.04,-5.8
literary_echo25,coling::4e7728dc-010d-47cb-95f2-16525a713ce3,0.39,13.73,18.25
literary_echo25,coling::5293d27b-2991-4ca1-93ab-e336d0ebeefc,-4.4,-22.49,-9.45
literary_echo25,coling::564547e8-c996-4ee6-8beb-abfe80624a51,8.04,-13.45,17.35
literary_echo25,coling::5895f991-9d37-49fe-9f39-eeff324a797c,12.92,-25.71,2.71
literary_echo25,coling::59aec439-babf-4d21-b03b-4f331a96f0bf,15.58,-13.04,17.78
literary_echo25,coling::5e64f27a-ba00-4d66-8985-34fc48e8302f,30.3,-4.68,24.41
literary_echo25,coling::60c879b9-6ebb-4551-8f22-52c6a144770b,-4.09,-13.63,3.03
literary_echo25,coling::60e5cc06-240c-4ed3-80bd-353d0ba88cb2,8.05,-15.3,38.85
literary_echo25,coling::65648d18-be4d-475d-bcab-2fbcdb8ade2d,35.37,-3.08,28.78
literary_echo25,coling::6b54ef51-f42e-4ac2-840e-6b536faab7cf,-7.56,-8.7,-5.4
literary_echo25,coling::6d5e183d-832b-4aa4-a6e2-563f242380e3,3.0,-15.98,13.83
literary_echo25,coling::6ea6d618-d59e-455d-a265-490e14187344,18.02,26.5,57.0
literary_echo25,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,2.16,7.45,24.19
literary_echo25,coling::745b25d5-34c6-4c43-a690-6414f20591ce,2.57,-9.47,10.92
literary_echo25,coling::772c8684-83a7-4b50-8a32-d059bec2d49f,5.85,0.38,-11.12
literary_echo25,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,-12.84,-16.43,-6.83
literary_echo25,coling::7a09dbe7-814b-4d82-b5b3-a15b926a87fa,43.71,-24.06,34.33
literary_echo25,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,5.34,-22.23,-0.19
literary_echo25,coling::817b2dbf-699e-4bec-825a-2bbdf59831d4,21.82,-4.97,37.32
literary_echo25,coling::8df379b4-a387-496d-947d-b224f86ba11c,32.17,3.52,36.55
literary_echo25,coling::8e0f7cff-07ca-48c6-b381-34b577d189e0,16.55,-22.05,25.35
literary_echo25,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,-6.98,-21.05,-14.72
literary_echo25,coling::97ce3bac-5618-4fcb-8600-bcf08ed8dc09,23.18,-27.09,10.43
literary_echo25,coling::9be05dd7-05a8-4b0e-a617-ae611f4d915d,-6.16,-21.11,5.23
literary_echo25,coling::9e189795-5152-41d4-9713-20ef5189d721,35.08,-14.86,22.5
literary_echo25,coling::a098aa01-9d81-40a6-8321-ca3d4a8803ee,6.55,-18.0,3.75
literary_echo25,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,7.7,-15.83,11.77
literary_echo25,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,-4.36,-3.47,4.26
literary_echo25,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,-6.75,-38.9,-13.36
literary_echo25,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,6.68,-17.08,7.23
literary_echo25,coling::ae050f0f-463e-4780-8638-108ef778c14e,42.69,-24.24,24.78
literary_echo25,coling::b21c6524-7e1a-4589-933c-d0152005962d,3.52,-25.88,4.67
literary_echo25,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,60.54,-12.57,72.06
literary_echo25,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,5.79,-4.37,4.21
literary_echo25,coling::c0381ae0-3b9c-40a4-bc53-f4a76564adb9,0.15,-15.7,9.05
literary_echo25,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,22.81,-2.91,26.15
literary_echo25,coling::c986a4de-fede-44ef-b275-ef7634245f1b,28.67,-11.74,83.6
literary_echo25,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,6.79,-31.28,-0.24
literary_echo25,coling::d2400f57-c1e4-49a6-aaa9-1c92f1814051,0.74,-7.27,-1.85
literary_echo25,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,23.52,-3.98,25.08
literary_echo25,coling::d9b96a87-ee9b-46e9-995f-edfccd85de77,12.24,-10.72,15.49
literary_echo25,coling::dc12cc52-6173-4721-b8be-42699b3cf392,-3.3,-22.8,6.37
literary_echo25,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,-10.58,-12.71,-8.59
literary_echo25,coling::df393828-70be-448f-bbdb-11367e15a5fb,14.04,-13.02,17.37
literary_echo25,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,-14.77,0.88,-1.11
literary_echo25,coling::ef4cca12-c45c-4b1b-9c67-8db766ad0259,35.92,3.48,24.88
literary_echo25,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,-0.37,-21.06,1.68
literary_echo25,coling::f249dac3-f3a2-4db9-9758-e18c9f8ff33e,43.05,-20.73,61.05
literary_echo25,coling::f2d66835-0de6-4a50-b3da-a170f0608965,40.12,-1.93,104.11
literary_echo25,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,-8.99,-14.55,7.94
literary_echo25,coling::f4f3b137-0da5-4cc5-a8e0-08f5a2849b41,32.08,-27.39,36.1
literary_echo25,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,1.94,-27.43,-0.23
literary_echo50,coling::019875e1-f507-4de8-a2a7-1f1dffeba025,-0.49,-21.4,-5.69
literary_echo50,coling::0303abd4-4ede-45e6-94d9-7e4d99699a27,-0.53,-19.29,3.03
literary_echo50,coling::049da962-b4ab-4271-80d7-6c08dd7157b9,-6.46,-30.4,-10.1
literary_echo50,coling::07106895-c293-4117-be28-f75985334b33,19.03,-24.66,-6.84
literary_echo50,coling::0a6f4d1d-1792-4bfc-a4cf-9fcf063648e1,22.58,-16.4,14.95
literary_echo50,coling::0b4651e6-8f56-467b-81ae-810fa7819810,9.21,-23.22,-10.48
literary_echo50,coling::0c653e8b-8157-47f3-bdaa-142023fb5739,3.81,-12.8,8.66
literary_echo50,coling::108b67b9-1113-4b28-81da-e218ced4ceb9,2.11,-29.89,-22.46
literary_echo50,coling::1770be09-c92d-43e3-ab15-7b7318ca2f96,-2.93,-35.86,0.75
literary_echo50,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,20.79,-27.87,16.91
literary_echo50,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,18.99,-31.7,10.51
literary_echo50,coling::1eb3e11f-345c-4e21-9971-65b1c025ebf0,20.02,-7.57,39.55
literary_echo50,coling::1eb5e451-a672-4645-8dea-c413ad11c953,27.28,-37.71,8.91
literary_echo50,coling::203e204e-a867-4d1d-97e8-bdd789e6fc2b,31.54,-28.05,6.61
literary_echo50,coling::23d0bd02-f2a0-4752-971c-cac75280ef8f,66.98,-9.22,30.5
literary_echo50,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,-21.24,-29.55,-13.2
literary_echo50,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,-4.41,-17.24,3.75
literary_echo50,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,3.95,-33.99,-10.53
literary_echo50,coling::31049c2c-a6a8-44a9-acaa-b8e3b1237658,23.19,-36.83,16.42
literary_echo50,coling::365ba259-c2eb-480e-84d9-eab251a43b47,3.89,-25.55,-4.07
literary_echo50,coling::37e384a6-d2b8-444e-ac7f-d4288c173442,10.79,-39.2,7.13
literary_echo50,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,31.8,-4.99,19.19
literary_echo50,coling::3dd39352-d471-4ab9-bd50-b7345fc1d97c,12.7,-33.85,6.25
literary_echo50,coling::4979d6d3-5de1-40a4-9a75-cfd7fc6085a9,23.49,10.58,30.14
literary_echo50,coling::49a2d576-81e8-4b16-889d-beb4a986f322,12.78,-7.74,20.9
literary_echo50,coling::4b504a77-e4f6-447f-996a-b39d54b5c54c,11.65,-38.64,0.87
literary_echo50,coling::4e7728dc-010d-47cb-95f2-16525a713ce3,30.04,1.12,26.1
literary_echo50,coling::5293d27b-2991-4ca1-93ab-e336d0ebeefc,1.34,-37.87,-17.44
literary_echo50,coling::564547e8-c996-4ee6-8beb-abfe80624a51,-3.46,-14.19,0.06
literary_echo50,coling::5895f991-9d37-49fe-9f39-eeff324a797c,19.29,-25.04,5.72
literary_echo50,coling::59aec439-babf-4d21-b03b-4f331a96f0bf,16.92,-27.42,6.84
literary_echo50,coling::5e64f27a-ba00-4d66-8985-34fc48e8302f,15.96,-19.39,5.95
literary_echo50,coling::60c879b9-6ebb-4551-8f22-52c6a144770b,14.54,-31.35,-0.29
literary_echo50,coling::60e5cc06-240c-4ed3-80bd-353d0ba88cb2,29.44,-27.49,34.04
literary_echo50,coling::65648d18-be4d-475d-bcab-2fbcdb8ade2d,23.3,-18.16,19.0
literary_echo50,coling::6b54ef51-f42e-4ac2-840e-6b536faab7cf,12.2,-16.73,-6.76
literary_echo50,coling::6d5e183d-832b-4aa4-a6e2-563f242380e3,10.38,-36.21,7.05
literary_echo50,coling::6ea6d618-d59e-455d-a265-490e14187344,14.03,-14.51,34.48
literary_echo50,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,10.81,-2.3,25.25
literary_echo50,coling::745b25d5-34c6-4c43-a690-6414f20591ce,-3.11,-30.31,-6.78
literary_echo50,coling::772c8684-83a7-4b50-8a32-d059bec2d49f,16.6,-18.8,-7.25
literary_echo50,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,13.09,-23.49,-2.82
literary_echo50,coling::7a09dbe7-814b-4d82-b5b3-a15b926a87fa,34.34,-32.41,13.68
literary_echo50,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,49.02,-34.9,8.15
literary_echo50,coling::817b2dbf-699e-4bec-825a-2bbdf59831d4,28.87,-22.98,32.47
literary_echo50,coling::8df379b4-a387-496d-947d-b224f86ba11c,14.22,-17.34,13.45
literary_echo50,coling::8e0f7cff-07ca-48c6-b381-34b577d189e0,52.39,-23.36,33.39
literary_echo50,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,9.54,-22.94,-9.17
literary_echo50,coling::97ce3bac-5618-4fcb-8600-bcf08ed8dc09,43.85,-29.93,14.58
literary_echo50,coling::9be05dd7-05a8-4b0e-a617-ae611f4d915d,-6.93,-36.95,-10.22
literary_echo50,coling::9e189795-5152-41d4-9713-20ef5189d721,42.5,-31.21,18.83
literary_echo50,coling::a098aa01-9d81-40a6-8321-ca3d4a8803ee,2.87,-20.97,-15.2
literary_echo50,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,-7.56,-29.73,3.49
literary_echo50,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,8.53,-15.85,9.15
literary_echo50,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,1.79,-38.1,-16.37
literary_echo50,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,19.63,-19.73,19.76
literary_echo50,coling::ae050f0f-463e-4780-8638-108ef778c14e,54.01,-34.5,25.09
literary_echo50,coling::b21c6524-7e1a-4589-933c-d0152005962d,9.59,-27.65,1.58
literary_echo50,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,58.37,-22.46,58.6
literary_echo50,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,-3.63,-19.87,-9.49
literary_echo50,coling::c0381ae0-3b9c-40a4-bc53-f4a76564adb9,1.62,-23.25,14.78
literary_echo50,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,2.32,-18.43,15.34
literary_echo50,coling::c986a4de-fede-44ef-b275-ef7634245f1b,43.84,-25.32,78.29
literary_echo50,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,3.61,-40.68,-10.06
literary_echo50,coling::d2400f57-c1e4-49a6-aaa9-1c92f1814051,34.21,-17.21,7.0
literary_echo50,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,-5.13,-24.43,11.11
literary_echo50,coling::d9b96a87-ee9b-46e9-995f-edfccd85de77,13.85,-29.69,6.49
literary_echo50,coling::dc12cc52-6173-4721-b8be-42699b3cf392,0.88,-39.42,-2.4
literary_echo50,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,-4.48,-37.38,-13.18
literary_echo50,coling::df393828-70be-448f-bbdb-11367e15a5fb,11.05,-29.74,1.79
literary_echo50,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,-10.29,-20.32,-12.7
literary_echo50,coling::ef4cca12-c45c-4b1b-9c67-8db766ad0259,46.76,-8.81,28.72
literary_echo50,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,2.76,-29.1,-4.67
literary_echo50,coling::f249dac3-f3a2-4db9-9758-e18c9f8ff33e,31.18,-27.82,27.54
literary_echo50,coling::f2d66835-0de6-4a50-b3da-a170f0608965,43.93,-7.38,95.24
literary_echo50,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,-10.34,-29.19,-3.74
literary_echo50,coling::f4f3b137-0da5-4cc5-a8e0-08f5a2849b41,25.68,-48.03,19.77
literary_echo50,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,5.16,-40.48,-7.61
expand_vocab_100,coling::019875e1-f507-4de8-a2a7-1f1dffeba025,-19.22,13.76,14.17
expand_vocab_100,coling::0303abd4-4ede-45e6-94d9-7e4d99699a27,-22.67,44.43,3.41
expand_vocab_100,coling::040c1d28-4583-4101-87e6-0631f517d0b5,-10.1,21.58,8.64
expand_vocab_100,coling::049da962-b4ab-4271-80d7-6c08dd7157b9,-7.26,22.08,2.8
expand_vocab_100,coling::07106895-c293-4117-be28-f75985334b33,-36.91,2.01,-14.18
expand_vocab_100,coling::0a6f4d1d-1792-4bfc-a4cf-9fcf063648e1,-4.46,33.78,28.42
expand_vocab_100,coling::0b4651e6-8f56-467b-81ae-810fa7819810,-24.38,39.18,8.88
expand_vocab_100,coling::0c653e8b-8157-47f3-bdaa-142023fb5739,-25.85,65.72,11.84
expand_vocab_100,coling::108b67b9-1113-4b28-81da-e218ced4ceb9,-10.83,37.85,-4.49
expand_vocab_100,coling::1770be09-c92d-43e3-ab15-7b7318ca2f96,-26.55,41.26,8.58
expand_vocab_100,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,-31.95,27.04,-14.92
expand_vocab_100,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,-10.21,35.2,16.96
expand_vocab_100,coling::1c1fb589-36fc-45ac-bccc-1e9cced6c731,-15.1,10.72,5.69
expand_vocab_100,coling::1d5a005f-1162-4f21-a546-b8229951a6c2,-40.28,47.86,-4.2
expand_vocab_100,coling::1eb3e11f-345c-4e21-9971-65b1c025ebf0,-34.22,49.88,2.05
expand_vocab_100,coling::1eb5e451-a672-4645-8dea-c413ad11c953,-12.62,45.75,15.36
expand_vocab_100,coling::203e204e-a867-4d1d-97e8-bdd789e6fc2b,-24.1,5.2,7.36
expand_vocab_100,coling::22aa3208-6e8c-4005-9386-819f202c1c74,-35.07,32.12,-10.76
expand_vocab_100,coling::23d0bd02-f2a0-4752-971c-cac75280ef8f,10.16,67.4,29.08
expand_vocab_100,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,-10.66,7.05,-0.54
expand_vocab_100,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,-26.2,35.38,-0.5
expand_vocab_100,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,-29.04,29.69,5.19
expand_vocab_100,coling::31049c2c-a6a8-44a9-acaa-b8e3b1237658,-17.79,15.36,14.05
expand_vocab_100,coling::32e519e5-5c7c-4bcb-a0ea-bfeb2b47c9d8,-16.57,3.99,10.22
expand_vocab_100,coling::33c5609d-3402-4e52-abb9-f74944f2418e,-20.72,38.21,15.64
expand_vocab_100,coling::365ba259-c2eb-480e-84d9-eab251a43b47,-28.32,25.25,-15.3
expand_vocab_100,coling::37e384a6-d2b8-444e-ac7f-d4288c173442,-11.25,29.84,10.19
