текст,условие,зерно,крупный,мелкий,средний,масштаб,"стоков, %","одиночек, %",типов всего,типов k>=2,до бл. при k=1,до бл. при k=2,до бл. при k>=3,"доля смысловые, %","доля служебные, %","доля пунктуация, %","доля подслова, %","ребро, среднее",рёбра: CV,длинные: CV,p90/p50,p99/p50,p10/p50,черешок одиночки,"длинных листьев, %",оба одиночки / случай,смысловые: ячеек,смысловые: радиус,смысловые: центры,смысловые: зазор,служебные: ячеек,служебные: радиус,служебные: центры,служебные: зазор,пунктуация: ячеек,пунктуация: радиус,пунктуация: центры,пунктуация: зазор,подслова: ячеек,подслова: радиус,подслова: центры,подслова: зазор
coling::dc12cc52-6173-4721-b8be-42699b3cf392,одна тема,1,23.03024252713292,4.060021137417686,14.634538385828558,32.072541431702724,1.9900497512437811,41.62436548223351,112,30,0.7693519102532007,0.4743492687749135,0.37175325970414047,52.23880597014925,32.33830845771145,10.44776119402985,2.9850746268656714,0.6046806936550979,0.3561499870965112,0.06768624421434855,1.2059179538980638,1.4054706977557052,0.47023162343990094,0.7948950501554181,11.442786069651742,1.622288816180845,17.0,0.2396314854058177,0.8765062064701235,1.443850597729119,9.0,0.30001144314670486,0.769580011242382,1.147044871357484,,,,,,,,
coling::dc12cc52-6173-4721-b8be-42699b3cf392,одна тема,2,24.632565913712,3.9277810201311065,15.12631079236266,31.965726951185935,2.9850746268656714,40.51282051282051,110,31,0.7732950200902644,0.486734989506637,0.3920122260148827,49.25373134328358,36.81592039800995,6.965174129353234,3.9800995024875623,0.6114936398032033,0.3548656968275154,0.060836058977631786,1.2120970738015329,1.3956159776910892,0.48708750983474647,0.8159270860941026,11.442786069651742,1.9096771350745072,14.0,0.23746174202835188,0.9110398042869011,1.548487357379862,13.0,0.3089454427159981,0.7625045620737855,1.154434527177835,,,,,,,,
coling::dc12cc52-6173-4721-b8be-42699b3cf392,беднее словарь,0,21.536406926154925,4.243061220027523,13.808962608928766,31.371062944261745,3.9800995024875623,45.07772020725388,112,25,0.7712126763252803,0.5039371177279947,0.36167311876645386,41.29353233830846,43.28358208955223,8.955223880597014,2.4875621890547266,0.5985738135038802,0.381199931928678,0.06086670308097372,1.2206804303263554,1.3923569348578968,0.46534452436458396,0.8098654764521829,12.437810945273633,1.5479310344827588,12.0,0.24362344479482084,0.8781703421425155,1.5209057483416064,11.0,0.29534958591941,0.7982987974079224,1.1941325622429253,,,,,,,,
coling::dc12cc52-6173-4721-b8be-42699b3cf392,беднее словарь,1,21.296779466507587,4.316379323412259,14.03431384756288,31.57697263795837,2.4875621890547266,44.89795918367347,115,27,0.7637495940858585,0.5571328457597524,0.35932400770683093,45.77114427860697,39.800995024875625,9.45273631840796,2.4875621890547266,0.6045023025358293,0.36233411953256345,0.05984301395714199,1.170275990393556,1.323738032882868,0.4470801466169668,0.8044192563917653,12.437810945273633,1.5651213842975207,12.0,0.2460268494250776,0.8280863566413809,1.52670376785684,13.0,0.29286832993188483,0.8312557640464475,1.300902695496758,,,,,,,,
coling::dc12cc52-6173-4721-b8be-42699b3cf392,беднее словарь,2,21.105705835361473,4.2246930352328596,13.78031618197591,31.44444800300665,2.9850746268656714,43.58974358974359,114,29,0.7673538542554673,0.44819375789641624,0.38697256415444486,42.28855721393035,42.78606965174129,9.45273631840796,2.4875621890547266,0.6045607004963851,0.3539412464470176,0.05471575720338885,1.198215127712011,1.3370909734470273,0.4575238382175498,0.8050513705108328,11.940298507462686,1.8732643598615915,11.0,0.22138915067049653,0.8625866238694787,1.6600200487832886,16.0,0.281937098862884,0.7985065238745325,1.2243274287546027,,,,,,,,
coling::dc12cc52-6173-4721-b8be-42699b3cf392,без синонимов,0,23.981263562792908,3.565567893601479,16.37603905667466,32.47459686209399,0.9950248756218906,41.20603015075377,120,38,0.7744211570629411,0.43879065841830567,0.3730059512636222,50.24875621890548,37.3134328358209,6.467661691542288,4.975124378109453,0.6261039271294918,0.33631053976740427,0.06301469987590143,1.1774750413252881,1.3377354077473484,0.43721427331757695,0.8045104106575351,12.437810945273633,1.682373587150506,21.0,0.20933400829762774,0.900684976941286,1.8653276159542183,14.0,0.27815091469094494,0.7685604593926707,1.253793675733649,,,,,,,,
coling::dc12cc52-6173-4721-b8be-42699b3cf392,без синонимов,1,24.904585188707458,3.4806219380778427,16.838288465370645,32.38336129428529,2.9850746268656714,42.05128205128205,116,34,0.781014009335733,0.46752160814047466,0.36857626078123545,49.75124378109453,34.82587064676617,8.955223880597014,3.482587064676617,0.6122388102657479,0.3670383548629221,0.056072091744432825,1.1749874285651076,1.3339902261431664,0.40910849318524994,0.8132711864010542,11.442786069651742,1.712415972635336,15.0,0.19778592382318946,0.884893243045661,2.0260431815993702,15.0,0.2953672779161592,0.7622171535310591,1.1559689176172019,,,,,,,,
coling::dc12cc52-6173-4721-b8be-42699b3cf392,без синонимов,2,24.189563024698472,3.4386941395639026,16.672949240345424,31.973798910594407,1.4925373134328357,48.484848484848484,122,26,0.7703726747806277,0.45465631919222815,0.35488331682767993,53.233830845771145,34.32835820895522,5.970149253731343,4.975124378109453,0.6211162931536751,0.3498575121271206,0.05999502843944517,1.1646746756596602,1.3381628948308253,0.4161461895616909,0.8142051055013635,13.930348258706468,1.5781640625,14.0,0.21390766989327295,0.8958074424849989,1.9423630804219196,10.0,0.2986449874242377,0.7672348263897836,1.2584286011035664,,,,,,,,
coling::dc12cc52-6173-4721-b8be-42699b3cf392,термин в той же обёртке,0,24.604002417831023,3.416578249261403,17.88203441257288,32.28225020431495,1.9900497512437811,47.20812182741117,122,29,0.7582316285798943,0.42081749169307175,0.3552470500865085,46.766169154228855,39.30348258706468,7.462686567164178,4.477611940298507,0.6143368253167214,0.35129873745467965,0.06431235225970894,1.183682492308316,1.344965818336191,0.49919130884761415,0.7958130540492754,12.935323383084576,1.4947762747138398,13.0,0.19338085795824045,0.9101947639893412,1.9648828433681003,13.0,0.2761922751660272,0.7624455019031152,1.2056172774139473,,,,,,,,
coling::dc12cc52-6173-4721-b8be-42699b3cf392,термин в той же обёртке,1,25.397324336061914,3.2398154958758973,17.227881666338895,31.884070620023568,2.9850746268656714,48.717948717948715,120,25,0.761573990683956,0.4260515206482128,0.3667562115182016,43.28358208955223,40.298507462686565,8.955223880597014,4.477611940298507,0.6122004908375667,0.36274883201109626,0.04480052079149832,1.2061773002861675,1.3433740071881548,0.4606024435979953,0.7939963853954796,12.437810945273633,1.4996493074792243,12.0,0.2008406772158612,0.8981256375738976,1.7077351752833048,10.0,0.28712511506056776,0.7783137317386005,1.1770778155086308,,,,,,,,
coling::dc12cc52-6173-4721-b8be-42699b3cf392,термин в той же обёртке,2,23.9946288509219,3.714658272574304,17.591919820400424,32.2422035050528,1.4925373134328357,46.464646464646464,124,32,0.7666656394362318,0.45991236531038193,0.38363452893360594,50.74626865671642,35.32338308457712,8.45771144278607,3.9800995024875623,0.6329267387220977,0.3245265974535566,0.04331600887439044,1.1804622640054412,1.3027566601217913,0.5011252450288285,0.8026010486975464,14.925373134328357,1.4558488894139885,16.0,0.23048851231171708,0.8853217287143498,1.7345007584899736,13.0,0.2838109989799532,0.7652144355603606,1.1778137192553328,,,,,,,,
