токен,класс,в тексте,в выборке,до ближайшего,текст
Ġyear,смысл-част,3,2,0.516528699351419,21
aly,подслово,1,1,0.7690077628423272,21
ĠThis,служ,1,1,0.7790685660728125,21
wealth,подслово,2,2,0.3631374838113584,21
Ġmany,служ,1,1,0.824506200245569,21
Ġcountries,смысл-част,4,2,0.3071932471624183,21
Ġto,сток,4,3,0.09730907048494275,21
Ġcurrent,смысл-част,1,1,0.7603431236315986,21
Ġin,сток,7,4,0.022292885912400067,21
Ġ$,пункт,4,2,0.3642985411814262,21
/,пункт,2,2,0.3461496817285603,21
10,пункт,2,1,0.7403633896439024,21
Ġif,служ,2,1,0.785606072942901,21
.,пункт,9,6,0.5190131187128758,21
Ġstrictly,смысл-редк,1,1,0.6775675544882098,21
Ġa,служ,11,6,0.42552508056441024,21
Ġtaxes,смысл-редк,3,3,0.20218294724845434,21
Ġ',пункт,5,2,0.5700948919574174,21
Ġit,служ,2,1,0.737657000517667,21
er,подслово,1,1,0.8203698854030339,21
ĠI,служ,5,4,0.4594529918858317,21
pref,подслово,1,1,0.9066860036314357,21
Ġwhat,служ,2,1,0.7407795441056243,21
Ġbut,служ,3,2,0.447093318714964,21
Ġmentioned,смысл-редк,1,1,0.7242715544533451,21
Ġstart,смысл-част,1,1,0.7633407441187956,21
Ġlong,смысл-част,1,1,0.8254058852050069,21
Ġprice,смысл-част,1,1,0.6626084619393262,21
'.,пункт,3,3,0.3275630494654366,21
].,пункт,1,1,0.6805850211934521,21
Ġis,служ,7,3,0.4842303994805945,21
Ġsome,служ,2,1,0.6826524032058503,21
'.,пункт,3,3,0.2343090079024553,21
Ġbut,служ,3,2,0.447093318714964,21
Ġtaxes,смысл-редк,3,3,0.3498461474069727,21
",",пункт,12,5,0.41711777257508137,21
Ġmoney,смысл-част,2,2,0.4118667164068952,21
Ġvery,служ,1,1,0.6482327304626392,21
Ġfrom,служ,1,1,0.7557864081600194,21
ĠAny,служ,1,1,0.7506870239810362,21
Ġlast,смысл-част,1,1,0.846266975491699,21
Ġown,смысл-част,2,1,0.6388202074437992,21
Ġpersonal,смысл-редк,1,1,0.7820059228799379,21
Ġthen,служ,2,1,0.8168674415195083,21
ically,подслово,1,1,0.7754570825875817,21
Ġwithout,служ,1,1,0.7662833408769796,21
Ġfor,служ,1,1,0.7993358080235613,21
Ġbelieve,смысл-част,3,1,0.8731274442536363,21
Ġform,смысл-част,1,1,0.7610106114164715,21
ĠNote,смысл-редк,1,1,0.6904620788364533,21
state,подслово,1,1,0.7812208841161601,21
  ,пункт,3,2,0.42562497233057167,21
Ġstrict,смысл-редк,1,1,0.6775675544882098,21
/,пункт,2,2,0.3461496817285603,21
Ġrent,смысл-редк,1,1,0.6930272902344187,21
Ġa,служ,11,6,0.4540851294782114,21
Ġownership,смысл-редк,1,1,0.7017635588745693,21
Ġyou,служ,8,4,0.3573092576373524,21
Ġa,служ,11,6,0.3983794782226048,21
Ġthis,служ,4,2,0.5947658391737877,21
ĠI,служ,5,4,0.24764628841508815,21
Ġmore,служ,2,2,0.45760782502543323,21
Ġearned,смысл-редк,1,1,0.6711041930002396,21
.,пункт,9,6,0.4831185881179441,21
Ġearn,смысл-редк,1,1,0.7271343141379154,21
You,подслово,1,1,0.5528398891524605,21
Ġowe,смысл-редк,1,1,0.6388202074437992,21
"),",пункт,2,2,0.4401120387562649,21
ĠI,служ,5,4,0.24764628841508815,21
ĠThe,служ,2,2,0.6599787220891493,21
.,пункт,9,6,0.3064255004363282,21
Ġaddition,смысл-част,1,1,0.7578989394885325,21
Ġinvestment,смысл-редк,1,1,0.6802701568264188,21
Ġnot,служ,4,1,0.7693486240722421,21
ĠUS,служ,1,1,0.7982221590114621,21
Ġearnings,смысл-редк,2,2,0.37763031109278994,21
Ġin,служ,7,4,0.4449864568637574,21
Ġtime,смысл-част,1,1,0.8453075299909225,21
Ġtax,смысл-част,15,5,0.2742474051084958,21
Ġtheir,служ,1,1,0.5614250858523822,21
Ġis,служ,7,3,0.5320681014779668,21
Ġyour,служ,3,2,0.37991290424055785,21
.,пункт,9,6,0.3064255004363282,21
Ġstill,служ,1,1,0.728545765601373,21
Ġcould,служ,1,1,0.7576956546139509,21
Ġlevel,смысл-част,1,1,0.6618211042253391,21
Ġ',пункт,5,2,0.5521134244352797,21
s,подслово,1,1,0.7826573672536966,21
",",сток,12,5,0.026962616691789273,21
Ġbeen,служ,2,2,0.5760767960191631,21
Ġyou,служ,8,4,0.2755347149851764,21
Ġto,служ,4,3,0.53888955784116,21
ĠSome,служ,3,2,0.20153424372142953,21
",",пункт,12,5,0.41711777257508137,21
Ġgenerally,смысл-част,1,1,0.728545765601373,21
Ġa,служ,11,6,0.3983794782226048,21
Ġago,смысл-редк,1,1,0.8102822335144585,21
itzerland,подслово,1,1,0.7690077628423272,21
Ġon,служ,5,1,0.790045603874352,21
.,пункт,9,6,0.3322899929594112,21
Ġbit,смысл-част,1,1,0.7543215976460109,22
Ġdoing,служ,1,1,0.6170969803382403,22
ĠStarting,смысл-редк,1,1,0.7512635039801572,22
Ġdesigned,смысл-редк,2,1,0.6559687654475129,22
Ġstudents,смысл-част,11,6,0.2686965663448283,22
Ġcould,служ,5,4,0.3194483113284804,22
Ġwhat,служ,3,2,0.5163673397767531,22
Ġso,служ,3,1,0.8324826548272753,22
Ġthey,служ,19,9,0.3628529233559086,22
Ġalready,служ,1,1,0.6518978786372863,22
Ġdo,служ,10,4,0.42906540009037225,22
Ġstudents,смысл-част,11,6,0.319810171697514,22
Ġfun,смысл-редк,3,1,0.8092925398586486,22
ĠThe,служ,3,1,0.6669367353132882,22
Ġwill,служ,7,3,0.33530434392391184,22
Ġtopic,смысл-редк,2,1,0.6813618865559384,22
Ġas,служ,6,4,0.47435842320181976,22
Ġknow,смысл-част,5,2,0.4977158018187714,22
Ġwanted,смысл-част,1,1,0.689429037527528,22
Ġgrade,смысл-редк,6,3,0.358502853307998,22
Ġthis,служ,3,2,0.5035673703143,22
",",пункт,19,7,0.38601857404788525,22
Ġis,служ,7,3,0.5656486012611681,22
Ġeven,служ,1,1,0.8109810315643846,22
Ġwhich,служ,1,1,0.8088038967171606,22
Ġis,служ,7,3,0.494697980319721,22
Ġthe,служ,37,17,0.3100949252435434,22
Ġteachers,смысл-редк,8,4,0.3065304960578571,22
Ġduring,служ,2,1,0.9003492230332536,22
Ġbe,служ,7,1,0.7853832622566049,22
Ġschool,смысл-част,7,2,0.5446283002574623,22
Ġthe,служ,37,17,0.562556887506141,22
Ġit,служ,13,5,0.31377660717858286,22
Ġas,служ,6,4,0.5681896282689844,22
Ġif,служ,6,2,0.48763861385548557,22
Ġthey,служ,19,9,0.37754385034082827,22
Ġthey,служ,19,9,0.3540292039418661,22
Ġthey,служ,19,9,0.37754385034082827,22
Ġif,служ,6,2,0.48763861385548557,22
Ġprojects,смысл-редк,6,1,0.6704250250083494,22
Ġa,служ,17,5,0.46770234217786966,22
Ġand,служ,13,5,0.522873398987203,22
.,пункт,21,8,0.590273556890011,22
.,пункт,21,8,0.26817163599139,22
Ġyou,служ,4,2,0.38259750663630393,22
Ġget,смысл-част,5,2,0.5908853162104918,22
Ġwould,служ,13,3,0.4080788266598091,22
Ġor,служ,1,1,0.9130247553326075,22
.,пункт,21,8,0.2731494105673673,22
Ġkids,смысл-част,5,3,0.40197416376504724,22
ĠSome,служ,2,1,0.7748461153307351,22
Ġproject,смысл-редк,13,6,0.2954045842863422,22
Ġthe,служ,37,17,0.3235877909984843,22
Ġclass,смысл-част,2,1,0.6774930992936629,22
ĠThis,служ,2,1,0.6169616944798342,22
Ġdo,служ,10,4,0.310411530746955,22
Ġprepare,смысл-редк,1,1,0.7768698166875255,22
Ġstressed,смысл-редк,1,1,0.8845914325137725,22
Ġmake,смысл-част,5,2,0.27513542743343783,22
Ġthe,служ,37,17,0.447492842466006,22
Ġit,служ,13,5,0.5647429413116153,22
Ġout,служ,1,1,0.7543215976460109,22
Ġdo,служ,10,4,0.310411530746955,22
Ġwith,служ,6,3,0.6151854305324129,22
Ġa,служ,17,5,0.507812151687152,22
Ġsummer,смысл-редк,4,3,0.281542068751588,22
Ġon,служ,4,2,0.4414826835159135,22
Ġstill,служ,1,1,0.6518978786372863,22
Ġan,служ,1,1,0.63437950662325,22
Ġthe,служ,37,17,0.3871778671612756,22
Ġit,служ,13,5,0.6039319186024662,22
Ġof,служ,2,1,0.7959085141323489,22
Ġthe,сток,37,17,0.04499501716595772,22
Ġfriends,смысл-част,2,1,0.7956473152264416,22
Ġknow,смысл-част,5,2,0.4977158018187714,22
Ġwith,служ,6,3,0.5890955522208501,22
Ġa,служ,17,5,0.2178149613178604,22
",",пункт,19,7,0.38601857404788525,22
Ġand,служ,13,5,0.39812497898256494,22
Ġwhat,служ,3,2,0.5163673397767531,22
Ġkids,смысл-част,5,3,0.40197416376504724,22
Ġwill,служ,7,3,0.33530434392391184,22
Ġthe,служ,37,17,0.4002759631494996,22
",",пункт,19,7,0.3431255462359414,22
Ġto,служ,17,5,0.5487515507308763,22
ĠDoing,служ,2,1,0.7512635039801572,22
Ġteachers,смысл-редк,8,4,0.3308416246635738,22
Ġgrade,смысл-редк,6,3,0.358502853307998,22
Ġand,служ,13,5,0.39812497898256494,22
.,сток,21,8,0.06334702995936488,22
Ġstudent,смысл-редк,2,2,0.4388391880561304,22
.,пункт,21,8,0.26238263312099686,22
Ġhave,служ,6,1,0.748185636404738,22
Ġthe,служ,37,17,0.5074705614404798,22
Ġproject,смысл-редк,13,6,0.5070627000099195,22
",",пункт,19,7,0.4839931341594174,22
Ġthinking,смысл-част,2,1,0.815836276517886,22
Ġand,служ,13,5,0.4330860220569388,22
Ġlittle,смысл-част,3,1,0.7850056102215023,22
Ġoff,служ,3,1,0.755679710650007,22
ĠSummer,смысл-редк,2,1,0.7655845782934664,22
Ġstart,смысл-част,4,2,0.5186266805378825,22
Ġas,служ,6,4,0.6072233339924606,22
Ġright,смысл-част,1,1,0.7418292135062999,22
Ġas,служ,6,4,0.47435842320181976,22
.,пункт,21,8,0.26238263312099686,22
Ġmake,смысл-част,5,2,0.27513542743343783,22
Ġdo,служ,10,4,0.5186962450547521,22
ĠSchools,смысл-редк,1,1,0.7128148634571614,22
Ġthe,служ,37,17,0.3871778671612756,22
designed,подслово,1,1,0.6559687654475129,22
Ġwill,служ,7,3,0.36334273834779734,22
Ġthat,служ,7,1,0.7908679373816406,22
",",пункт,19,7,0.42915005739622886,22
Ġstart,смысл-част,4,2,0.5186266805378825,22
Ġcorrectly,смысл-редк,1,1,0.7418292135062999,22
Ġstudents,смысл-част,11,6,0.2686965663448283,22
Ġa,служ,17,5,0.2178149613178604,22
Ġgrade,смысл-редк,6,3,0.4835117804500393,22
Ġthe,служ,37,17,0.562556887506141,22
Ġteachers,смысл-редк,8,4,0.3065304960578571,22
Ġto,сток,17,5,0.06334702995936488,22
",",пункт,19,7,0.3431255462359414,22
Ġkeep,смысл-част,1,1,0.7394819225291476,22
Ġready,смысл-редк,2,1,0.7991045300223577,22
Ġwith,служ,6,3,0.5890955522208501,22
Ġtheir,служ,5,2,0.4453952561377954,22
Ġthey,служ,19,9,0.5002756195858511,22
Ġmore,служ,7,2,0.6757365615916264,22
Ġthey,служ,19,9,0.4243877418534686,22
Ġthe,служ,37,17,0.42176254809463076,22
Ġcan,служ,1,1,0.7350576232601038,22
Ġthing,смысл-част,1,1,0.8560251254954951,22
Ġcould,служ,5,4,0.33376953711165064,22
Ġcould,служ,5,4,0.3194483113284804,22
Ġcount,смысл-редк,3,1,0.8207123097954346,22
Ġschool,смысл-част,7,2,0.5446283002574623,22
Ġthe,служ,37,17,0.3100949252435434,22
Ġsimple,смысл-част,2,1,0.8167542473029861,22
Ġeasy,смысл-част,5,2,0.6287762201903698,22
Ġbenefits,смысл-редк,1,1,0.8227063347008939,22
Ġyou,служ,4,2,0.38259750663630393,22
Ġstudent,смысл-редк,2,2,0.4388391880561304,22
.,пункт,21,8,0.3102627529759378,22
Ġsummer,смысл-редк,4,3,0.35165781381640643,22
Ġwould,служ,13,3,0.436511872394651,22
Ġto,служ,17,5,0.36384206163515265,22
Ġsummer,смысл-редк,4,3,0.281542068751588,22
Ġthe,служ,37,17,0.4412514671796346,22
Ġinvolved,смысл-част,2,1,0.8637927457298752,22
Ġto,служ,17,5,0.4340662208103357,22
Ġthe,сток,37,17,0.04499501716595772,22
Ġthe,служ,37,17,0.4138261779046825,22
Ġto,служ,17,5,0.36384206163515265,22
Ġdid,служ,1,1,0.6749502745087718,22
.,пункт,21,8,0.3061517304503621,22
Ġit,служ,13,5,0.31377660717858286,22
",",пункт,19,7,0.3885114035750562,22
Ġteaching,смысл-редк,1,1,0.627421955118633,22
Ġtake,смысл-част,2,1,0.7687312495065977,22
Ġproject,смысл-редк,13,6,0.4212222512158474,22
Ġpeople,смысл-част,2,1,0.743842497966886,22
Ġwant,смысл-част,2,1,0.689429037527528,22
Ġthey,служ,19,9,0.3540292039418661,22
Ġthey,служ,19,9,0.3315905910314354,22
Ġtoo,служ,2,1,0.8710907459652736,22
Ġbecause,служ,4,1,0.79507577293725,22
Ġthis,служ,3,2,0.5035673703143,22
Ġand,служ,13,5,0.49670650357597756,22
Ġproject,смысл-редк,13,6,0.2954045842863422,22
Ġis,служ,7,3,0.494697980319721,22
Ġproject,смысл-редк,13,6,0.3035356282170435,22
Ġstudents,смысл-част,11,6,0.3714190150673386,22
Ġteacher,смысл-редк,2,1,0.5577540543339355,22
Ġthe,служ,37,17,0.4541335245440371,22
Ġa,служ,17,5,0.5010041682923337,22
Ġinto,служ,1,1,0.7712671991011592,22
Ġkids,смысл-част,5,3,0.44624342004976764,22
Ġit,служ,13,5,0.6039319186024662,22
Ġtheir,служ,5,2,0.4453952561377954,22
Ġeasy,смысл-част,5,2,0.6287762201903698,22
about,подслово,1,1,0.8511240956959799,22
Ġcould,служ,5,4,0.3410889383954522,22
Ġyear,смысл-част,5,1,0.7566202653867948,22
Ġbetter,смысл-част,1,1,0.8474023983204763,22
Ġproject,смысл-редк,13,6,0.41618283514167065,22
Ġchoice,смысл-част,2,1,0.8007274464039793,22
Ġon,служ,4,2,0.4414826835159135,22
ĠThey,служ,2,1,0.6690373157430547,22
ĠEveryone,смысл-редк,1,1,0.8526884216199925,22
Ġsay,смысл-част,3,1,0.7833273015810137,22
Ġschools,смысл-редк,2,1,0.5436273020961377,22
Ġthe,служ,37,17,0.34469637847414786,22
Ġstudents,смысл-част,11,6,0.3737563399299776,22
Ġfor,служ,7,1,0.7943538157598724,22
Ġteachers,смысл-редк,8,4,0.37327050842469234,22
Ġthey,служ,19,9,0.3315905910314354,22
Ġget,смысл-част,5,2,0.5908853162104918,22
Ġmore,служ,7,2,0.6757365615916264,22
Ġwould,служ,13,3,0.4080788266598091,22
Ġstudents,смысл-част,11,6,0.41393752570369463,22
Ġthe,служ,37,9,0.7214052768427345,22
Ġyou,служ,4,1,0.5347131892778136,22
Ġeasy,смысл-част,5,1,0.7961653820598832,22
Ġsummer,смысл-редк,4,2,0.33353259872147295,22
Ġgood,смысл-част,4,1,0.8031433094142844,22
Ġis,служ,7,5,0.5886710220469303,22
.,пункт,21,12,0.2951497181360489,22
Ġnot,служ,2,1,0.7441216438863296,22
Ġtake,смысл-част,2,1,0.7441216438863296,22
Ġfor,служ,7,1,0.8086688207079881,22
Ġa,служ,17,8,0.44450480900540734,22
ĠSummer,смысл-редк,2,1,0.5773276330013314,22
",",пункт,19,7,0.49004119003059016,22
Ġwith,служ,6,3,0.48593448760167984,22
Ġshould,служ,4,1,0.6540951389355282,22
Ġsimple,смысл-част,2,1,0.7498501208339312,22
Ġtopic,смысл-редк,2,1,0.6789337315033543,22
",",пункт,19,7,0.3744619694576475,22
Ġschool,смысл-част,7,3,0.5216599426977243,22
Ġso,служ,3,1,0.8389744956648948,22
Ġthe,служ,37,9,0.3405910822398846,22
Ġwould,служ,13,8,0.2292084617997959,22
ĠLots,смысл-редк,1,1,0.8585147900738311,22
Ġon,служ,4,3,0.4359479672899088,22
Ġwhen,служ,1,1,0.868125242181664,22
Ġto,сток,17,7,0.16352246415259364,22
",",пункт,19,7,0.2765364673006568,22
Ġgot,смысл-част,2,2,0.2908581071284753,22
Ġstill,служ,1,1,0.6437252596392825,22
Ġwould,служ,13,8,0.31521966317739575,22
Ġstudents,смысл-част,11,3,0.3930880109953795,22
Ġto,служ,17,7,0.49887689717545164,22
Ġthey,служ,19,9,0.27763576448259436,22
Ġon,служ,4,3,0.4359479672899088,22
Ġthinking,смысл-част,2,2,0.4813394288208801,22
ĠSome,служ,2,1,0.7651321366690484,22
Ġto,служ,17,7,0.40567330396220974,22
Ġlets,смысл-редк,1,1,0.7547459356069776,22
Ġlittle,смысл-част,3,2,0.4928800866514843,22
Ġstudents,смысл-част,11,3,0.3690706855285224,22
Ġby,служ,1,1,0.9179683889300099,22
Ġwould,служ,13,8,0.36856700257813496,22
Ġgrade,смысл-редк,6,3,0.37552684886714055,22
Ġto,сток,17,7,0.034964688455086115,22
Ġteaching,смысл-редк,1,1,0.6393941248628314,22
Ġor,служ,1,1,0.9281443868931969,22
Ġknow,смысл-част,5,2,0.6021845906712223,22
.,сток,21,12,0.03398167915766751,22
.,пункт,21,12,0.3065468616891334,22
Ġdid,служ,1,1,0.6860871576918988,22
Ġmore,служ,7,1,0.831025721498412,22
Ġthey,служ,19,9,0.4940038365860166,22
Ġand,служ,13,6,0.666665856873491,22
Ġinvolved,смысл-част,2,2,0.5012251785324852,22
Ġdesign,смысл-редк,1,1,0.7106278022664866,22
Ġhow,служ,1,1,0.8094001000985336,22
Ġit,служ,13,3,0.5989873270311376,22
.,сток,21,12,0.03398167915766751,22
Ġstudents,смысл-част,11,3,0.3690706855285224,22
Ġyear,смысл-част,5,3,0.6130127744215171,22
Ġhelp,смысл-част,2,1,0.7587481262331363,22
Ġschool,смысл-част,7,3,0.506206030839947,22
ĠThey,служ,2,1,0.6606498255299481,22
Ġmake,смысл-част,5,2,0.313687763043922,22
Ġproject,смысл-редк,13,2,0.3561233617548783,22
Ġbe,служ,7,2,0.46996242848148345,22
Ġwell,смысл-част,1,1,0.8765527566913702,22
Ġtheir,служ,5,2,0.43981148933747755,22
Ġstart,смысл-част,4,2,0.5152705586313395,22
Ġis,служ,7,5,0.41589042872305076,22
Ġthe,служ,37,9,0.3952578413729444,22
Ġa,служ,17,8,0.4516557153782139,22
.,пункт,21,12,0.2951952365617766,22
.,пункт,21,12,0.28828690123157075,22
Ġcould,служ,5,3,0.32958518347384513,22
Ġgrade,смысл-редк,6,3,0.37552684886714055,22
Ġstart,смысл-част,4,2,0.5152705586313395,22
Ġbecause,служ,4,3,0.4606436967518533,22
Ġa,служ,17,8,0.6179494384247678,22
Ġthe,служ,37,9,0.34534280020850255,22
Ġbecause,служ,4,3,0.3975500246551377,22
Ġbe,служ,7,2,0.46996242848148345,22
.,пункт,21,12,0.2951952365617766,22
Ġthe,служ,37,9,0.33895550671842595,22
Ġas,служ,6,2,0.6849073017867354,22
Ġinto,служ,1,1,0.6946819511664382,22
Ġstress,смысл-редк,1,1,0.7355136593401573,22
Ġthey,служ,19,9,0.32424215470240814,22
",",пункт,19,7,0.3156866607129799,22
Ġon,служ,4,3,0.5697668727161166,22
Ġinvolved,смысл-част,2,2,0.5012251785324852,22
Ġthat,служ,7,3,0.46737477188082593,22
Ġthe,служ,37,9,0.383148957841722,22
Ġwould,служ,13,8,0.3104312017598391,22
Ġready,смысл-редк,2,2,0.4997064783732571,22
Ġthat,служ,7,3,0.2737746892743965,22
Ġthe,служ,37,9,0.3405910822398846,22
Ġgreat,смысл-част,3,1,0.783887238535237,22
.,сток,21,12,0.034964688455086115,22
Ġto,сток,17,7,0.04927518191842546,22
Ġstruggle,смысл-редк,1,1,0.7355136593401573,22
