"было: стоков, %",было: масштаб,было: типов k>=2,было: до бл. при k=1,было: до бл. при k=2,было: до бл. при k>=3,было: смысловые: радиус,было: смысловые: центры,было: смысловые: зазор,было: служебные: радиус,было: служебные: центры,было: служебные: зазор,было: пунктуация: радиус,было: пунктуация: центры,было: пунктуация: зазор,было: подслова: радиус,было: подслова: центры,было: подслова: зазор,"стало: стоков, %",стало: масштаб,стало: типов k>=2,стало: до бл. при k=1,стало: до бл. при k=2,стало: до бл. при k>=3,стало: смысловые: радиус,стало: смысловые: центры,стало: смысловые: зазор,стало: служебные: радиус,стало: служебные: центры,стало: служебные: зазор,стало: пунктуация: радиус,стало: пунктуация: центры,стало: пунктуация: зазор,стало: подслова: радиус,стало: подслова: центры,стало: подслова: зазор
1.4925373134328357,31.819625196101654,26,0.7075814157246257,0.507643378897608,0.38110242135690464,0.23463798019318072,0.955993642780176,1.745645222868537,0.30621398387719134,0.8350429522925759,1.1547520672291225,,,,,,,4.477611940298507,29.988636356544482,26,0.7029840769041836,0.5586599542756712,0.44990298501424636,0.2757670384026015,0.7706772419435602,1.2196997849995082,0.30874213731556915,0.8377509091244153,1.0989152552985397,,,,,,
2.4875621890547266,31.453780667874625,35,0.7242477952388835,0.4566862788740102,0.39400850128047255,0.2256696023023577,0.894634796462904,1.708041669768926,0.27691627999498997,0.8495521073378521,1.2292618121963932,,,,,,,0.9950248756218906,28.54152951479224,32,0.721045605943976,0.5236767373397229,0.4864969459601816,0.26088822144294566,0.8837234596952124,1.4528783004836656,0.29064534204581105,0.8400191744668517,1.197803614747727,,,,,,
2.9850746268656714,30.86188112461898,22,0.7599995135295039,0.4469829059943827,0.4233920041555476,0.2259855753394786,1.0126363003177876,1.9842595123274696,0.28584818255496475,0.7978467161936288,1.2554509193782029,,,,,,,1.9900497512437811,30.60171924132844,23,0.7418311093037593,0.5924516898494441,0.4512023337212159,0.24753072722115635,0.8948686066490243,1.8403937915235993,0.33282420212741065,0.8809110565207692,1.1864842232615511,,,,,,
1.9900497512437811,30.94101319781485,27,0.7504285131363629,0.49242717662718793,0.39043562381115576,,,,0.270658764536873,0.8454091789531346,1.3948471480132154,,,,,,,0.4975124378109453,28.235916742260933,28,0.7132040053413409,0.5067209473115125,0.42352526462503653,0.2660567514011936,0.8145334829916254,1.4365515033580214,0.2810515307819315,0.8304136119844429,1.2427540828539676,0.25060646250802815,0.9250190028999944,1.568303105521215,,,
2.9850746268656714,31.275998578675626,33,0.7263575336102297,0.4669350551960522,0.3916514526287601,0.2294586217370624,0.8783013073089151,1.6186597314925573,0.28928740221071525,0.8385048966565941,1.3237787171277542,0.22365348430635767,1.0323910649204253,1.8468380776451572,,,,1.9900497512437811,31.876821080252164,33,0.7285498541038675,0.5660919455718936,0.4597091798214764,0.2913743743499242,0.8293377981593211,1.3135487199416642,0.3083636464724018,0.8504658699826511,1.207442262438808,0.28239580801012365,0.9157407794306608,1.4603397266532476,,,
2.9850746268656714,32.72358429048922,31,0.7132768625474776,0.38602490824896957,0.39294689445390707,0.20182839372532346,0.8343032659621052,1.6571194090438546,0.2689703490616177,0.7925536716418818,1.3110778809309949,0.2511498128958633,1.0054822854459655,1.5809896162475356,,,,2.4875621890547266,30.85021537188636,34,0.7363765968627718,0.5012656566667163,0.47461257046962824,0.2756540044358296,0.8515666928298753,1.316873535314435,0.29798655160837,0.823099150268248,1.1816365162053908,0.30542611765009686,0.9039986260563474,1.2959758298588242,,,
2.9850746268656714,33.1379507567711,36,0.7042475701280416,0.4972344778031779,0.37962571286008795,0.23875327245520173,0.9907483918270114,1.7219171253584746,0.26213676082373183,0.8163427404521567,1.2896028076730628,0.319588658547516,0.86451792896165,1.2003116573500534,,,,1.9900497512437811,30.491886900075436,37,0.7143310362183922,0.5209082307992431,0.4616084354982564,0.2830451253052477,0.7800306116917013,1.3150464339553096,0.2934406267587527,0.8462322798719893,1.1873446153136282,0.29682019059476517,0.8661167049345316,1.3152026189545434,,,
0.9950248756218906,32.54382008163774,34,0.7171365511380126,0.4429419077551798,0.348086884634477,0.20128566120946464,0.841001346656572,1.7291051496983483,0.30133842747729966,0.8444843894593425,1.1967664555719366,0.22576815531627575,0.9809377743702031,1.6442194977166906,,,,0.9950248756218906,31.068550482017763,31,0.7237999156714516,0.5746882002287715,0.48344138151485194,0.30985495367402455,0.7394780754771514,1.0924936387676865,0.32649825244424135,0.8261905032894186,1.0996681542221487,0.31321071168896075,0.8520459884437905,1.1897708669431273,,,
1.9900497512437811,33.623380635475584,22,0.7420396511421647,0.4785114610404423,0.3890983598699312,0.28028619854072484,0.8247907005837766,1.2647347908634943,0.35886287643185677,0.7063039481874503,0.9246130984413305,0.30045024127476366,0.7241877087682428,1.1000429534129113,,,,2.9850746268656714,31.707190715610004,20,0.7232538711369699,0.4916523819159109,0.40791397261968537,0.2753202420942466,0.7967887980059722,1.2360980318911996,0.29383092306749287,0.8487689806486555,1.441781632023988,,,,,,
1.9900497512437811,34.4294809622767,33,0.7439648536569172,0.46479933717635674,0.38678980078438885,0.2481140935616798,0.7969768597107395,1.4323161369813195,0.2956916364326028,0.7179943645988617,1.0773744644934422,0.2251988350449283,0.99225465603439,1.6592656845159444,,,,3.482587064676617,32.49728711630355,31,0.7473257026548099,0.5323861396619662,0.4280121575789708,0.2927807400937124,0.8033514392095095,1.1875699345626978,0.2973618403138569,0.8208967927005201,1.242954638261689,0.24822828223127702,0.993662922518762,1.5308354729128928,,,
