perturbation,genre,text_id,n_words_before,n_words_after,ttr_before,ttr_after,hapax_before,hapax_after,content_types_before,content_types_after,mean_log_rank_before,mean_log_rank_after,mean_sent_len_before,mean_sent_len_after,linebreaks_before,linebreaks_after,oov_rate_before,oov_rate_after,upper_frac_before,upper_frac_after,punct_frac_before,punct_frac_after,idea_spread_before,idea_spread_after
topics_up_v2,xsum,20,372,437,0.5591397849462365,0.7016129032258065,0.3844086021505376,0.5994623655913979,0.44086021505376344,0.6290322580645161,5.140875398783058,5.811564819926073,17.714285714285715,15.5,0.0,0.0,0.0,0.0456989247311828,0.03589053387169134,0.02400800266755585,0.02736653207716465,0.014004668222740914,0.8349458426237106,0.9003152698278427
topics_up_v2,xsum,21,371,413,0.5606469002695418,0.7035040431266847,0.40431266846361186,0.601078167115903,0.4555256064690027,0.6199460916442049,5.171924471745847,5.6591229028575,23.1875,16.863636363636363,0.0,0.0,0.0,0.013477088948787063,0.03131991051454139,0.012869565217391304,0.02192393736017897,0.015304347826086957,0.6833991408348083,0.8593660444021225
topics_up_v2,xsum,22,917,992,0.44274809160305345,0.5561613958560524,0.3075245365321701,0.42639040348964014,0.37840785169029445,0.4994547437295529,5.042444232591277,5.503642832564518,24.13157894736842,19.51063829787234,0.0,0.3404255319148936,0.0,0.029443838604143947,0.031914893617021274,0.020921770770163734,0.025678650036683785,0.016979987871437233,0.8192140460014343,0.8939749002456665
topics_up_v2,xsum,23,322,346,0.5869565217391305,0.717391304347826,0.42857142857142855,0.6055900621118012,0.484472049689441,0.639751552795031,5.21690768472347,5.844203898141152,21.466666666666665,18.941176470588236,0.0,0.0,0.0,0.037267080745341616,0.01646489104116223,0.014574898785425101,0.026634382566585957,0.01700404858299595,0.7465648353099823,0.8456933945417404
topics_up_v2,xsum,24,442,496,0.5542986425339367,0.7262443438914027,0.416289592760181,0.6266968325791855,0.4457013574660634,0.6380090497737556,5.163434701059614,6.2101305868061125,24.555555555555557,15.241379310344827,0.0,0.0,0.0,0.03167420814479638,0.038461538461538464,0.02772387025228722,0.029215976331360947,0.016911560853895204,0.7062390446662903,0.8498618751764297
topics_up_v2,xsum,25,565,599,0.35929203539823007,0.6920353982300885,0.2088495575221239,0.5823008849557522,0.2831858407079646,0.6017699115044248,5.550795955261006,5.8581991165395,8.56060606060606,11.770833333333334,0.0,0.0,0.0,0.02654867256637168,0.05707827069793727,0.030740127689761174,0.04577564283695959,0.023882714589737526,0.6276010274887085,0.8841629549860954
topics_up_v2,xsum,26,375,415,0.5733333333333334,0.6906666666666667,0.4186666666666667,0.5626666666666666,0.45866666666666667,0.5893333333333334,5.140755917813355,5.666489224658533,19.736842105263158,15.625,0.0,0.0,0.0,0.018666666666666668,0.025664115263394866,0.019672131147540985,0.02341287708239532,0.01639344262295082,0.7812940329313278,0.8637584745883942
topics_up_v2,xsum,27,314,329,0.4840764331210191,0.7038216560509554,0.31528662420382164,0.5668789808917197,0.3662420382165605,0.60828025477707,4.747939782842726,5.498714851675919,20.933333333333334,19.625,0.0,0.0,0.0,0.04777070063694268,0.03526170798898071,0.019767941555651054,0.022589531680440773,0.019338203695745595,0.7796942889690399,0.9049442261457443
topics_up_v2,xsum,29,316,343,0.5316455696202531,0.6455696202531646,0.3670886075949367,0.5284810126582279,0.4208860759493671,0.5443037974683544,5.081033131436669,5.48950575445501,21.066666666666666,17.555555555555557,0.0,0.0,0.0,0.022151898734177215,0.033419023136246784,0.021425448185395716,0.02622107969151671,0.021862702229995628,0.769675076007843,0.8608368337154388
topics_up_v2,xsum,30,570,766,0.45614035087719296,0.6105263157894737,0.30350877192982456,0.49122807017543857,0.37719298245614036,0.531578947368421,4.874471159881786,5.355752965226088,28.5,20.357142857142858,0.0,0.0,0.0,0.028070175438596492,0.024547048509643482,0.021552584314508082,0.024547048509643482,0.02095390141688286,0.7241393327713013,0.8698040097951889
