согласие,текст,условие,токен,класс,k,logp,PMI,смещение,cos дом,до центра,черешок,лист,длинный лист
,3,перемешивание,Ġcost,смысл-част,1,-9.159914016723633,-0.46121626883399713,0.6119598698401454,0.8694838881492615,0.6280161270590763,0.6630317130548744,1,0
0.764525830745697,3,перемешивание,Ġsaid,смысл-част,3,-7.162127494812012,-0.5716207018881985,0.680943079970115,0.8390395045280457,0.6145934126297576,0.7165067518301498,0,0
,3,перемешивание,Ġwhen,служ,1,-5.747478485107422,0.8289577239194488,1.4005805638553661,0.15769559144973755,1.125670434600313,0.05488631190996689,0,0
0.6188317537307739,3,перемешивание,ĠManchester,смысл-редк,3,-10.825989723205566,-1.0774698508172538,0.5006054236597715,0.9130153656005859,0.6811429905421912,0.4642919395614479,0,0
0.5615901350975037,3,перемешивание,Ġlooking,смысл-част,2,-7.515565872192383,1.1343417115278207,0.5580753588355608,0.8908109068870544,0.5899133913488717,0.7209942374540069,0,0
0.8274890184402466,3,перемешивание,He,подслово,2,-5.119921684265137,4.176613064380119,0.6295985750240972,0.8703346848487854,0.7217762496216772,0.7266581033312749,0,0
,3,перемешивание,Ġnice,смысл-част,1,-9.204826354980469,-0.17298416056229549,0.6645629921374951,0.8418107032775879,0.6484942203490311,0.6011242150448899,1,0
,3,перемешивание,ston,подслово,1,-19.647964477539062,-9.945964620785643,0.554821312724619,0.8948312997817993,0.7473557717147702,0.7605772616130445,1,0
,3,перемешивание,Ġuntil,служ,1,-7.27064323425293,0.8402678487345856,0.7692364644137769,0.7999659180641174,0.759183523609535,0.8042834128929942,1,1
,3,перемешивание,Ġ.,пункт,1,-11.626409530639648,-6.053009260658649,0.7519368137528428,0.8324962854385376,0.8237957945517878,0.7239455929052963,1,0
,3,перемешивание,mail,подслово,1,-16.48365020751953,-5.076902258527687,,,0.6241015826107716,0.7315170283366442,1,0
,3,перемешивание,Ġfamiliar,смысл-редк,1,-12.83377742767334,-2.4386303903599753,0.7477204359496674,0.8127998113632202,0.6653683756458432,0.6905537403938912,1,0
0.8453658819198608,3,перемешивание,ĠDi,смысл-редк,2,-18.297870635986328,-7.702052903210811,0.7105808060287808,0.8261173367500305,0.5835610861652467,0.7404637523877166,0,0
,3,перемешивание,'s,подслово,1,-3.923769474029541,1.4933906878671817,0.47263997308197564,0.927853524684906,0.6450722596788399,0.7369741523077907,0,0
0.8600419163703918,3,перемешивание,.,пункт,4,-1.7423160076141357,1.6537404022474078,0.6959306961638724,0.8593096137046814,0.8157286708016899,0.451362345251106,0,0
0.660936713218689,3,перемешивание,jo,подслово,3,-2.475630760192871,7.484198205862649,0.489850022005377,0.9177513122558594,0.7855136618422466,0.290198241006183,1,0
,3,перемешивание,Ġattractive,смысл-редк,1,-16.42630958557129,-6.118173925247554,,,0.6558251132636644,0.7209942374540069,1,0
,3,перемешивание,ĠSarah,смысл-редк,2,-11.796364784240723,-0.10193476279709657,,,0.6638997199522461,0.4834672640085101,1,0
0.6988590955734253,3,перемешивание,Ġto,служ,8,-4.5157036781311035,-0.6507714462220151,0.7323439004790315,0.8359718918800354,0.7395556469507397,0.5158836384980575,1,0
,3,перемешивание,Ġup,служ,1,-9.339065551757812,-2.8685884815733607,0.5869236993922918,0.8771787285804749,0.6283287977731302,0.7736381157675802,0,0
0.6875935792922974,3,перемешивание,Ġto,служ,8,-9.61308765411377,-5.748155422204681,0.7282448628922505,0.8302949666976929,0.7166586292878546,0.515720158959817,1,0
0.6472707390785217,3,перемешивание,Ġwas,служ,4,-4.463454246520996,0.7519542309880114,0.5823871034284885,0.8916413187980652,0.610433930962294,0.7269353857728584,0,0
-0.01813136413693428,4,исходный,"""",пункт,2,-0.2909807562828064,6.410751671751231,0.2664144637248276,0.9769250750541687,0.7312499634279048,0.6728793528829422,0,0
,4,исходный,Ġphotographed,смысл-редк,1,-8.240628242492676,2.760654598391005,,,0.6388713954565757,0.7383752495303726,0,0
0.5257611274719238,4,исходный,",",пункт,6,-4.677517414093018,-1.289970990731506,0.4425098891886166,0.9330776333808899,0.7082466418840643,0.3267108589302869,1,0
0.5872975587844849,4,исходный,Ġthrough,служ,3,-0.05828606337308884,7.262485573067172,0.38584464598591334,0.9413939714431763,0.6648308420900572,0.35264915459656515,0,0
,4,исходный,Ġshadow,смысл-редк,1,-11.39631175994873,0.010436189043113941,,,0.6369983623306501,0.7540161156995826,0,0
,4,исходный,Ġhave,служ,1,-6.360362529754639,-0.771469511678843,0.4390841414976977,0.927857518196106,0.599318459552656,0.7890939525097287,0,0
0.2533373534679413,4,исходный,Ġwas,служ,6,-0.9170259833335876,4.29838249417542,0.42478859105542355,0.9333654642105103,0.662932183479257,0.38114234644895045,1,0
,4,исходный,ĠViking,смысл-редк,2,-13.113134384155273,-2.5173166513797565,,,0.7658829841906606,0.7687761423696472,0,0
,4,исходный,Ġcontrol,смысл-част,1,-1.4237781763076782,7.343912443068907,0.5637674888398211,0.862358033657074,0.778333885290603,0.810234899927892,1,1
0.544458270072937,4,исходный,ĠIf,служ,2,-0.0343867652118206,6.953520575983426,0.3849800231444042,0.950660228729248,0.9258328119089093,0.8595429744855843,0,0
,4,исходный,Ġmes,смысл-редк,1,-0.648559033870697,10.758188915121147,,,0.7565260637980641,0.731620717786418,1,0
0.46649423241615295,4,исходный,Ġa,служ,7,-1.0180909633636475,3.001721560715615,0.41674153630403205,0.9378255605697632,0.6161042791922966,0.38303684935788396,0,0
,4,исходный,Ġthan,служ,1,-0.13734984397888184,6.557618183966613,0.5119950523371066,0.9042450189590454,0.7497942133305598,0.8123354542600213,1,1
0.5750759840011597,4,исходный,",",пункт,6,-0.9502113461494446,2.437335077212067,0.391492663011552,0.9520682096481323,0.7531597529956738,0.33980622802917904,0,0
0.8820343017578125,4,исходный,ens,подслово,3,-0.19189007580280304,9.135416331509205,0.6204854659685741,0.829868733882904,0.8312465372337323,0.20123778698451922,1,0
,4,исходный,Ġmaybe,смысл-част,1,-2.134117841720581,6.707680749809727,0.45610242936702244,0.9221231937408447,0.6331371000333673,0.7212164482612335,0,0
,4,исходный,Ġno,служ,1,-2.3726160526275635,4.594426150103722,0.33203711889274234,0.9608016014099121,0.5899311682150229,0.7582364704571583,0,0
,4,исходный,te,подслово,1,-5.301955223083496,4.4465646493048165,,,0.6365184183535199,0.7250345568553583,0,0
0.544458270072937,4,исходный,ĠIf,служ,2,-2.684844970703125,4.303062370492122,0.5550303255443766,0.8947242498397827,0.9474141563152186,0.4728566345614494,1,0
-0.01813136413693428,4,исходный,"""",пункт,2,-3.5125694274902344,3.189163000543803,0.47266165328392956,0.9275755286216736,0.7612170698046655,0.6582462066443099,0,0
,4,исходный,Ġw,смысл-част,1,-0.1311255842447281,8.790715714959116,0.7059794982916879,0.8063240647315979,0.6900345741927465,0.786530011726744,0,0
-0.03758900612592697,4,исходный,.,пункт,16,-0.04029081016778946,3.355765599693754,1.0909171088858947,0.2940160036087036,1.0003369516794443,0.04680677742438345,0,0
,4,исходный,',пункт,1,-0.47624778747558594,6.490794415255699,0.5513073934108149,0.8844138979911804,0.7282084200553487,0.7423868629961341,1,0
,4,исходный,Ġequivalent,смысл-редк,1,-7.3422441482543945,2.560426403961177,0.5271388241242051,0.8892184495925903,0.6565411756878855,0.7564480952954677,1,1
,4,исходный,In,подслово,1,-4.807917594909668,3.008390972781493,0.4451296797892786,0.9265379309654236,0.616736908350138,0.7610878149791062,1,1
,4,исходный,Ġat,служ,1,-0.4823671281337738,5.249340815067524,0.42739120902212446,0.9287335276603699,0.5779062908011205,0.7480431386536471,0,0
,4,исходный,Ġlive,смысл-част,1,-3.271976947784424,5.37793063593578,0.36044213842068984,0.9500008225440979,0.6308076722763652,0.7415880039600445,1,0
0.08276593685150146,4,исходный,.,пункт,16,-1.891598105430603,1.5044583044309405,0.4028659590860913,0.9665974974632263,0.7868270132972187,0.3142305362703029,0,0
,4,исходный,Ġbeen,служ,1,-0.24860523641109467,6.573175233910178,0.42379417987848483,0.9355543851852417,0.611880107829128,0.720803042799092,0,0
,4,исходный,human,подслово,1,-17.69551658630371,-6.001086564860085,,,0.7075513133338331,0.7616370055974074,1,1
0.18213552236557007,4,исходный,Ġthat,служ,3,-0.6025411486625671,4.18814161519646,0.3376666879420014,0.9644083976745605,0.7300162624222993,0.34483842234386775,1,0
,4,исходный,Ġformed,смысл-редк,1,-11.408310890197754,-2.0164659617481746,0.3977432051821295,0.9345695376396179,0.6446081822463691,0.7068186286479934,0,0
,4,исходный,Ġresearchers,смысл-редк,1,-8.265580177307129,2.2248770398105613,0.5160501666820054,0.8833916187286377,0.6231500418495146,0.7695671803404585,0,0
0.5127882957458496,4,исходный,Ġonly,служ,2,-3.774167537689209,3.1467569829471103,0.5117823964035988,0.9022944569587708,0.6761081315736948,0.6695015795505461,0,0
0.0880025252699852,4,исходный,.,пункт,16,-0.06058344617486,3.3354729636866836,0.536312688391054,0.9123409986495972,0.744606001735489,0.6696300000525597,0,0
,4,исходный,Ġway,смысл-част,1,-4.824101448059082,2.3816922036524035,0.533990497460799,0.894364595413208,0.7017387771362045,0.7883515968318705,1,1
0.32084739208221436,4,исходный,Ġalso,служ,2,-13.576251029968262,-6.9897846465814535,0.4458583451971475,0.9283981323242188,0.6539340791931567,0.6900146681042411,0,0
,4,исходный,ap,подслово,1,-0.04585246369242668,8.721838155684159,0.5578681700394806,0.8821638822555542,0.7690601884055969,0.8027425880132179,1,1
0.8880902528762817,4,исходный,ens,подслово,3,-0.15720543265342712,9.170100974658581,0.6353826517820068,0.8196443319320679,0.8302720569894739,0.3610184015921596,0,0
0.3136143684387207,4,исходный,Ġhad,служ,2,-1.5785332918167114,4.860138977497674,0.4347979232429115,0.9274791479110718,0.5868263915858086,0.8123354542600213,0,0
,4,исходный,Ġsent,смысл-част,1,-2.624937057495117,6.236279619892292,0.3904050628606828,0.9382249712944031,0.5963071684886323,0.7967212808672598,0,0
0.10346473753452301,4,исходный,Ġit,служ,3,-1.5600528717041016,3.4785078909372507,0.4630708113644744,0.9193591475486755,0.6883514187915514,0.6038265354911535,1,0
,4,исходный,ĠAmerican,смысл-част,1,-1.7770851850509644,6.739291006044716,0.3845666045869195,0.935229480266571,0.6134369746717631,0.6954023366242656,1,0
0.29377591609954834,4,исходный,"Ġ""",пункт,3,-0.022102920338511467,5.505509666519271,0.3950589356415169,0.9418239593505859,0.7689340184835407,0.3526875458744142,1,0
0.533725917339325,4,исходный,",",пункт,6,-0.7231354117393494,2.664411011622162,0.3916362131814513,0.952096700668335,0.7439006484006657,0.30505439262043205,1,0
0.5822381973266602,4,исходный,form,подслово,3,-0.09216006100177765,9.756443269943517,0.2961352214009305,0.9643728733062744,0.630146095811536,0.7250345568553583,0,0
0.26784664392471313,4,исходный,Ġto,служ,5,-1.158360481262207,2.7065717506468814,0.5288825434607173,0.9142494797706604,0.8048417884823029,0.5564375966891618,1,0
0.323927104473114,4,исходный,",",пункт,6,-4.854149341583252,-1.4666029182217404,0.37475417933702687,0.9573849439620972,0.8106134544042867,0.33980622802917904,1,0
,4,исходный,Ġyears,смысл-част,1,-0.13552226126194,7.245873996994756,0.544782148415112,0.8867241740226746,0.8302923438316663,0.9128022174735633,1,1
,4,исходный,""".",пункт,1,-0.6997347474098206,8.142063844120488,0.375725545373054,0.953191876411438,0.8161607786971138,0.6582462066443099,1,0
,4,исходный,ĠNASA,смысл-редк,1,-4.35621976852417,6.357380999907729,,,0.7547127048336751,0.810234899927892,0,0
0.3635275363922119,4,исходный,Ġon,служ,2,-0.07431897521018982,5.114326986105207,0.3639708922562493,0.9514144062995911,0.6057813017472292,0.4557011349982094,1,0
,4,исходный,ĠWhen,служ,1,-1.2200169563293457,6.802340729316725,0.31746585721505827,0.9670187830924988,0.9209715625189976,0.8707393346312303,1,1
,4,исходный,ĠMart,смысл-редк,2,-0.1944955438375473,10.295961673280143,,,0.8204576742372645,0.16580579415582794,1,0
0.4219667911529541,4,исходный,Ġaround,служ,2,-10.315205574035645,-2.859701343625227,0.36216290159366854,0.9486613869667053,0.5867639887846788,0.7775207355161137,0,0
,4,исходный,GS,подслово,1,-4.333991050720215,7.765904078831575,,,0.6948099900719789,0.7852393822777031,1,1
0.550656795501709,4,исходный,Ġthey,служ,2,-1.4372200965881348,4.310045636644089,0.4187552130055077,0.9342533946037292,0.5921936256654893,0.720803042799092,0,0
0.5077957510948181,4,исходный,Ġa,служ,7,-0.5568132996559143,3.4629992244233483,0.38734474526136087,0.9456409811973572,0.6226446503422659,0.3323246807267965,0,0
0.24544702470302582,4,исходный,"Ġ""",пункт,3,-0.08714732527732849,5.440465261580454,0.32483905662345147,0.9633421897888184,0.6854334946562143,0.662363393483264,0,0
-0.03860444203019142,4,исходный,.,пункт,16,-0.2284403145313263,3.1676160953302173,1.093102393290477,0.29125016927719116,1.0048967457125675,0.04182657228857827,1,0
0.43109142780303955,4,исходный,Ġthrough,служ,3,-0.08820724487304688,7.232564391567214,0.3474098887917814,0.9528696537017822,0.6073677090793723,0.7477258490231907,0,0
,4,исходный,Ġspacecraft,смысл-редк,1,-14.60103988647461,-2.5011447569228196,,,0.843494629230003,0.7687761423696472,1,1
0.8023026585578918,4,исходный,Ġland,смысл-част,2,-0.005876525770872831,9.049496166057494,0.5711782367017458,0.855413556098938,0.7766751096909899,0.35446000758291113,1,0
0.7285009026527405,4,исходный,ĠMars,смысл-редк,3,-7.249154090881348,2.408394003301238,0.257330852178434,0.9699869751930237,0.6876054324540912,1.0493435104306357,0,0
,4,исходный,Ġthen,служ,1,-0.9942609071731567,6.033590300153734,0.3977691569173903,0.9459102749824524,0.6898849735611408,0.7749306758969101,1,1
,4,исходный,Ġwhat,служ,1,-0.16755512356758118,6.559379096440407,0.35157441565253944,0.9552463293075562,0.6369458063593564,0.8664753570378292,0,0
,4,исходный,Ġresc,смысл-редк,1,-15.674250602722168,-3.979820581278542,,,0.5812114444856736,0.786530011726744,0,0
,4,исходный,Ġjust,служ,1,-2.3723788261413574,4.272195188052732,0.46453742548665417,0.9192044734954834,0.7138134818818074,0.7967212808672598,1,1
