токен,класс,норма,лог_ранг,степень,черешок,отн_черешок,лист,длинный лист,hapax в тексте,один в выборке,текст
Ġaway,смысл-част,36.49811,5.552959584921617,1,23.36040815897445,1.192195081771889,True,False,True,True,85
Ġback,смысл-част,36.64645,4.836281906951478,1,23.359909482874226,1.192169631908597,True,False,True,True,85
ĠAs,служ,38.092777,5.560681631015528,1,27.31120369798292,1.3938233657743972,True,True,True,True,85
Ġnext,смысл-част,36.830692,5.755742213586912,1,8.88107446011162,0.45324436200518126,True,False,False,False,85
Ġ-,пункт,37.653046,4.3694478524670215,3,24.30172390329659,1.2402349958495102,False,False,False,False,85
Ġcame,смысл-част,38.196327,5.983936280687191,7,22.7283731368188,1.1599392650158757,False,False,True,True,85
Ġtry,смысл-част,36.629906,5.8664680569332965,1,23.65409785183547,1.2071834931478045,True,True,True,True,85
Ġto,служ,40.516964,1.3862943611198906,2,17.1784308681625,0.8766987568970982,False,False,False,False,85
-,пункт,37.95495,2.772588722239781,2,24.30172390329659,1.2402349958495102,False,False,False,False,85
Ġwhen,служ,39.645233,4.290459441148391,1,25.52576138917095,1.3027035734802148,True,True,True,True,85
What,подслово,39.014084,7.729735331385051,1,29.54860146150033,1.5080086399134593,True,True,True,True,85
Ġdaughter,смысл-редк,34.71638,7.56734567601324,1,13.77745986661665,0.7031306893488393,True,False,False,False,85
ĠBuy,смысл-редк,35.47242,9.254931255304058,1,13.578263078035095,0.692964709797645,True,False,False,False,85
Ġhave,служ,39.089382,3.332204510175204,2,21.277267396552443,1.0858822915716044,False,False,False,False,85
ĠSay,смысл-редк,36.8352,8.759354748566208,2,25.164498755035993,1.2842665867326954,False,False,True,True,85
Ġinside,смысл-част,36.99113,6.86484777797086,1,20.488385496513494,1.045621816886192,True,False,True,True,85
",",пункт,41.987682,0.6931471805599453,4,11.738050947023984,0.5990497474785651,False,False,False,False,85
Ġagain,служ,37.001614,5.648974238161206,1,22.063750638883295,1.1260203511047224,True,False,False,True,85
Ġcan,служ,38.280697,3.713572066704308,1,26.49372308085303,1.3521033596617604,True,True,False,True,85
",",пункт,41.618076,0.6931471805599453,2,11.434215832310521,0.5835435659527158,False,False,False,False,85
one,подслово,36.50493,6.980075940561763,1,23.094019455057587,1.1785999724532503,True,False,True,True,85
ĠEven,служ,36.583096,6.790097235513905,3,25.36434438661721,1.2944656798933685,False,False,True,True,85
Ġwalking,смысл-редк,36.639675,7.687997166393016,2,24.546008522211945,1.2527020263586293,False,False,True,True,85
Ġand,служ,40.597008,1.791759469228055,3,24.197270452064593,1.2349042289388712,False,False,False,False,85
Ġreturn,смысл-част,35.906338,6.813444599510896,2,23.359909482874226,1.192169631908597,False,False,True,True,85
Ġgoodbye,смысл-редк,35.67831,9.46931428029122,1,22.182224309953487,1.1320666379250612,True,False,True,True,85
2,пункт,36.92703,5.147494476813453,2,24.730576477630617,1.2621214255063407,False,False,False,True,85
?,пункт,41.4514,4.574710978503383,1,20.215631533281428,1.0317018574708365,True,False,False,True,85
Ġof,служ,38.991665,1.6094379124341003,2,22.810808839541163,1.1641463592874821,False,False,False,False,85
Ġdisappointed,смысл-редк,36.82948,7.957877358489813,2,22.177614034644584,1.131831353185536,False,False,True,True,85
Ġbecause,служ,38.256565,4.584967478670572,1,24.2568998813603,1.2379474083153366,True,True,True,True,85
Ġ10,пункт,36.707172,5.241747015059643,1,20.96410736906393,1.0699002144589698,True,False,False,False,85
ĠMembers,смысл-редк,36.62944,9.254835611862735,1,26.07162998602302,1.3305618990724732,True,True,True,True,85
Ġdictated,смысл-редк,38.066135,9.469082700530256,1,22.644864266878226,1.155677401809122,True,False,True,True,85
Ġwith,служ,38.370872,2.9444389791664403,2,21.91639940458943,1.118500301984747,False,False,False,False,85
Ġtill,смысл-редк,36.91645,9.07004328643746,1,8.14748890248471,0.41580592822825685,True,False,False,False,85
Ġyear,смысл-част,37.13657,5.3612921657094255,1,8.841210464265133,0.4512099086915007,True,False,False,False,85
.,пункт,41.4716,1.0986122886681098,2,20.215631533281428,1.0317018574708365,False,False,False,False,85
Ġup,служ,37.555233,4.143134726391533,1,22.770564225763643,1.1620924811922513,True,False,True,True,85
Ġ11,пункт,36.210526,6.862757913051401,2,25.041102740536523,1.2779690888210418,False,False,True,True,85
",",пункт,40.957237,0.6931471805599453,1,9.864425004082268,0.5034295160573434,True,False,False,False,85
Ġstars,смысл-част,35.358643,6.354370040797351,2,23.13580747377938,1.180732617998571,False,False,False,False,85
Ġremoving,смысл-редк,37.535633,8.345692873253865,4,24.29871069972529,1.2400812174371798,False,False,True,True,85
Ġan,служ,38.194775,3.6888794541139363,5,26.49372308085303,1.3521033596617604,False,False,True,True,85
.,пункт,40.886005,1.0986122886681098,3,13.834230055075363,0.7060279477790494,False,False,False,False,85
Ġdoor,смысл-редк,36.20037,7.118826249062078,1,23.35380095264663,1.1918578839440652,True,False,True,True,85
Ġstore,смысл-част,34.80019,6.714170529909472,3,23.35380095264663,1.1918578839440652,False,False,False,False,85
Ġcustomers,смысл-редк,33.989815,7.912056888179006,3,23.13580747377938,1.180732617998571,False,False,True,True,85
Ġget,смысл-част,37.386303,4.430816798843313,8,25.395242397015224,1.2960425554249244,False,False,True,True,85
ĠThis,служ,37.135307,4.454347296253507,1,9.682702278487076,0.494155322805821,True,False,False,False,85
Ġ10,пункт,36.851406,5.241747015059643,2,25.041102740536523,1.2779690888210418,False,False,False,False,85
Ġemployees,смысл-редк,34.88897,7.911690520708339,1,17.624411223118948,0.8994593003827948,True,False,True,True,85
Ġnext,смысл-част,36.568367,5.755742213586912,1,17.306520695422016,0.8832358028701215,True,False,False,False,85
Ġdespite,смысл-редк,38.633327,7.116394144093465,1,25.473860811620366,1.3000548349446617,True,True,True,True,85
Ġwould,служ,38.137012,4.110873864173311,1,24.99679375147052,1.2757077859155752,True,True,True,True,85
Ġfor,служ,39.746555,2.5649493574615367,1,15.615964022792882,0.7969584854170525,True,False,False,False,85
....,пункт,40.128372,6.406879986069314,4,24.773680825160536,1.2643212497036938,False,False,True,True,85
Ġhello,смысл-редк,35.797813,9.069813136839207,2,23.55507447022472,1.2021298490619068,False,False,False,True,85
!!!,пункт,39.307476,7.822845290279774,1,23.787220381254322,1.2139773823541118,True,True,True,True,85
Ġwere,служ,39.27682,3.8918202981106265,4,22.330278604474646,1.1396225676229559,False,False,False,False,85
Ġit,служ,37.565056,2.6390573296152584,1,24.081937088293806,1.2290182072514069,True,True,True,True,85
",",пункт,41.37467,0.6931471805599453,2,19.886753207100988,1.0149175992376147,False,False,False,False,85
Ġfor,служ,39.773487,2.5649493574615367,3,22.101525226553246,1.127948171771622,False,False,False,False,85
Ġwe,служ,36.83753,4.060443010546419,1,7.318267103441048,0.37348671257970234,True,False,False,False,85
ep,подслово,38.504456,7.785720896534624,1,28.001269860157706,1.4290407934427545,True,True,True,True,85
.,пункт,41.292656,1.0986122886681098,1,8.663119712350106,0.4421210726961165,True,False,False,False,85
Ġpurchase,смысл-редк,35.685726,7.350516171833998,1,20.86884728439014,1.065038629692796,True,False,True,True,85
Ġhad,служ,38.70602,4.127134385045092,3,22.84537422690406,1.1659103988767372,False,False,True,True,85
ĠBuy,смысл-редк,35.655453,9.254931255304058,2,22.669929356596924,1.1569565950699352,False,False,False,False,85
.,пункт,41.581795,1.0986122886681098,1,9.761933847864496,0.49819889459146804,True,False,False,False,85
Ġtoo,служ,37.388664,5.278114659230517,1,23.498638353787342,1.1992496399494175,True,False,True,True,85
Ġgift,смысл-редк,34.007877,7.852050207265889,2,34.427036876356915,1.7569788920063987,False,False,False,False,85
Ġnot,служ,38.521793,3.4965075614664802,1,25.064574471728193,1.2791669652578297,True,True,True,True,85
Ġacknowledged,смысл-редк,36.747646,9.047468439003541,4,25.473860811620366,1.3000548349446617,False,False,True,True,85
Ġgiving,смысл-редк,37.658638,6.90875477931522,1,22.26520214837971,1.1363014000146012,True,False,True,True,85
ĠSo,служ,39.146713,5.225746673713202,1,25.12725418669057,1.2823658155260473,True,True,True,True,85
Ġbirthday,смысл-редк,34.740547,8.643120748014027,1,10.638375926540858,0.5429279904422385,True,False,False,False,85
Ġsaid,смысл-част,36.483257,4.330733340286331,1,22.501379284816018,1.1483546663175774,True,False,True,True,85
",",пункт,41.768856,0.6931471805599453,2,11.555356869087715,0.5897259813995552,False,False,False,False,85
Ġthe,сток,26.237062,0.0,1,34.427036876356915,1.7569788920063987,True,True,False,False,85
ĠAl,смысл-част,37.10697,6.2878585601617845,2,27.31120369798292,1.3938233657743972,False,False,True,True,85
Ġthe,служ,39.18819,0.0,1,16.588747591165173,0.8466043553842864,True,False,False,False,85
Ġold,смысл-част,36.96198,5.937536205082426,1,22.894429599122024,1.168413932765989,True,False,False,True,85
ĠBut,служ,38.698803,5.10594547390058,2,24.537727960861694,1.2522794290971047,False,False,True,True,85
.,пункт,40.32541,1.0986122886681098,4,19.660787785398252,1.0033854863322578,False,False,False,False,85
Ġcould,служ,38.812122,4.59511985013459,2,24.99679375147052,1.2757077859155752,False,False,False,True,85
Ġsome,служ,36.832916,4.406719247264253,2,24.2568998813603,1.2379474083153366,False,False,True,True,85
Ġright,смысл-част,37.7125,5.429345628954441,5,24.969529281860897,1.2743163476173012,False,False,True,True,85
Ġhave,служ,39.558136,3.332204510175204,1,20.939557293293376,1.0686473048611749,True,False,False,False,85
Ġgift,смысл-редк,34.121677,7.852050207265889,4,23.36040815897445,1.192195081771889,False,False,False,False,85
Ġmom,смысл-редк,35.8057,8.246695943718557,5,23.62394470193514,1.205644631464975,False,False,True,True,85
Ġselection,смысл-редк,35.91087,7.972121128921655,3,21.938448624848313,1.1196255807799913,False,False,True,True,85
"),",пункт,40.924095,4.90527477843843,2,22.65209542426863,1.1560464428899837,False,False,True,True,85
Ġmore,служ,37.43941,3.912023005428146,2,23.617288115296528,1.2053049135200684,False,False,True,True,85
Ġpop,смысл-редк,35.562866,7.972810784121404,3,22.751956551588645,1.1611428412080662,False,False,True,True,85
Ġwere,служ,38.731594,3.8918202981106265,1,14.488621749513605,0.7394247341002648,True,False,False,False,85
Ġcounter,смысл-редк,36.315834,7.4413203897176174,1,24.299931637726853,1.2401435278330728,True,True,True,True,85
Ġno,служ,37.0881,4.634728988229636,2,22.615305389744957,1.1541688687517728,False,False,False,False,85
Ġtill,смысл-редк,37.227062,9.07004328643746,2,24.969529281860897,1.2743163476173012,False,False,False,False,85
Ġtwo,смысл-част,36.349754,4.624972813284271,3,24.546008522211945,1.2527020263586293,False,False,False,False,85
owned,подслово,36.236404,8.902591637374087,1,22.751956551588645,1.1611428412080662,True,False,True,True,85
Ġreally,смысл-част,37.77441,5.111987788356544,1,21.649662270390365,1.1048874105766024,True,False,True,True,85
ness,подслово,38.05992,6.964135612418245,2,27.772005665368358,1.4173403281257884,False,False,True,True,85
Ġtoys,смысл-редк,34.765953,9.739143428972826,1,20.060094356323287,1.023764039940412,True,False,True,True,85
Ġbut,служ,39.58349,3.7612001156935624,2,22.287231852047828,1.1374256827834335,False,False,False,False,85
Ġyears,смысл-част,36.216305,5.062595033026967,2,21.961778560939266,1.1208162207241397,False,False,True,True,85
Ġand,служ,41.40938,1.791759469228055,1,11.85586845829877,0.6050625472778033,True,False,False,False,85
Ġfor,служ,40.85397,2.5649493574615367,1,15.909466258386457,0.8119373299381953,True,False,False,False,85
Ġhas,служ,37.748856,3.9318256327243257,4,22.54783528220608,1.1507255414850972,False,False,True,True,85
",",пункт,42.125538,0.6931471805599453,1,8.189368253383103,0.41794323489811835,True,False,False,False,85
't,подслово,38.859016,3.6375861597263857,1,21.493706708982277,1.0969282408557486,True,False,True,True,85
.,пункт,41.669308,1.0986122886681098,1,13.834230055075363,0.7060279477790494,True,False,False,False,85
Ġassistance,смысл-редк,35.61919,9.069928218259438,2,23.55507447022472,1.2021298490619068,False,False,False,True,85
.,пункт,41.136463,1.0986122886681098,4,9.761933847864496,0.49819889459146804,False,False,False,False,85
Ġstore,смысл-част,34.47517,6.714170529909472,8,24.299931637726853,1.2401435278330728,False,False,False,False,85
Ġa,служ,39.674862,1.9459101490553132,2,13.036314829016792,0.6653064585951167,False,False,False,False,85
ĠY,смысл-част,37.994595,6.040254711277414,1,25.164498755035993,1.2842665867326954,True,True,True,True,85
Ġ50,пункт,37.87029,7.158513997329321,2,24.480556087714966,1.2493616707464215,False,False,True,True,85
Ġand,служ,36.319706,1.791759469228055,1,20.208896668783208,1.0313581446265858,True,False,False,False,85
Ġand,служ,40.332188,1.791759469228055,2,20.208896668783208,1.0313581446265858,False,False,False,False,85
-,пункт,37.38606,2.772588722239781,1,19.779733058259097,1.0094558412823804,True,False,False,False,85
Ġcame,смысл-част,38.196327,5.983936280687191,5,22.644864266878226,1.1391011525273786,False,False,True,True,85
Ġback,смысл-част,36.64645,4.836281906951478,1,23.359909482874226,1.1750699629406776,True,False,True,True,85
Ġtill,смысл-редк,36.91645,9.07004328643746,1,25.023609432475055,1.258758807692199,True,True,False,True,85
Ġwe,служ,36.83753,4.060443010546419,1,7.318267103441048,0.3681296736331516,True,False,False,False,85
!,пункт,40.921394,4.983606621708336,1,20.309774634474522,1.021639494988705,True,False,False,True,85
Ġto,служ,39.502583,1.3862943611198906,2,17.24676870836565,0.8675615751783339,False,False,False,False,85
Ġdays,смысл-част,36.6615,6.359573868672378,1,22.52611953801042,1.133127954546779,True,False,False,True,85
't,подслово,38.859016,3.6375861597263857,1,23.256352152969164,1.1698607343731187,True,False,True,True,85
.,пункт,41.294033,1.0986122886681098,2,20.309774634474522,1.021639494988705,False,False,False,False,85
.,пункт,41.581795,1.0986122886681098,1,9.81085811265543,0.49351409890119957,True,False,False,False,85
Ġin,служ,38.472153,2.0794415416798357,1,23.270125190139762,1.1705535573607035,True,False,False,True,85
Ġa,служ,39.36132,1.9459101490553132,1,23.39585549438104,1.1768781496735987,True,False,False,False,85
",",пункт,40.957237,0.6931471805599453,2,12.253559937234888,0.6163889561256266,False,False,False,False,85
Ġthe,служ,38.398865,0.0,1,14.189801595226552,0.7137874248555027,True,False,False,False,85
owned,подслово,36.236404,8.902591637374087,1,22.751956551588645,1.1444881993872202,True,False,True,True,85
Ġpop,смысл-редк,35.562866,7.972810784121404,4,24.305346961235625,1.2226281601792126,False,False,True,True,85
Ġto,служ,40.60875,1.3862943611198906,1,13.119364404815384,0.659941386171623,True,False,False,False,85
Ġstore,смысл-част,34.140026,6.714170529909472,5,24.368811766344248,1.225820620588432,False,False,False,False,85
Ġbut,служ,39.58349,3.7612001156935624,2,22.287231852047828,1.121111223724391,False,False,False,False,85
Ġthe,служ,39.18819,0.0,1,16.588747591165173,0.8344612393071775,True,False,False,False,85
Ġwere,служ,39.7303,3.8918202981106265,3,22.4299715171002,1.128291435319227,False,False,False,False,85
Ġand,служ,40.85914,1.791759469228055,2,23.62777091117282,1.1885441555035734,False,False,False,False,85
Ġbetter,смысл-част,35.627438,5.384495062789089,1,22.648022943409998,1.1392600429510702,True,False,True,True,85
stop,подслово,40.135437,9.469391461628812,5,27.238549791291074,1.3701766146515053,False,False,True,True,85
Ġdictated,смысл-редк,38.066135,9.469082700530256,1,22.644864266878226,1.1391011525273786,True,False,True,True,85
Ġtape,смысл-редк,38.82433,7.061334366910438,1,23.62334050433971,1.1883212934245482,True,False,True,True,85
Ġthe,сток,26.237062,0.0,2,4.889023698850472,0.24593181325621533,False,False,False,False,85
Ġtry,смысл-част,36.629906,5.8664680569332965,1,23.65409785183547,1.1898684755833016,True,True,True,True,85
Ġdaughter,смысл-редк,34.94906,7.56734567601324,3,21.59666589070735,1.0863737895234855,False,False,False,True,85
",",пункт,41.768856,0.6931471805599453,3,21.10846432054247,1.061815860419274,False,False,False,False,85
Ġlittle,смысл-част,34.69519,5.717027701406222,3,21.212566046537713,1.0670524736603044,False,False,False,False,85
Ġdespite,смысл-редк,38.633327,7.116394144093465,1,25.78892460034878,1.2972563398256438,True,True,True,True,85
Ġ1,пункт,36.405663,4.859812404361672,1,26.612273978174105,1.3386731579686135,True,True,True,True,85
Ġget,смысл-част,37.386303,4.430816798843313,5,23.935949512013007,1.204046416646061,False,False,True,True,85
Ġwife,смысл-редк,36.327984,6.960347729101308,1,21.578827453626996,1.0854764653444557,True,False,True,True,85
Ġhave,служ,39.089382,3.332204510175204,2,22.472708764873502,1.1304412405739939,False,False,False,False,85
Ġand,служ,40.332188,1.791759469228055,1,14.61585584923908,0.7352191669964667,True,False,False,False,85
Ġspecial,смысл-част,35.405323,6.721425700790643,1,20.187158506938754,1.0154715546315298,True,False,True,True,85
Ġmuch,служ,37.10905,4.787491742782046,3,24.508018768633434,1.232823129187233,False,False,True,True,85
Ġwe,служ,36.952766,4.060443010546419,2,17.575793059621667,0.8841124369237714,False,False,False,False,85
Ġour,служ,36.12481,4.770684624465665,4,20.72345823968626,1.0424489582703031,False,False,False,False,85
.,пункт,40.886005,1.0986122886681098,2,8.892317768574339,0.4473089041049533,False,False,False,False,85
Ġpieces,смысл-редк,35.5278,7.826044013518965,1,26.728442456601844,1.344516763216358,True,True,True,True,85
Ġ(,пункт,39.66224,2.995732273553991,1,22.317845936087345,1.1226511993233612,True,False,True,True,85
What,подслово,39.014084,7.729735331385051,1,28.958889669845927,1.456714609108241,True,True,True,True,85
Ġ-,пункт,39.44767,4.3694478524670215,2,23.76640109652636,1.1955176485680594,False,False,False,False,85
Ġa,служ,39.456985,1.9459101490553132,9,23.912220055506545,1.2028527574155707,False,False,False,False,85
Ġinside,смысл-част,36.99113,6.86484777797086,1,20.488385496513494,1.030624129933066,True,False,True,True,85
Ġcamel,смысл-редк,36.543594,9.739202358228273,1,23.287459294311336,1.1714255121583637,True,False,True,True,85
.,пункт,40.60082,1.0986122886681098,1,13.380144648290946,0.6730593749746681,True,False,False,False,85
Ġwait,смысл-част,36.274788,6.741700694652055,2,24.437896036919316,1.2292957561117073,False,False,False,False,85
Ġcounter,смысл-редк,36.315834,7.4413203897176174,1,23.760770442527242,1.1952344106389516,True,True,True,True,85
Ġwhat,служ,35.784107,4.418840607796598,2,28.958889669845927,1.456714609108241,False,False,True,True,85
Ġthe,сток,26.169277,0.0,1,1.1102916945299741,0.0558508337243844,True,False,False,False,85
Ġhad,служ,38.70602,4.127134385045092,2,22.472708764873502,1.1304412405739939,False,False,True,True,85
.,пункт,40.32541,1.0986122886681098,8,21.10846432054247,1.061815860419274,False,False,False,False,85
Ġnot,служ,38.521793,3.4965075614664802,1,24.20539498493837,1.2176002911641561,True,True,True,True,85
ĠThis,служ,37.135307,4.454347296253507,1,26.019996187263956,1.3088798986100698,True,True,False,True,85
as,подслово,38.3235,6.137727054086234,1,27.238549791291074,1.3701766146515053,True,True,True,True,85
Ġ10,пункт,36.707172,5.241747015059643,2,22.73862838781499,1.1438177547982522,False,False,False,False,85
Ġowners,смысл-редк,35.300354,7.911324018963353,2,21.872593543334364,1.1002537361381948,False,False,True,True,85
ĠAl,смысл-част,37.10697,6.2878585601617845,2,27.31120369798292,1.3738313130357807,False,False,True,True,85
Ġoffered,смысл-редк,36.77201,7.154615356913663,2,20.689063822410205,1.0407188211452612,False,False,False,False,85
Ġdisappointed,смысл-редк,36.82948,7.957877358489813,1,21.465951403054,1.0797984785927974,True,False,True,True,85
Ġsome,служ,36.832916,4.406719247264253,5,24.2568998813603,1.220191134111307,False,False,True,True,85
Ġother,служ,36.657482,4.219507705176107,2,23.592781824089663,1.1867841047939474,False,False,True,True,85
Ġno,служ,36.7604,4.634728988229636,2,24.20539498493837,1.2176002911641561,False,False,False,True,85
x,подслово,37.314114,6.436150368369428,2,23.21440401672354,1.1677506236751423,False,False,True,True,85
?,пункт,41.4514,4.574710978503383,2,20.25393488967363,1.01883059682487,False,False,False,False,85
Ġ-,пункт,37.689568,4.3694478524670215,2,19.117916911441213,0.9616856577761909,False,False,False,False,85
....,пункт,40.128372,6.406879986069314,2,23.879071956605834,1.201185313653626,False,False,True,True,85
Ġlist,смысл-част,35.812626,6.825460036255307,1,23.726539990986677,1.1935125214572875,True,True,False,True,85
ĠAs,служ,38.092777,5.560681631015528,1,27.31120369798292,1.3738313130357807,True,True,True,True,85
Ġold,смысл-част,36.96198,5.937536205082426,1,22.894429599122024,1.1516549993616736,True,False,False,False,85
Ġreally,смысл-част,37.77441,5.111987788356544,1,21.649662270390365,1.0890396583255786,True,False,True,True,85
Ġwalking,смысл-редк,36.639675,7.687997166393016,4,24.546008522211945,1.2347341219657946,False,False,True,True,85
Ġcustomer,смысл-редк,35.05906,7.7664168980196555,2,22.648022943409998,1.1392600429510702,False,False,False,False,85
Ġof,служ,38.991665,1.6094379124341003,2,22.594018344264125,1.1365434578391505,False,False,False,False,85
Ġminutes,смысл-част,37.285892,6.09807428216624,1,24.508018768633434,1.232823129187233,True,True,True,True,85
Ġstar,смысл-част,34.658054,6.568077911411976,1,25.161180679363493,1.265679033136626,True,True,True,True,85
",",пункт,42.816055,0.6931471805599453,2,12.500749984578881,0.628823319365979,False,False,False,False,85
ĠWent,смысл-редк,37.20964,9.254548626640503,5,26.53330941961867,1.3347010158263939,False,False,True,True,85
Ġpresent,смысл-част,35.215305,6.843749949006225,2,20.187158506938754,1.0154715546315298,False,False,True,True,85
Ġdoor,смысл-редк,36.20037,7.118826249062078,1,22.63672759213479,1.1386918546190865,True,False,True,True,85
Ġgift,смысл-редк,34.121677,7.852050207265889,5,23.166192325207255,1.1653254383119507,False,False,False,False,85
Ġand,служ,38.95495,1.791759469228055,2,14.94255500548454,0.7516530648120188,False,False,False,False,85
Ġup,служ,37.555233,4.143134726391533,1,22.706141279142205,1.1421835607269024,True,False,True,True,85
Ġsay,смысл-част,36.902622,5.356586274672012,2,21.904935315114628,1.1018806193500126,False,False,True,True,85
Ġto,служ,41.302265,1.3862943611198906,3,20.33791986142467,1.0230552800461563,False,False,False,False,85
-,пункт,37.57928,2.772588722239781,2,23.09598045805117,1.161793581469886,False,False,False,False,85
Ġhello,смысл-редк,36.079727,9.069813136839207,1,21.36968980609701,1.074956246166692,True,False,False,True,85
Ġsaid,смысл-част,36.483257,4.330733340286331,2,21.904935315114628,1.1018806193500126,False,False,True,True,85
Ġevery,служ,37.334324,5.69035945432406,2,23.15051289359837,1.1645367182557753,False,False,True,True,85
Ġold,смысл-част,35.66216,5.937536205082426,2,25.13536919239353,1.2643806418453638,False,False,False,False,85
Ġoffers,смысл-редк,36.39608,7.973844375944687,3,23.30865725022161,1.1724918297005684,False,False,True,True,85
.,пункт,40.749794,1.0986122886681098,1,10.385978492392058,0.5224442916230079,True,False,False,False,85
ĠNever,служ,36.632004,8.439880088313567,1,23.342962384952635,1.1742174756593686,True,False,True,True,85
Ġfew,служ,37.231487,5.713732805509369,1,22.721600933614482,1.142961225367304,True,False,True,True,85
Ġan,служ,38.194775,3.6888794541139363,4,24.449734591708065,1.2298912691271615,False,False,True,True,85
Ġitem,смысл-редк,35.493137,8.498214224818435,1,24.00230381711907,1.207384227132831,True,True,True,True,85
Ġreturn,смысл-част,35.906338,6.813444599510896,4,23.635804210764515,1.1889482533473783,False,False,True,True,85
Ġhave,служ,40.482246,3.332204510175204,1,17.501462876119376,0.8803734170428321,True,False,False,False,85
Ġgift,смысл-редк,34.007877,7.852050207265889,2,33.26226488646448,1.6731866361089898,False,False,False,False,85
ĠBut,служ,38.698803,5.10594547390058,2,26.019996187263956,1.3088798986100698,False,False,True,True,85
Ġthat,служ,40.060867,2.3978952727983707,1,23.912220055506545,1.2028527574155707,True,True,True,True,85
Ġright,смысл-част,37.7125,5.429345628954441,5,25.023609432475055,1.258758807692199,False,False,True,True,85
Ġonly,служ,37.94652,4.605170185988092,1,23.40456296282973,1.1773161601305662,True,False,True,True,85
Ġ2,пункт,37.329514,5.099866427824199,2,26.612273978174105,1.3386731579686135,False,False,True,True,85
Ġpicking,смысл-редк,37.36696,9.24329147211587,4,21.78904602496489,1.0960510580676237,False,False,True,True,85
3,пункт,36.639988,5.921578419643816,1,24.730576477630617,1.2440184156696232,True,True,True,True,85
Ġbecause,служ,38.256565,4.584967478670572,1,24.2568998813603,1.220191134111307,True,True,True,True,85
Ġnotice,смысл-редк,36.80192,7.692113339595466,2,22.515780442788476,1.1326078686171568,False,False,True,True,85
Ġaround,служ,36.60896,5.1298987149230735,1,24.009138481694695,1.2077280302222857,True,True,True,True,85
Ġassistance,смысл-редк,35.639004,9.069928218259438,3,22.515780442788476,1.1326078686171568,False,False,False,False,85
Ġwelcome,смысл-редк,35.706425,8.902727664035522,2,23.635804210764515,1.1889482533473783,False,False,True,True,85
Ġis,служ,40.765743,2.302585092994046,1,23.49787219828973,1.1820098803666994,True,False,True,True,85
-,сток,26.354908,2.772588722239781,2,33.26226488646448,1.6731866361089898,False,False,False,False,85
Ġnext,смысл-част,36.830692,5.755742213586912,1,8.88107446011162,0.44674333367462676,True,False,False,False,85
?,пункт,40.47458,4.574710978503383,1,14.493303992919024,0.72905445966445,True,False,False,False,85
",",пункт,42.218258,0.6931471805599453,2,11.820721636745478,0.5946159571297069,False,False,False,False,85
Ġstore,смысл-част,34.103653,6.714170529909472,5,23.760770442527242,1.1952344106389516,False,False,False,False,85
Ġthe,служ,39.255314,0.0,3,23.423580485069266,1.1782727956504777,False,False,False,False,85
Ġtook,смысл-част,37.135727,5.955837369464831,6,22.61864325961676,1.137782161199369,False,False,True,True,85
Ġfor,служ,39.746555,2.5649493574615367,1,22.015268940839647,1.1074307148924143,True,False,False,True,85
Ġcan,служ,38.064533,3.713572066704308,1,23.58961691121681,1.186624900664542,True,False,False,True,85
Ġwould,служ,38.137012,4.110873864173311,1,24.99679375147052,1.257409902581615,True,True,True,True,85
Ġtheir,служ,36.66181,3.828641396489095,1,18.213375865856882,0.916184667556501,True,False,True,True,85
-,пункт,37.95495,2.772588722239781,2,19.218588276524976,0.9667497140956253,False,False,False,False,85
",",пункт,41.535683,0.6931471805599453,2,12.253559937234888,0.6163889561256266,False,False,False,False,85
Ġyear,смысл-част,37.13657,5.3612921657094255,1,8.841210464265133,0.44473806117319264,True,False,False,False,85
.,пункт,40.823864,1.0986122886681098,2,20.25393488967363,1.01883059682487,False,False,False,False,85
Ġgoodbye,смысл-редк,35.67831,9.46931428029122,2,23.293921858860582,1.1717505975569589,False,False,True,True,85
Ġoffered,смысл-редк,35.8623,7.154615356913663,3,20.92836510228034,1.0527563569188825,False,False,False,False,85
ĠGreat,смысл-редк,36.74287,8.244071270295786,1,21.834497467562024,1.0983373950505375,True,False,False,True,85
Ġassistance,смысл-редк,35.61919,9.069928218259438,1,11.194497013060774,0.5631150754210169,True,False,False,False,85
Ġlooking,смысл-част,36.463516,6.440946540632921,2,20.83472568420147,1.0480460275568448,False,False,True,True,85
ĠSay,смысл-редк,36.8352,8.759354748566208,2,25.164498755035993,1.2658459417909758,False,False,True,True,85
Ġand,служ,41.40938,1.791759469228055,2,14.94255500548454,0.7516530648120188,False,False,False,False,85
ĠBuy,смысл-редк,35.655453,9.254931255304058,1,22.669929356596924,1.1403619979115804,True,False,False,True,85
Ġto,служ,39.48866,1.3862943611198906,1,17.24676870836565,0.8675615751783339,True,False,False,False,85
Ġtold,смысл-част,36.65284,5.627621113690637,6,22.52611953801042,1.133127954546779,False,False,True,True,85
ets,подслово,37.578457,7.27931883541462,1,22.464249155897164,1.130015698154251,True,False,True,True,85
month,подслово,36.123104,8.633908991112198,1,25.13536919239353,1.2643806418453638,True,True,True,True,85
one,подслово,36.50493,6.980075940561763,1,25.01975375173475,1.25856485597214,True,True,True,True,85
Ġ-,пункт,37.653046,4.3694478524670215,3,23.09598045805117,1.161793581469886,False,False,False,False,85
2,пункт,36.92703,5.147494476813453,2,24.730576477630617,1.2440184156696232,False,False,False,True,85
Ġthought,смысл-част,36.807137,6.077642243349034,1,20.56804586281087,1.0346312731859764,True,False,True,True,85
