mode,q,d_hat,d_se,slope,intercept,r2,resid_rmse,resid_max,slope_se,n_points,n_min,n_max,arm,text
q_small,0.05,9.198410002786384,0.4411842595672969,0.8912855591676083,3.602913383705305,0.9997946865979941,0.0059699064236846565,0.01056022122634026,0.005214281606101755,8,61,261,aligned_frac,xsum_9
q_small,0.1,9.342717494584644,0.42205770630750133,0.8929647609938293,3.5650417610390956,0.9998241035749283,0.005536030093250976,0.009794176985349345,0.0048353220029616235,8,61,261,aligned_frac,xsum_9
q_small,0.15,9.778137625195143,0.4811755831206034,0.8977310364886542,3.5057210268370915,0.9998114791151534,0.005761881624487382,0.01038382607049293,0.005032586985267502,8,61,261,aligned_frac,xsum_9
q_small,0.2,10.53481879178081,0.5837009113539762,0.905076677656744,3.4278267222610364,0.9997974347313728,0.006021563539137644,0.010427688518123368,0.005259400361374395,8,61,261,aligned_frac,xsum_9
q_small,0.25,11.58312739517015,0.654799775847164,0.913667529857526,3.337145002598351,0.9998288352861119,0.005587659043348521,0.009173414934902091,0.004880416157832784,8,61,261,aligned_frac,xsum_9
q_small,0.3,12.701047519325387,0.6549566124672663,0.9212663366168466,3.244508615353456,0.999883480895501,0.004648432092488852,0.007521625821762079,0.004060069327203583,8,61,261,aligned_frac,xsum_9
q_small,0.35,13.507198498594141,0.6494835512546855,0.9259654028106508,3.15915795028675,0.999911325570753,0.004075779060218533,0.006342756109475545,0.0035598983092795604,8,61,261,aligned_frac,xsum_9
q_small,0.4,13.99032842386772,0.6652184118306977,0.9285220496829807,3.077362187390394,0.9999196198558323,0.0038911814521900303,0.005816963025464972,0.0033986656460246287,8,61,261,aligned_frac,xsum_9
q_small,0.45,14.316074396743685,0.7010049474424632,0.9301484490589502,2.9931091058324686,0.9999188744108677,0.003916031993610179,0.005587195604098483,0.0034203707971329727,8,61,261,aligned_frac,xsum_9
q_small,0.5,14.578530686947541,0.7385617334850378,0.9314059817499084,2.9027793154140786,0.999916486724642,0.003978618822723108,0.005464645996009487,0.0034750358670129723,8,61,261,aligned_frac,xsum_9
q_small,0.55,14.804728759576738,0.7690460741574582,0.9324540141032216,2.8040884899736467,0.9999150501905917,0.004017209591914872,0.0053570893580392465,0.0035087421135905758,8,61,261,aligned_frac,xsum_9
q_small,0.6,14.950968444827422,0.7891838100048392,0.9331147006503134,2.695849479262721,0.9999141138924048,0.004042151239914497,0.005263798460919844,0.003530526839708618,8,61,261,aligned_frac,xsum_9
q_small,0.65,15.06826706106488,0.7918025149888256,0.9336353678928405,2.573737359298861,0.9999162970382763,0.003992668935254856,0.005103178494672456,0.003487307624413943,8,61,261,aligned_frac,xsum_9
q_small,0.7,15.21180699911557,0.8113644846840388,0.9342615903516169,2.4321494556219028,0.9999154942383134,0.004014462652476292,0.005316870635690307,0.0035063428606088476,8,61,261,aligned_frac,xsum_9
q_small,0.75,15.444456486994124,0.8376319863705807,0.9352518490474491,2.262923850347805,0.9999154188952363,0.0040205089740976445,0.005599081692087005,0.0035116238853649,8,61,261,aligned_frac,xsum_9
q_small,0.8,15.879042247063627,0.8986458634729988,0.937023909601039,2.0520171395902667,0.9999132055108481,0.0040804965283319575,0.005907123413769533,0.0035640186765793914,8,61,261,aligned_frac,xsum_9
q_small,0.85,16.368770045976497,0.9153847018216099,0.9389080549612948,1.7808193019496146,0.9999205646651632,0.003911511363989697,0.005742896841421263,0.003416422354024291,8,61,261,aligned_frac,xsum_9
q_small,0.9,16.85427848176441,0.8412714852059318,0.9406678843545895,1.401062668669306,0.9999405318449696,0.0033906961986847526,0.005642269539069211,0.0029615279647497114,8,61,261,aligned_frac,xsum_9
q_small,0.0,9.341683300978275,0.5534589540478102,0.8929529113992466,3.614525563239354,0.9996974250395575,0.008200907678466544,0.014532045781141534,0.006342129976150219,8,51,256,standard_floor,xsum_9
q_small,0.05,9.58552799202669,0.5167503604901077,0.8956760649145454,3.583589765926655,0.9997634929971496,0.00727236207523692,0.01346815083069508,0.005624043986726395,8,51,256,standard_floor,xsum_9
q_small,0.1,10.087275724823428,0.6370101896147218,0.9008652060992905,3.5281183159029568,0.9997103303504417,0.008095158939272215,0.01230295941195525,0.006260349729977535,8,51,256,standard_floor,xsum_9
q_small,0.15,10.226595143207263,0.6473698020631155,0.9022157437547312,3.486199021261136,0.9997176495862693,0.008004184582319395,0.013391568334584214,0.0061899951766874834,8,51,256,standard_floor,xsum_9
q_small,0.2,11.432895742422783,1.0147436809910906,0.9125330955053311,3.3939434671757263,0.9995659365798186,0.010038542312679578,0.013849697851306075,0.0077632553144412544,8,51,256,standard_floor,xsum_9
q_small,0.25,12.06274708505787,0.9623996256596754,0.9171001436945735,3.3251628868033896,0.9996880333116619,0.008552435066870485,0.015231188515601346,0.006613981882651782,8,51,256,standard_floor,xsum_9
q_small,0.3,13.654033935423211,1.440987124416195,0.9267615706296394,3.221084362274504,0.9995828326656816,0.009994588757300221,0.016016108337763235,0.007729264057368365,8,51,256,standard_floor,xsum_9
q_small,0.35,14.403530818947603,1.0819502496828142,0.930572578864863,3.1395814663721304,0.9998115884022023,0.006743667416680723,0.01241843957886335,0.005215180678697211,8,51,256,standard_floor,xsum_9
q_small,0.4,15.952532051383542,1.5722471904948947,0.9373140265896992,3.0367533026995583,0.9997393900618864,0.007988925298000668,0.011534856501646651,0.006178194487265445,8,51,256,standard_floor,xsum_9
q_small,0.45,15.028025293061976,1.2657302554772059,0.9334576579092083,2.9800688575499312,0.9997837566630288,0.007247097619304908,0.01471555742498154,0.005604505849049481,8,51,256,standard_floor,xsum_9
q_small,0.5,15.855652614824,1.7893729779296736,0.9369310097608303,2.8763833472084825,0.9996538606831572,0.009203635590243483,0.014550977289081501,0.007117584474181119,8,51,256,standard_floor,xsum_9
q_small,0.55,13.994672377598448,1.3775765894271106,0.9285442364766809,2.8252373171638383,0.9996558267452418,0.009095300800137634,0.01967995148135593,0.007033804318772917,8,51,256,standard_floor,xsum_9
q_small,0.6,14.903141816473157,2.350792435939142,0.9329000547458622,2.6952413125300874,0.9992282743055116,0.013686279375157739,0.025789106524769068,0.01058421410047928,8,51,256,standard_floor,xsum_9
q_small,0.65,13.185349758338523,1.837912859354287,0.9241582500026143,2.622209053238265,0.999215485578455,0.013669996142627776,0.025857126911348338,0.01057162154594924,8,51,256,standard_floor,xsum_9
q_small,0.7,17.090296174558983,2.687671553521073,0.9414872633109411,2.3942344487259026,0.9994271676503756,0.011898817435040116,0.022191309587316077,0.009201889558354041,8,51,256,standard_floor,xsum_9
q_small,0.75,13.154687953253093,1.7370944271079691,0.9239814731026968,2.315683744238185,0.9992923118523247,0.0129804309304105,0.025633350915840403,0.01003834981867486,8,51,256,standard_floor,xsum_9
q_small,0.8,14.704234156526462,3.2935733427252245,0.9319923778855119,2.074342948382789,0.9983997198522471,0.01969741810817047,0.03151749930942138,0.015232897471167612,8,51,256,standard_floor,xsum_9
q_small,0.85,11.397161484686741,2.291503671631875,0.9122588548610456,1.9227283539817466,0.9977612992858629,0.022811504973912745,0.048912652820741975,0.017641160609090503,8,51,256,standard_floor,xsum_9
q_small,0.9,12.834981561129636,5.43979970947121,0.9220879285850733,1.5047776033449678,0.9923640613971021,0.04269914667582898,0.07364610494117496,0.03302116652280696,8,51,256,standard_floor,xsum_9
q_small,0.0,9.341683300978275,0.5534589540478102,0.8929529113992466,3.614525563239354,0.9996974250395575,0.008200907678466544,0.014532045781141534,0.006342129976150219,8,51,256,standard_round,xsum_9
q_small,0.05,9.519990906160766,0.5310192842011691,0.8949578828533481,3.5867444549882332,0.9997428959998842,0.007576419453484871,0.013466825340544553,0.005859185203852808,8,51,256,standard_round,xsum_9
q_small,0.1,9.97190599266306,0.6333094142358114,0.8997182684297504,3.532606374623994,0.9996994430269541,0.008235431841564552,0.013119456231073023,0.0063688290609674155,8,51,256,standard_round,xsum_9
q_small,0.15,10.98363299323417,0.9756585565680879,0.9089554430108879,3.4519375387611677,0.999525242874949,0.010457614211236945,0.01526245348634081,0.008087342422138074,8,51,256,standard_round,xsum_9
q_small,0.2,12.01712196877097,1.0424449363057817,0.9167853998154707,3.37174997521787,0.9996281577567778,0.009334240157218582,0.016376397980955915,0.007218586847541551,8,51,256,standard_round,xsum_9
q_small,0.25,12.514220519064994,0.996465893118685,0.9200909079014123,3.3072095635638847,0.9997131368035794,0.008227760012580953,0.013670868232288136,0.006362896091291809,8,51,256,standard_round,xsum_9
q_small,0.3,14.375186695935936,1.1558710473781155,0.9304356860782397,3.2005100317098822,0.9997832050481288,0.007232845406230938,0.0139952335767628,0.005593483973019801,8,51,256,standard_round,xsum_9
q_small,0.35,16.360627026048707,1.942797296629427,0.9388776482461313,3.0959744053786706,0.9996415465599437,0.009385434580122398,0.015159736110240907,0.00725817779245153,8,51,256,standard_round,xsum_9
q_small,0.4,15.35021826590807,1.354801474531106,0.9348543465195579,3.046049444626559,0.9997730877772092,0.0074348692434142,0.013614668028426813,0.005749718073430553,8,51,256,standard_round,xsum_9
q_small,0.45,14.112167072494309,1.0701693321771129,0.9291391609195815,2.998752453326967,0.9997993529694227,0.006948512883416745,0.014421737756496356,0.005373596871879858,8,51,256,standard_round,xsum_9
q_small,0.5,16.971471859156207,1.9032967646553092,0.941077591366332,2.8505170587595092,0.9997042621475385,0.00854464998265683,0.01952223130751829,0.006607961327623719,8,51,256,standard_round,xsum_9
q_small,0.55,20.650167678602322,1.993902562902773,0.9515742430974932,2.7026523052119353,0.9998551506617223,0.006046214511345645,0.011552746093698829,0.004675809044323958,8,51,256,standard_round,xsum_9
q_small,0.6,17.605101783742974,0.8510168898278095,0.9431982835269134,2.6392398893073015,0.9999491553382404,0.003550486645783808,0.0056421380272686505,0.0027457506740713638,8,51,256,standard_round,xsum_9
q_small,0.65,14.511225889009665,1.3607736166504616,0.9310878345049147,2.5773419384093947,0.9997110652380193,0.008356115990856054,0.012590470549923793,0.006462159530090676,8,51,256,standard_round,xsum_9
q_small,0.7,17.175262474162608,1.6940466769625604,0.9417767267601099,2.386156071155685,0.9997769533638127,0.0074258366515820625,0.015824386431603443,0.005742732764771203,8,51,256,standard_round,xsum_9
q_small,0.75,19.029597844384465,4.899733280732071,0.9474502820197488,2.188668861509441,0.9987778240862017,0.017496049692801604,0.03490833437501273,0.013530480475019719,8,51,256,standard_round,xsum_9
q_small,0.8,13.616174943145271,2.311666285803246,0.9265579353837969,2.087207073880349,0.9989146638545555,0.016122844984107047,0.03575077323309106,0.012468519642407245,8,51,256,standard_round,xsum_9
q_small,0.85,12.686805620202401,2.5201371615044708,0.9211779521231408,1.8485356075567916,0.9982695811728516,0.02024633372811651,0.040199624448794324,0.01565739855618505,8,51,256,standard_round,xsum_9
q_small,0.9,16.319640084070915,2.8195267603402736,0.9387241388383272,1.3871118198175956,0.9992374749281008,0.013689319268735803,0.022726043797931972,0.01058656498661794,8,51,256,standard_round,xsum_9
q_small,0.0,9.341683300978275,0.5534589540478102,0.8929529113992466,3.614525563239354,0.9996974250395575,0.008200907678466544,0.014532045781141534,0.006342129976150219,8,51,256,standard_frac,xsum_9
q_small,0.05,9.759657839216827,0.5600597293575791,0.8975373915280368,3.5734048134049083,0.9997425667395309,0.007603121777351953,0.01248577388939065,0.005879835309337468,8,51,256,standard_frac,xsum_9
q_small,0.1,10.101502386026997,0.6071608352563763,0.9010048246503154,3.5262651888943064,0.9997383944188526,0.007694113576442104,0.012839744764326255,0.005950203351415146,8,51,256,standard_frac,xsum_9
q_small,0.15,10.719993779916894,0.7371235046612816,0.9067163637843312,3.462524223696399,0.9996998209744078,0.00829426635192377,0.013866074481181379,0.006414328428404641,8,51,256,standard_frac,xsum_9
q_small,0.2,11.71039943676874,0.91419535902035,0.914605816360101,3.382090522158669,0.9996813337246468,0.008620299975655483,0.014151395124126331,0.006666464862488779,8,51,256,standard_frac,xsum_9
q_small,0.25,13.001240132843643,1.044653981278118,0.92308426044114,3.291871038489176,0.9997311205701925,0.007991525485603513,0.012625821579325347,0.00618020532903884,8,51,256,standard_frac,xsum_9
q_small,0.3,14.260381831211378,1.0922958290771587,0.9298756504674144,3.2028454559583484,0.9997998431316396,0.006945519764967426,0.01074066031829446,0.00537128215904759,8,51,256,standard_frac,xsum_9
q_small,0.35,15.195702692288737,1.0766737521777492,0.9341919212128661,3.1186777151272764,0.9998505488624353,0.006029333887329865,0.009411758687667415,0.004662754500146159,8,51,256,standard_frac,xsum_9
q_small,0.4,15.840410940438566,1.08075415313567,0.9368703246550804,3.0356473885292896,0.9998731982458205,0.0055695590079129255,0.008818335379642939,0.004307189950543002,8,51,256,standard_frac,xsum_9
q_small,0.45,16.244194074264392,1.105731379995463,0.9384395436653705,2.950662235379559,0.9998803828941202,0.005418512510301196,0.008552490405623558,0.004190378914758365,8,51,256,standard_frac,xsum_9
q_small,0.5,16.51028327076592,1.1385450316866668,0.9394316872945082,2.8603292941735114,0.9998814090193087,0.005400922529910282,0.008420572416341088,0.0041767757934587525,8,51,256,standard_frac,xsum_9
q_small,0.55,16.662433830355184,1.1790355468945553,0.9399847579182444,2.7625673888142224,0.9998775506478103,0.005491320702445893,0.008351137868014114,0.004246684757479001,8,51,256,standard_frac,xsum_9
q_small,0.6,16.700072802840687,1.2228745605312685,0.9401200215229062,2.6551169215142236,0.9998694976507512,0.005669855179639865,0.00836474844764723,0.004384753481574176,8,51,256,standard_frac,xsum_9
q_small,0.65,16.60620602501422,1.2848117770347507,0.9397815492296264,2.535328728803601,0.9998525547746975,0.006024561610374589,0.008868327779929075,0.004659063884190072,8,51,256,standard_frac,xsum_9
q_small,0.7,16.384946584327245,1.3430289160033404,0.9389683698476909,2.3988020313470635,0.9998297190857044,0.006468775634007987,0.010097162575006813,0.005002594525622492,8,51,256,standard_frac,xsum_9
q_small,0.75,16.118992741902236,1.41992962553957,0.9379613840633824,2.237394587267725,0.9997963544504187,0.007066718725876258,0.011395598543253449,0.005465010755100008,8,51,256,standard_frac,xsum_9
q_small,0.8,15.765567350234264,1.4673783788613675,0.9365706302992552,2.040308491656749,0.9997616514744009,0.0076339566934675454,0.01261009045047512,0.0059036813338845156,8,51,256,standard_frac,xsum_9
q_small,0.85,15.505379570213092,1.5993912166496587,0.9355062547503791,1.7820373730749477,0.9996966766021891,0.00860234164883642,0.014498831683543933,0.006652576882364367,8,51,256,standard_frac,xsum_9
q_small,0.9,15.267946050558963,1.623564625590048,0.9345033053766004,1.4145988570718209,0.9996668333331614,0.009006066128420939,0.014713024269781272,0.006964795142155508,8,51,256,standard_frac,xsum_9
q_small,0.0,8.866658228224056,0.46469013641892704,0.8872179377776361,3.66475837052457,0.9997337669191635,0.006767317591452989,0.010596146967310816,0.005910762604212316,8,61,261,aligned_floor,xsum_14
q_small,0.05,9.165631899635926,0.4258390023776872,0.8908967749359734,3.6297645904472393,0.9998057981543789,0.005803548979430978,0.00835692516300579,0.005068980407046331,8,61,261,aligned_floor,xsum_14
q_small,0.1,9.313302143100886,0.42931687811093067,0.8926266983895953,3.5924210455848478,0.9998155525954323,0.005666874814812325,0.007608474617240901,0.004949605406498081,8,61,261,aligned_floor,xsum_14
q_small,0.15,9.711940035936223,0.5086033651082811,0.8970339606402233,3.5364263722645863,0.9997832426550892,0.006173625572746753,0.008165168967924963,0.005392215552863616,8,61,261,aligned_floor,xsum_14
q_small,0.2,10.494435163852309,0.6475564438263898,0.9047114032926267,3.4581494135247866,0.9997466388286919,0.006731820594721256,0.00943502807325114,0.005879758544182864,8,61,261,aligned_floor,xsum_14
q_small,0.25,11.657213253056335,0.7657295471216399,0.914216204311282,3.3639527265391225,0.9997721094674162,0.006451474190925031,0.009430054867222815,0.005634896230955985,8,61,261,aligned_floor,xsum_14
q_small,0.3,12.975062163973071,0.8181203416940317,0.922929078307106,3.266416260810824,0.9998336821171665,0.005563797795145359,0.008497377548128071,0.004859575082818482,8,61,261,aligned_floor,xsum_14
q_small,0.35,14.417774337577129,0.9589401233423701,0.9306411671742084,3.167072151272214,0.9998525948033068,0.005281631344333401,0.008012742717230736,0.004613123090122135,8,61,261,aligned_floor,xsum_14
q_small,0.4,14.972450914323007,0.7955158566834118,0.9332106676640779,3.0836463159292524,0.9999132478447735,0.00406289956071799,0.006392302698477792,0.0035486489977199958,8,61,261,aligned_floor,xsum_14
q_small,0.45,15.562515686533489,0.7607632531816753,0.935743036656643,2.993856083486511,0.9999323934887498,0.003596358388123272,0.00563539276753211,0.003141159016788548,8,61,261,aligned_floor,xsum_14
q_small,0.5,15.922196629257863,0.7099929698277091,0.9371945954892651,2.901036152648859,0.9999464247018351,0.0032064252819752706,0.00495194596492432,0.002800580642740479,8,61,261,aligned_floor,xsum_14
q_small,0.55,16.129983690086615,0.6553898328935953,0.9380036570889657,2.8016373822932255,0.9999567299814338,0.0028840639422335673,0.004539346437391956,0.002519021320861522,8,61,261,aligned_floor,xsum_14
q_small,0.6,16.208713792706565,0.6097061855758582,0.9383047900784102,2.693044370875197,0.9999632976028103,0.002657030471776496,0.0041471644131068075,0.002320724000106685,8,61,261,aligned_floor,xsum_14
q_small,0.65,16.217709733071057,0.5767234060835684,0.9383390123230035,2.5710071494972713,0.9999672361795163,0.0025105077867405203,0.0038561075578398274,0.0021927470290726606,8,61,261,aligned_floor,xsum_14
q_small,0.7,17.058285303616753,1.346722261243715,0.941377460735284,2.4171571799811717,0.9998549975757139,0.00529883422710136,0.012187112332963324,0.0046281485643629066,8,61,261,aligned_floor,xsum_14
q_small,0.75,16.108802244246494,0.46407647211603353,0.9379221381678352,2.2644883831243914,0.9999781860504293,0.002047557433216689,0.0035932875248692042,0.0017883933689649173,8,61,261,aligned_floor,xsum_14
q_small,0.8,15.891929240028903,0.370351380991372,0.9370749778144506,2.063027711651039,0.9999853067579608,0.0016789345432023212,0.0033389592925363587,0.0014664279278711766,8,61,261,aligned_floor,xsum_14
q_small,0.85,15.702444767831413,0.2791585729137601,0.9363156492644613,1.8004016841176511,0.9999912272507272,0.0012962520673142645,0.0024531925644195596,0.001132182455097251,8,61,261,aligned_floor,xsum_14
q_small,0.9,15.491381861367822,0.4286606094527742,0.9354479794669716,1.4263959281882717,0.9999781239461542,0.002045061155962767,0.0033013080428307973,0.0017862130512773212,8,61,261,aligned_floor,xsum_14
q_small,0.0,8.866658228224056,0.46469013641892704,0.8872179377776361,3.66475837052457,0.9997337669191635,0.006767317591452989,0.010596146967310816,0.005910762604212316,8,61,261,aligned_round,xsum_14
q_small,0.05,9.165631899635926,0.4258390023776872,0.8908967749359734,3.6297645904472393,0.9998057981543789,0.005803548979430978,0.00835692516300579,0.005068980407046331,8,61,261,aligned_round,xsum_14
q_small,0.1,9.313302143100886,0.42931687811093067,0.8926266983895953,3.5924210455848478,0.9998155525954323,0.005666874814812325,0.007608474617240901,0.004949605406498081,8,61,261,aligned_round,xsum_14
q_small,0.15,9.711940035936223,0.5086033651082811,0.8970339606402233,3.5364263722645863,0.9997832426550892,0.006173625572746753,0.008165168967924963,0.005392215552863616,8,61,261,aligned_round,xsum_14
q_small,0.2,10.494435163852309,0.6475564438263898,0.9047114032926267,3.4581494135247866,0.9997466388286919,0.006731820594721256,0.00943502807325114,0.005879758544182864,8,61,261,aligned_round,xsum_14
q_small,0.25,11.657213253056335,0.7657295471216399,0.914216204311282,3.3639527265391225,0.9997721094674162,0.006451474190925031,0.009430054867222815,0.005634896230955985,8,61,261,aligned_round,xsum_14
q_small,0.3,12.975062163973071,0.8181203416940317,0.922929078307106,3.266416260810824,0.9998336821171665,0.005563797795145359,0.008497377548128071,0.004859575082818482,8,61,261,aligned_round,xsum_14
q_small,0.35,14.147234996221755,0.8170266921463413,0.9293148095534522,3.1726375856931575,0.9998842392113187,0.004673757246201891,0.007301458339695088,0.004082189017832855,8,61,261,aligned_round,xsum_14
q_small,0.4,14.972450914323007,0.7955158566834118,0.9332106676640779,3.0836463159292524,0.9999132478447735,0.00406289956071799,0.006392302698477792,0.0035486489977199958,8,61,261,aligned_round,xsum_14
q_small,0.45,15.562515686533489,0.7607632531816753,0.935743036656643,2.993856083486511,0.9999323934887498,0.003596358388123272,0.00563539276753211,0.003141159016788548,8,61,261,aligned_round,xsum_14
q_small,0.5,15.922196629257863,0.7099929698277091,0.9371945954892651,2.901036152648859,0.9999464247018351,0.0032064252819752706,0.00495194596492432,0.002800580642740479,8,61,261,aligned_round,xsum_14
q_small,0.55,16.129983690086615,0.6553898328935953,0.9380036570889657,2.8016373822932255,0.9999567299814338,0.0028840639422335673,0.004539346437391956,0.002519021320861522,8,61,261,aligned_round,xsum_14
q_small,0.6,16.208713792706565,0.6097061855758582,0.9383047900784102,2.693044370875197,0.9999632976028103,0.002657030471776496,0.0041471644131068075,0.002320724000106685,8,61,261,aligned_round,xsum_14
q_small,0.65,16.217709733071057,0.5767234060835684,0.9383390123230035,2.5710071494972713,0.9999672361795163,0.0025105077867405203,0.0038561075578398274,0.0021927470290726606,8,61,261,aligned_round,xsum_14
q_small,0.7,16.204354642859606,0.548300880330894,0.938288193387532,2.4301198339167467,0.9999702849291173,0.0023907188498242587,0.0038040144582520696,0.0020881200540335057,8,61,261,aligned_round,xsum_14
q_small,0.75,16.108802244246494,0.46407647211603353,0.9379221381678352,2.2644883831243914,0.9999781860504293,0.002047557433216689,0.0035932875248692042,0.0017883933689649173,8,61,261,aligned_round,xsum_14
q_small,0.8,15.891929240028903,0.370351380991372,0.9370749778144506,2.063027711651039,0.9999853067579608,0.0016789345432023212,0.0033389592925363587,0.0014664279278711766,8,61,261,aligned_round,xsum_14
q_small,0.85,15.702444767831413,0.2791585729137601,0.9363156492644613,1.8004016841176511,0.9999912272507272,0.0012962520673142645,0.0024531925644195596,0.001132182455097251,8,61,261,aligned_round,xsum_14
q_small,0.9,15.491381861367822,0.4286606094527742,0.9354479794669716,1.4263959281882717,0.9999781239461542,0.002045061155962767,0.0033013080428307973,0.0017862130512773212,8,61,261,aligned_round,xsum_14
q_small,0.0,8.866658228224056,0.46469013641892704,0.8872179377776361,3.66475837052457,0.9997337669191635,0.006767317591452989,0.010596146967310816,0.005910762604212316,8,61,261,aligned_frac,xsum_14
q_small,0.05,9.165631899635805,0.42583900237769584,0.890896774935972,3.6297645904472473,0.9998057981543789,0.005803548979431247,0.008356925163004014,0.005068980407046568,8,61,261,aligned_frac,xsum_14
q_small,0.1,9.313302143100886,0.42931687811093067,0.8926266983895953,3.5924210455848478,0.9998155525954323,0.005666874814812325,0.007608474617240901,0.004949605406498081,8,61,261,aligned_frac,xsum_14
q_small,0.15,9.711940035936223,0.5086033651082811,0.8970339606402233,3.5364263722645863,0.9997832426550892,0.006173625572746753,0.008165168967924963,0.005392215552863616,8,61,261,aligned_frac,xsum_14
q_small,0.2,10.494435163852199,0.6475564438264202,0.9047114032926257,3.458149413524792,0.9997466388286919,0.006731820594721713,0.009435028073252916,0.005879758544183264,8,61,261,aligned_frac,xsum_14
q_small,0.25,11.657213253056335,0.7657295471216399,0.914216204311282,3.3639527265391225,0.9997721094674162,0.006451474190925031,0.009430054867222815,0.005634896230955985,8,61,261,aligned_frac,xsum_14
q_small,0.3,12.975062163973071,0.8181203416940317,0.922929078307106,3.266416260810824,0.9998336821171665,0.005563797795145359,0.008497377548128071,0.004859575082818482,8,61,261,aligned_frac,xsum_14
q_small,0.35,14.147234996221755,0.8170266921463413,0.9293148095534522,3.1726375856931575,0.9998842392113187,0.004673757246201891,0.007301458339695088,0.004082189017832855,8,61,261,aligned_frac,xsum_14
q_small,0.4,14.972450914323007,0.7955158566834118,0.9332106676640779,3.0836463159292524,0.9999132478447735,0.00406289956071799,0.006392302698477792,0.0035486489977199958,8,61,261,aligned_frac,xsum_14
q_small,0.45,15.562515686533489,0.7607632531816753,0.935743036656643,2.993856083486511,0.9999323934887498,0.003596358388123272,0.00563539276753211,0.003141159016788548,8,61,261,aligned_frac,xsum_14
q_small,0.5,15.922196629257863,0.7099929698277091,0.9371945954892651,2.901036152648859,0.9999464247018351,0.0032064252819752706,0.00495194596492432,0.002800580642740479,8,61,261,aligned_frac,xsum_14
q_small,0.55,16.129983690086615,0.6553898328935953,0.9380036570889657,2.8016373822932255,0.9999567299814338,0.0028840639422335673,0.004539346437391956,0.002519021320861522,8,61,261,aligned_frac,xsum_14
q_small,0.6,16.208713792706476,0.6097061855759115,0.9383047900784098,2.693044370875199,0.9999632976028103,0.002657030471776756,0.004147164413107696,0.002320724000106913,8,61,261,aligned_frac,xsum_14
q_small,0.65,16.217709733071057,0.5767234060835684,0.9383390123230035,2.5710071494972713,0.9999672361795163,0.0025105077867405203,0.0038561075578398274,0.0021927470290726606,8,61,261,aligned_frac,xsum_14
q_small,0.7,16.204354642859606,0.548300880330894,0.938288193387532,2.4301198339167467,0.9999702849291173,0.0023907188498242587,0.0038040144582520696,0.0020881200540335057,8,61,261,aligned_frac,xsum_14
q_small,0.75,16.108802244246494,0.46407647211603353,0.9379221381678352,2.2644883831243914,0.9999781860504293,0.002047557433216689,0.0035932875248692042,0.0017883933689649173,8,61,261,aligned_frac,xsum_14
q_small,0.8,15.891929240028903,0.370351380991372,0.9370749778144506,2.063027711651039,0.9999853067579608,0.0016789345432023212,0.0033389592925363587,0.0014664279278711766,8,61,261,aligned_frac,xsum_14
q_small,0.85,15.702444767831413,0.2791585729137601,0.9363156492644613,1.8004016841176511,0.9999912272507272,0.0012962520673142645,0.0024531925644195596,0.001132182455097251,8,61,261,aligned_frac,xsum_14
q_small,0.9,15.491381861367822,0.4286606094527742,0.9354479794669716,1.4263959281882717,0.9999781239461542,0.002045061155962767,0.0033013080428307973,0.0017862130512773212,8,61,261,aligned_frac,xsum_14
q_small,0.0,8.945641448920535,0.5926417240797686,0.8882137177406468,3.6598607520210593,0.9995830598821361,0.009576262325620293,0.01778038402967308,0.007405753452665482,8,51,256,standard_floor,xsum_14
q_small,0.05,9.045324479048437,0.5460438453850375,0.88944564649767,3.635238080591682,0.999662305358713,0.008629904694545802,0.01475122192799283,0.0066738926226800966,8,51,256,standard_floor,xsum_14
q_small,0.1,9.33544939677017,0.6887969407185027,0.8928814288955415,3.588191294676821,0.9995301047535913,0.01021992093130406,0.018609008108750658,0.007903523540753753,8,51,256,standard_floor,xsum_14
q_small,0.15,9.348614537323316,0.5419449669856036,0.8930322780977213,3.552045292712027,0.999710790417369,0.008018395348274789,0.014346872559369395,0.0062009849998001625,8,51,256,standard_floor,xsum_14
q_small,0.2,10.249863380764133,0.8847921392765489,0.9024377240113566,3.4649931001881407,0.9994777239744268,0.010890100474352305,0.020632961845639564,0.008421803460003338,8,51,256,standard_floor,xsum_14
q_small,0.25,10.842263458617925,0.7841624597365433,0.9077683360290277,3.3937148049761006,0.9996761135525015,0.008625671607689653,0.015154401171366239,0.006670618986627284,8,51,256,standard_floor,xsum_14
q_small,0.3,12.381708357663355,1.1760636438786836,0.9192357006712184,3.2822819127154044,0.9995823087150437,0.009919652733662857,0.020163173437775406,0.007671312667054349,8,51,256,standard_floor,xsum_14
q_small,0.35,13.39449674765749,0.838092730226482,0.925342473193337,3.1908745219520305,0.9998471172808988,0.006040404965273126,0.010813777689617332,0.0046713162616053945,8,51,256,standard_floor,xsum_14
q_small,0.4,14.962620530869252,1.4529220181134463,0.9331667873326795,3.083312012349532,0.9997098913647336,0.00839177374575636,0.014113463671413307,0.0064897352723258,8,51,256,standard_floor,xsum_14
q_small,0.45,14.22372203292121,0.3895231078288447,0.9296949140537567,3.024899817996247,0.9999742680563382,0.002489622488049021,0.004179418930064571,0.0019253368078039142,8,51,256,standard_floor,xsum_14
q_small,0.5,14.915701253433694,1.4454476921573662,0.9329565547734611,2.92211894703369,0.9997091077750792,0.008401209447388442,0.016419268197713777,0.006497032323885587,8,51,256,standard_floor,xsum_14
