n,rep,"одиночек, %","длинных с одиночкой, %",средняя длина,S(q=0.5),S(q=0.7),S(q=0.9),текст
201,6,46.26865671641791,87.5,20.354347626698946,2522.6969739800497,1591.895008922155,581.8895094233196,23
41,7,87.8048780487805,100.0,24.570448483642032,545.8950859744486,343.7431671409229,128.27613111356402,23
61,7,72.1311475409836,100.0,23.183314462181116,796.7529061482503,497.79734516669237,175.17564762368346,23
81,7,54.32098765432099,87.5,22.22848195457515,1062.5986171078464,665.2161703578499,238.67033195241237,23
101,7,61.386138613861384,90.0,22.350019174846764,1320.1280909645811,831.9669181548079,304.183657430682,23
121,7,48.760330578512395,83.33333333333334,20.96411342814484,1555.1005065216782,973.7976343938778,352.04273582061523,23
161,7,39.75155279503105,71.875,19.54133334597667,1971.7336623251967,1243.504520623133,451.3136042343173,23
201,7,40.79601990049751,85.0,19.542118806299285,2467.13014539693,1561.7887625662584,571.8132227189157,23
41,0,80.48780487804879,87.5,25.12984636463998,562.9314495210859,355.1895080190685,124.56192709085106,24
61,0,68.85245901639344,83.33333333333334,24.319065428839206,825.5492382387599,521.1900327923728,189.22025676220724,24
81,0,55.55555555555556,81.25,23.083957914867984,1090.4796986792765,687.598085551825,248.15045093424362,24
101,0,52.475247524752476,95.0,21.589317881483485,1319.3325195440275,821.8768987439465,299.6115620711962,24
121,0,48.760330578512395,79.16666666666666,21.623884806184357,1591.1995771907905,995.1508712533463,360.00687225203694,24
161,0,44.72049689440994,81.25,20.56654408313301,2024.8852053215005,1276.9637962892098,463.6700124436586,24
201,0,37.3134328358209,85.0,19.77430622592057,2501.6842668260265,1573.386313049085,571.9325935871593,24
41,1,78.04878048780488,100.0,27.056357754106944,599.5251310910843,373.6502286301796,131.81672986527823,24
61,1,59.01639344262295,83.33333333333334,24.283882034800794,824.6809847303148,516.8099199901063,185.23224971744486,24
81,1,64.19753086419753,87.5,24.179995615295176,1099.115379331593,690.680371663047,257.73104427391627,24
101,1,62.37623762376238,90.0,23.000002377895512,1316.431003397731,828.8167093574838,306.5535615904938,24
121,1,51.2396694214876,91.66666666666666,22.04880617655395,1618.971528629152,1012.9213060991086,367.13314415925197,24
161,1,42.857142857142854,87.5,21.001892701480227,2070.7000095849844,1301.195239644892,473.60281284566656,24
201,1,44.27860696517413,85.0,20.92209905267674,2531.8809516638285,1585.5786713936413,568.1536525027205,24
41,2,68.29268292682927,87.5,24.065249932488875,549.0364236716011,339.23454049695215,122.139726144066,24
61,2,59.01639344262295,75.0,23.3682158379806,834.9070994283154,519.1458148818015,185.80826101141315,24
81,2,64.19753086419753,93.75,23.770899864040093,1101.5890344871978,686.7747410705089,246.7693897643149,24
101,2,44.554455445544555,65.0,22.521229262857524,1322.551320377606,825.0709241873478,292.825691373567,24
121,2,53.71900826446281,70.83333333333334,21.900336924414564,1573.8168787132076,989.7877483853669,359.79861526071807,24
161,2,46.58385093167702,84.375,21.11495539585071,2037.471289341104,1274.5037964045282,455.90442864952115,24
201,2,44.776119402985074,82.5,20.2391823841882,2518.659831943726,1579.2732482186154,573.7877660779809,24
41,3,75.60975609756098,100.0,24.441785255722625,577.4433813784224,361.9793971515686,128.33259233662994,24
61,3,65.57377049180327,91.66666666666666,23.770088536265302,833.7102487895116,522.9284198062154,192.73878644394745,24
81,3,58.0246913580247,87.5,23.446610140045493,1111.5685527011346,698.7834866073537,250.0808581172849,24
101,3,56.43564356435643,85.0,23.006579732515135,1347.3323126179218,847.0009475390982,302.9978297662583,24
121,3,55.371900826446286,79.16666666666666,21.52436794936822,1561.1754661550858,974.7112112517269,349.07097948991475,24
161,3,53.41614906832298,87.5,21.953337540417937,2076.1747139975914,1299.3102883737884,470.11133520719477,24
201,3,46.26865671641791,87.5,20.322723666261183,2523.6082890370258,1584.1633727778408,574.2942493165003,24
41,4,65.85365853658537,100.0,24.389369575473985,572.5665681974345,358.38533264736304,127.82144011845737,24
61,4,70.49180327868852,100.0,24.585002341724294,831.9646009935451,526.5371768523173,190.5608989607643,24
81,4,66.66666666666666,81.25,23.6066953465732,1115.9141652066432,700.1207712424604,251.64918055811626,24
101,4,42.57425742574257,60.0,21.53813705831849,1269.134187629458,798.4562370867798,292.6360988406931,24
121,4,55.371900826446286,95.83333333333334,21.929347834607803,1562.9478374547912,977.8017689861415,345.39206112693364,24
161,4,49.68944099378882,81.25,21.180103358481915,2045.789038692215,1280.778908158149,466.203166796118,24
201,4,47.76119402985074,82.5,20.643562046081087,2506.4467918208647,1571.8720421779094,561.6283236568045,24
41,5,73.17073170731707,87.5,25.75341972311089,576.8099261951254,363.3263719205761,131.90062352086656,24
61,5,57.377049180327866,83.33333333333334,23.02991663601961,798.294173672175,500.5649358421592,179.66632837013321,24
81,5,67.90123456790124,93.75,23.517306205488772,1099.1547395719049,687.321573881753,245.41371347506202,24
101,5,63.366336633663366,85.0,22.90269965992286,1336.6879418998467,834.9466171511253,302.22551393241633,24
121,5,55.371900826446286,87.5,22.56839981267799,1605.9662720955664,1016.2098355927524,370.1777869297568,24
161,5,50.931677018633536,90.625,21.424025943451092,2066.7879952140356,1295.1078301355396,462.96899840301813,24
201,5,39.800995024875625,82.5,20.444590634428156,2516.9494244183115,1583.5781713820443,576.2343691037408,24
41,6,80.48780487804879,100.0,24.14023523971853,575.902750154366,365.311254669983,133.74921465160168,24
61,6,62.295081967213115,100.0,23.769494540657615,828.7840566789346,521.3619286139697,190.89199389182141,24
81,6,64.19753086419753,100.0,23.31061999136322,1104.8523916472318,689.5719723418799,242.07533046427187,24
101,6,66.33663366336634,95.0,23.00780976681777,1341.9862910665192,837.8110202226826,302.20112000680064,24
121,6,47.107438016528924,79.16666666666666,21.806033846121135,1584.705180578861,989.1999950105798,360.1121776914099,24
161,6,49.68944099378882,90.625,20.844946304999056,2018.845717372123,1267.033128164237,462.44063024921144,24
201,6,41.7910447761194,92.5,19.899295808253225,2508.038848606915,1574.513396773,568.7442743015396,24
41,7,73.17073170731707,100.0,25.815459583305273,592.4443362721377,368.5273864905109,132.46341761459934,24
61,7,70.49180327868852,100.0,24.558424425280734,834.3729854003379,517.9287306622101,183.05926812188295,24
81,7,74.07407407407408,93.75,23.757112852348744,1096.6986336254909,691.5208165000199,249.53841535758843,24
101,7,57.42574257425742,65.0,22.70650648115616,1328.248916817919,836.5333699771239,302.84078651440683,24
121,7,52.892561983471076,100.0,22.53394116801422,1573.8534462433677,986.6101940503297,356.4300072051355,24
161,7,49.68944099378882,84.375,20.896276589358585,2059.737671256647,1293.920323122988,463.50305006952783,24
201,7,45.77114427860697,80.0,20.30808071106544,2487.940941892638,1563.8558973708814,568.4315522256829,24
41,0,73.17073170731707,87.5,27.39944381563393,616.3156299524221,388.79998945208104,142.19936285346762,25
61,0,63.934426229508205,100.0,24.34928369205353,857.5892819953237,531.3149192835682,193.00848670530988,25
81,0,43.20987654320987,93.75,23.21897896489555,1144.2588967299803,723.2247558542651,265.7204176947145,25
101,0,40.5940594059406,85.0,21.266171402421165,1382.9665172028208,876.1844725462373,321.80403314058617,25
121,0,33.057851239669425,79.16666666666666,20.906050287480454,1624.8999119041173,1033.636071312991,375.80588071197633,25
161,0,40.37267080745342,93.75,20.182408611183995,2131.010819960058,1350.3889239556665,487.3559758894704,25
201,0,28.35820895522388,82.5,19.270314845498213,2589.0134922613065,1656.5390365564904,595.4416181664953,25
41,1,53.65853658536586,100.0,26.142551131192626,606.2005105952026,377.0733226829325,134.4728945091228,25
61,1,32.78688524590164,75.0,21.457946854489723,855.6140909340763,542.2376424503083,194.8730738034322,25
81,1,35.80246913580247,87.5,21.64025891507024,1107.833249987341,701.12932240414,254.5366397227819,25
101,1,44.554455445544555,75.0,21.754100080515112,1381.8000852071525,865.7252347816656,311.86559261766854,25
121,1,37.1900826446281,79.16666666666666,20.80952463571144,1635.1700473109022,1026.9835273845956,367.8874749004375,25
161,1,36.024844720496894,78.125,19.875650517954305,2147.37295071826,1356.430537984421,487.4717907032536,25
201,1,28.855721393034827,75.0,19.078315991390156,2620.951453452889,1668.5262454178167,598.3985603268299,25
41,2,51.21951219512195,75.0,26.047759814687502,626.3543589619338,388.6640218244025,137.12138999703527,25
61,2,57.377049180327866,91.66666666666666,23.50309041044358,874.4338115111509,552.8483236185688,200.3928856749004,25
81,2,50.617283950617285,68.75,22.97014223722271,1141.666600813411,715.1518394577372,259.75012511876787,25
101,2,40.5940594059406,85.0,21.33089022824543,1407.930603883513,883.6604072098181,316.56563691303774,25
121,2,43.80165289256198,95.83333333333334,22.065634066818454,1671.9633927993182,1050.8629619308836,378.4645872063278,25
161,2,30.434782608695656,81.25,19.90588912559732,2115.0568507693247,1349.150725765024,488.2818689923291,25
201,2,29.35323383084577,75.0,19.055306316655656,2607.266495276629,1670.616762356986,606.0044610224719,25
41,3,58.536585365853654,75.0,25.700102601779538,615.5524055990011,388.137862086262,137.0525280476008,25
61,3,47.540983606557376,66.66666666666666,24.241321599533993,887.4700490696404,556.157432880037,198.8692272645199,25
81,3,41.9753086419753,81.25,22.417586127767322,1087.6090584462343,682.5271381102687,247.8838828620045,25
101,3,40.5940594059406,75.0,21.856743338301825,1412.8144006311586,887.2471027105503,320.6189777437773,25
121,3,37.1900826446281,70.83333333333334,20.20589598354131,1625.8348685092346,1019.6283179765819,371.6703463944175,25
161,3,29.19254658385093,75.0,19.37040747973218,2126.049758934948,1361.4770312709347,487.8741440362205,25
201,3,29.850746268656714,75.0,19.063833951330743,2584.424739123221,1640.533056739142,592.2645422419076,25
41,4,51.21951219512195,87.5,24.783401449831235,595.9298149563015,372.44268743540636,132.9302118054802,25
61,4,49.18032786885246,75.0,23.69975157715707,883.9553336035077,557.7481510304051,201.04306307784992,25
81,4,44.44444444444444,87.5,22.35542670586712,1146.771857477774,724.4479814538088,260.52845908299605,25
101,4,44.554455445544555,85.0,22.866531925238107,1391.276482205375,871.6672159230129,316.75359797313257,25
121,4,40.49586776859504,83.33333333333334,21.22097303120436,1650.7808668918651,1038.831091730511,373.3289134865213,25
161,4,36.64596273291926,81.25,20.264822758356363,2120.692779814053,1343.694762801339,488.4018461665848,25
201,4,32.83582089552239,82.5,18.9105846730173,2563.378531662979,1636.356972931713,592.2160787689411,25
41,5,56.09756097560976,87.5,25.634776036710104,601.8177120668336,378.7578098783028,134.902099457092,25
61,5,49.18032786885246,83.33333333333334,24.220597050368646,880.0303711854133,547.1540372405206,196.64206217850585,25
81,5,48.148148148148145,75.0,22.60723296119807,1119.0617927687429,700.1992830829495,253.57177915554132,25
101,5,44.554455445544555,85.0,22.612214285763635,1416.0487308448694,886.317155671828,321.9911697143292,25
121,5,35.53719008264463,79.16666666666666,21.234285854880763,1659.6231601180134,1047.5218499934983,380.5495450081429,25
161,5,38.50931677018634,81.25,20.121680291336617,2130.7328729724823,1347.7616612731263,490.92392459476264,25
201,5,24.378109452736318,67.5,18.313065866119437,2530.1620953158636,1627.312300152945,599.874440117695,25
41,6,65.85365853658537,100.0,26.798978484136306,613.3940644253704,378.4475225410304,134.5845723516641,25
61,6,62.295081967213115,91.66666666666666,24.182744866245052,877.3461228928842,543.5984623358448,194.36058516620878,25
81,6,44.44444444444444,87.5,23.65037005578068,1164.7379996737632,729.7127959920824,265.9346836720541,25
101,6,36.633663366336634,65.0,21.937258945462332,1388.3300052303662,876.5900700502896,309.6951025684789,25
121,6,39.66942148760331,79.16666666666666,21.692012100950933,1648.5648699442795,1035.1317994702706,376.04833317364955,25
161,6,32.298136645962735,71.875,19.588632471445372,2100.5698244459254,1328.4151551016532,473.11036984387977,25
201,6,26.865671641791046,70.0,19.407307339225337,2573.786386241397,1642.9625255639075,596.7640593351405,25
41,7,58.536585365853654,87.5,25.073949641048408,598.0640212380832,377.03355308103426,138.226838824508,25
61,7,49.18032786885246,66.66666666666666,24.21274001959027,878.6631636677542,551.8490806293742,199.44964322738286,25
81,7,53.086419753086425,87.5,23.457567086176596,1145.7827650064123,716.8876055983437,258.4995929220573,25
101,7,38.613861386138616,85.0,20.585832340495926,1363.369300555915,864.4329255121063,310.6897084153904,25
121,7,40.49586776859504,75.0,21.000847056093768,1653.5492164181774,1031.63679790285,367.25934397475305,25
161,7,29.19254658385093,78.125,19.550516602835913,2106.360575655428,1335.3152297638478,481.45291692630633,25
201,7,28.855721393034827,75.0,18.93690019544715,2587.305366270548,1662.2559874088222,595.2026570120438,25
41,0,65.85365853658537,100.0,25.203019298594445,592.9403910582128,365.8597680581103,126.83053645396558,26
61,0,62.295081967213115,100.0,24.494000234726567,862.889965767948,538.3714275057463,190.72965884733452,26
81,0,49.382716049382715,81.25,23.327605373672988,1139.8365289459693,708.7774284694622,255.0199337427282,26
101,0,52.475247524752476,90.0,23.516156842634214,1414.244771565659,874.7440969575014,307.6151107979564,26
121,0,54.54545454545454,91.66666666666666,22.571269889930978,1664.5741466293102,1038.4952732251854,374.97519873895675,26
161,0,42.2360248447205,78.125,21.70589751531843,2145.783193367178,1344.77485013722,481.4305516764015,26
201,0,40.79601990049751,97.5,20.561021207822073,2639.4204156374935,1662.5806140373356,603.21599768758,26
41,1,68.29268292682927,100.0,24.99169442475926,581.6719621655151,363.57275667956924,128.57790881156393,26
61,1,55.73770491803278,83.33333333333334,24.574436054248146,862.8393934349633,545.851586134137,201.33265655668885,26
81,1,62.96296296296296,100.0,24.0582946008372,1137.9861582881422,708.3194131854325,255.82026674557528,26
101,1,45.54455445544555,90.0,22.44300708659497,1375.443510467156,859.2518180613412,307.1421728353498,26
121,1,42.14876033057851,83.33333333333334,21.648047757172208,1626.7849886467961,1022.6531260569523,366.46125124370656,26
161,1,40.37267080745342,81.25,21.3363094997518,2153.931345353354,1354.0517614961295,489.3769866889668,26
201,1,38.308457711442784,90.0,19.95684528338468,2611.562054710184,1646.7275276411024,596.29425841119,26
41,2,63.41463414634146,100.0,25.103365897796827,616.7375604583107,385.0005867030067,138.66690469947042,26
61,2,75.40983606557377,91.66666666666666,24.913413533801585,841.5560221794053,519.7352399180444,183.64812809652943,26
81,2,49.382716049382715,81.25,22.65172672359953,1120.2873382995617,704.6054216097793,254.35843761845544,26
101,2,54.45544554455446,90.0,24.130338750063775,1427.6635863589734,890.3788927148762,320.45736150563664,26
121,2,41.32231404958678,79.16666666666666,22.077188933505365,1683.001791492358,1054.0886390882938,383.28981652004944,26
161,2,41.61490683229814,90.625,20.734361750240666,2081.0662062990864,1306.9865614070977,463.7516329916741,26
201,2,30.845771144278604,92.5,19.67586994060402,2586.6486023485354,1648.0598706493643,602.4810706012925,26
41,3,56.09756097560976,87.5,24.875760268510376,593.4531167602291,368.763512808543,133.40955378325634,26
61,3,60.65573770491803,83.33333333333334,24.235701579579484,871.0125072745919,546.7500955951514,199.52360138575744,26
81,3,55.55555555555556,93.75,24.125738630597425,1120.4004087972555,698.4775121992749,249.950753797073,26
101,3,51.48514851485149,95.0,22.858784181536276,1383.9785780922657,869.0457920810569,315.8144064622706,26
