mode,q,d_hat,d_se,slope,intercept,r2,resid_rmse,resid_max,slope_se,n_points,n_min,n_max,genre,text_idx
q_large,0.75,4.002849293801666,0.682195442530637,0.7501779541017244,2.5073363042394154,0.9904290139168039,0.041984064408181226,0.05020231143623377,0.04257653702311172,5,51,256,xsum,1
q_large,0.8,3.922510979527474,0.774001149218287,0.7450612617225956,2.2124998989338827,0.9865083645129349,0.04960522390695966,0.06309944714658755,0.05030524514446143,5,51,256,xsum,1
q_large,0.85,4.10473136306161,1.031335956211541,0.7563786977635178,1.7548540479696317,0.9807312279033228,0.06035938753128271,0.07778238023119766,0.06121116986037264,5,51,256,xsum,1
q_large,0.9,4.2091841657985505,1.444252925914645,0.7624242702124002,1.1623494504592142,0.9668427521723975,0.08038250656075269,0.09890879329541491,0.08151685204464147,5,51,256,xsum,1
q_small,0.0,11.952735290507958,1.108919585648791,0.9163371416085713,3.570101997562518,0.9997847971072094,0.007653843809856847,0.012161893256035228,0.0077618536683643005,5,51,256,xsum,1
q_small,0.05,12.433294060058143,0.9957640558933487,0.9195707915239862,3.5379930716146086,0.9998528178770105,0.006351819957408103,0.010046235276798043,0.006441455856951929,5,51,256,xsum,1
q_small,0.1,13.032782597185932,1.0883045778947857,0.9232704150059311,3.492556099884753,0.9998555382134428,0.006318155335322869,0.00919340007852476,0.0064073161649334095,5,51,256,xsum,1
q_small,0.15,14.208966108140688,1.3904303331523187,0.9296219026501109,3.427256281045828,0.9998353788566824,0.006791073352986105,0.008949361419535506,0.006886907928421932,5,51,256,xsum,1
q_small,0.2,16.29265736643394,1.979530803838677,0.9386226582006079,3.3422522912066337,0.9998106724624851,0.007353473979515077,0.011156008396961958,0.00745724506549449,5,51,256,xsum,1
q_small,0.25,19.036928173288718,2.6703867060410382,0.9474705167295252,3.250315462870759,0.9998185855482785,0.007265986042059742,0.012043184289034947,0.007368522511814889,5,51,256,xsum,1
q_small,0.3,21.8868482505222,3.3717573767644424,0.9543104613074593,3.1610145241036793,0.9998368260827744,0.006940711732388124,0.011963580440986554,0.00703865798145984,5,51,256,xsum,1
q_small,0.35,24.368997151371588,3.907175114100927,0.9589642530717061,3.0750372669909836,0.999858801457028,0.00648786353384205,0.011626407877363576,0.006579419259267685,5,51,256,xsum,1
q_small,0.4,26.474376195908814,4.311077823270918,0.9622276274764678,2.9885887146577352,0.9998774308545387,0.006065247614919182,0.011153564617639056,0.006150839449946756,5,51,256,xsum,1
q_small,0.45,28.704711299385387,4.6462434567365545,0.9651625132344943,2.8960987264830313,0.9998976077504038,0.00556044744744401,0.01049359170192421,0.005638915620685684,5,51,256,xsum,1
q_small,0.5,30.71091004597679,4.981647136505714,0.9674382817538485,2.7982719886609484,0.9999105848594025,0.005208368872885453,0.010032954068674549,0.005281868567808741,5,51,256,xsum,1
q_small,0.55,32.60268148187506,5.403038652881551,0.9693276762969348,2.6923393486903806,0.9999175089053695,0.005012398332878177,0.009725560008728706,0.005083132521890493,5,51,256,xsum,1
q_small,0.6,34.754059988911074,6.060505616233606,0.9712263833256009,2.5742130245522783,0.9999199353021408,0.004947797419521523,0.009590250583786819,0.005017619970449179,5,51,256,xsum,1
q_small,0.65,37.01848135856364,6.75185076910178,0.972986466129879,2.441418404173941,0.9999230788932166,0.00485847287879461,0.009360600540247788,0.004927034895637062,5,51,256,xsum,1
q_small,0.7,39.53693055932341,7.82768983699588,0.9747071918367678,2.2889399167421027,0.999920823929359,0.004937895032002576,0.009497266434792984,0.00500757784197113,5,51,256,xsum,1
q_small,0.75,42.55992532876226,9.338432813268996,0.9765037181744256,2.1089579080701024,0.999916385479199,0.005083776256674319,0.009770752668137206,0.005155517719893074,5,51,256,xsum,1
q_small,0.8,45.97102767257227,11.420865048589988,0.9782471689098952,1.8903176717310648,0.9999084527200635,0.005328987721319494,0.010183552306515686,0.005404189570751856,5,51,256,xsum,1
