текст,условие,класс,длина,длина норм
2,исходный,смысловые редкие,15.94971637621739,0.4638252965236923
2,исходный,пунктуация,6.630114024256621,0.19280685190566577
2,исходный,подслова,12.488196697067174,0.36316266693621796
2,исходный,подслова,18.371644385115633,0.5342561086076797
2,исходный,служебные,16.857622989776463,0.490227650290796
2,исходный,пунктуация,16.836305706012748,0.4896077335957551
2,исходный,служебные,12.959791226813168,0.3768768589280296
2,исходный,служебные,18.10088674578094,0.526382348385979
2,исходный,пунктуация,8.725288890203426,0.2537355280365973
2,исходный,пунктуация,6.678593750475947,0.19421666527530007
2,исходный,пунктуация,8.685286623555731,0.25257224320119087
2,исходный,смысловые частые,13.066919318478558,0.37999219450583377
2,исходный,подслова,7.84149711258939,0.2280344451052249
2,исходный,пунктуация,4.552757032557026,0.13239632798579531
2,исходный,служебные,12.511426516021661,0.36383820105924614
2,исходный,смысловые редкие,21.984771075746664,0.6393275417999639
2,исходный,подслова,7.850151442345586,0.2282861171080805
2,исходный,пунктуация,6.154888827052089,0.17898707838683425
2,исходный,служебные,10.612770908512656,0.30862439791837254
2,исходный,служебные,12.171222315258222,0.3539449019825932
2,исходный,подслова,15.36028426151676,0.4466843318235762
2,исходный,смысловые частые,16.32528418741589,0.4747469861189784
2,исходный,смысловые редкие,12.942920605570102,0.37638625328238484
2,исходный,смысловые редкие,8.321168173801205,0.24198350645230624
