mode,q,d_hat,d_se,slope,intercept,r2,resid_rmse,resid_max,slope_se,n_points,n_min,n_max,L,config,text
q_small,0.3,10.996770306302313,0.6765763037498225,0.9090642095682498,3.3036459535823197,0.9998863797504939,0.005544187191777363,0.007064073158092654,0.005594824594419477,5,76,384,384,legacy,xsum_32
q_small,0.6,16.29717995892823,0.48119776988305196,0.9386396908839335,2.6708899468637335,0.999988823239663,0.001795353999012633,0.0025407005083470935,0.0018117517251694925,5,76,384,384,legacy,xsum_32
q_small,0.9,16.551956531577808,1.3498942487384737,0.9395841815985801,1.4117599898862894,0.9999175071744321,0.004882615018442341,0.007032817793930057,0.004927210003078139,5,76,384,384,legacy,xsum_32
q0.5_range,0.0,5.772328103451827,0.4711279043727027,0.8267596744194072,3.039799735322232,0.9991232911565661,0.014011615791376166,0.023582437842856407,0.014139589794769631,5,76,384,384,legacy,academic_abstracts_0
q0.5_range,0.3,11.137989427492643,0.44547885023690603,0.910217188972039,2.982437924208606,0.999953308493571,0.0035584830158407123,0.0047071410175068,0.003590984143785219,5,76,384,384,legacy,academic_abstracts_0
q_large,0.0,10.682212419218946,0.7449406592731089,0.9063864337502926,3.5909816997555337,0.9998443943377724,0.0064692013604840115,0.01182031555421581,0.006528287308113916,5,76,384,384,legacy,academic_abstracts_0
q_large,0.3,7.684426868849529,0.5026464152156853,0.8698666774937095,3.2906388339160206,0.999712809298499,0.00843511554045426,0.01483564650746061,0.008512157012392333,5,76,384,384,legacy,academic_abstracts_0
q_large,0.6,5.056276713320719,0.531829384817593,0.8022260139826786,2.8370014767170546,0.9979868602624746,0.02061399054220067,0.032577310073455656,0.02080226682203016,5,76,384,384,legacy,academic_abstracts_0
q_large,0.9,8.934253502680525,5.875046701766515,0.8880712306070147,0.2578345915178276,0.9798090542042988,0.07293671360903689,0.10744272873421412,0.07360287541177886,5,76,384,384,legacy,academic_abstracts_0
q_small,0.0,10.682212419218946,0.7449406592731089,0.9063864337502926,3.5909816997555337,0.9998443943377724,0.0064692013604840115,0.01182031555421581,0.006528287308113916,5,76,384,384,legacy,academic_abstracts_0
q_small,0.3,14.028648230343592,0.6710763259930486,0.9287172945261378,3.276737699406044,0.999959559440076,0.0033790271188932804,0.005524771841084686,0.003409889200356148,5,76,384,384,legacy,academic_abstracts_0
q_small,0.6,25.761194233874907,2.059462875134114,0.961181923830028,2.6225298242426076,0.9999687290949549,0.00307520019260839,0.005084468357275718,0.0031032872944633146,5,76,384,384,legacy,academic_abstracts_0
q_small,0.9,33.54414514493049,6.038480193720844,0.9701885382477505,1.2796253526601193,0.9999082180054555,0.005317966520003035,0.009969102104439465,0.005366537753728704,5,76,384,384,legacy,academic_abstracts_0
q0.5_range,0.0,4.706044362827801,0.15796995510043535,0.7875073155070912,3.2281093442556568,0.9997539461810167,0.0070682820460773975,0.011297372000829142,0.007132839650569194,5,76,384,384,legacy,academic_abstracts_0
q0.5_range,0.3,9.366909632266536,0.4923421446869456,0.8932412034215358,3.050180982513776,0.9998816192605541,0.0055606525840061925,0.007563150212265057,0.005611440372028004,5,76,384,384,legacy,academic_abstracts_0
q_large,0.0,8.49113446056603,0.16997608587813565,0.8822301066313183,3.705022099750097,0.9999785779524686,0.002336188048556069,0.004542634347691532,0.0023575254404532764,5,76,384,384,legacy,academic_abstracts_0
q_large,0.3,6.1665601631807885,0.14413033597632155,0.8378350371134322,3.440627155768693,0.9999386073384894,0.003755959173103081,0.00650767115244566,0.003790263934175694,5,76,384,384,legacy,academic_abstracts_0
q_large,0.6,4.192887552674144,0.23806372577149812,0.7615008779898667,3.0416187598633364,0.999052231603696,0.013418939820587028,0.019111061797589812,0.013541500664083285,5,76,384,384,legacy,academic_abstracts_0
q_large,0.9,3.0230800728915677,0.28975119997405635,0.6692115405849959,1.4580204943159254,0.9933114536866925,0.031417914388720145,0.04502177136878771,0.03170486746697057,5,76,384,384,legacy,academic_abstracts_0
q_small,0.0,8.49113446056603,0.16997608587813565,0.8822301066313183,3.705022099750097,0.9999785779524686,0.002336188048556069,0.004542634347691532,0.0023575254404532764,5,76,384,384,legacy,academic_abstracts_0
q_small,0.3,11.496903501018787,0.5930012309766834,0.9130200579737504,3.3437662665865053,0.9999275702800771,0.004445751999477174,0.006862190502955556,0.004486356929696411,5,76,384,384,legacy,academic_abstracts_0
q_small,0.6,19.30348185709053,1.1892176788201685,0.948195874329652,2.683690279990508,0.9999660147492392,0.003162579584783782,0.005738386670349094,0.0031914647595231815,5,76,384,384,legacy,academic_abstracts_0
q_small,0.9,21.002153414451165,1.6389320380611019,0.9523858349062473,1.3712119219026957,0.9999543393433282,0.003682007779234897,0.006205656752246824,0.0037156371110015143,5,76,384,384,legacy,academic_abstracts_0
q0.5_range,0.0,5.614326895039333,0.3699382534385451,0.8218842581318924,3.120192521876589,0.9993886329399186,0.011630148495351565,0.021700526134475595,0.01173637155236164,5,76,384,384,legacy,academic_abstracts_0
q0.5_range,0.3,12.056829567586803,1.0468728112169012,0.9170594562696343,2.950620573260642,0.9998150300058464,0.007136398394103927,0.011945412013515622,0.007201578133964213,5,76,384,384,legacy,academic_abstracts_0
q_large,0.0,9.91089618619985,0.5823428835792279,0.899100950992462,3.646645052319614,0.9998695771962692,0.005874952077505597,0.011174505981143668,0.0059286104955137385,5,76,384,384,legacy,academic_abstracts_0
q_large,0.3,7.458768762530005,0.4591736045973475,0.8659296149488349,3.343986118033537,0.9997275273121237,0.00817888380031042,0.01542164209015695,0.008253584999572528,5,76,384,384,legacy,academic_abstracts_0
q_large,0.6,4.792314325685122,0.318914967947889,0.7913325520739841,2.9676115081667818,0.9990770656586497,0.013760547752419949,0.025271256955604393,0.013886228645400756,5,76,384,384,legacy,academic_abstracts_0
q_large,0.9,4.631166370099158,0.7744111988034692,0.7840716743720462,1.0344742494436823,0.9936782513023323,0.03578015921894372,0.06860344005119323,0.0361069545211759,5,76,384,384,legacy,academic_abstracts_0
q_small,0.0,9.91089618619985,0.5823428835792279,0.899100950992462,3.646645052319614,0.9998695771962692,0.005874952077505597,0.011174505981143668,0.0059286104955137385,5,76,384,384,legacy,academic_abstracts_0
q_small,0.3,14.14132165106708,1.0894209893434874,0.9292852517837651,3.2740889921965364,0.9998969115840207,0.005398425930594851,0.009772415097199172,0.005447732034091247,5,76,384,384,legacy,academic_abstracts_0
q_small,0.6,21.056592306424847,1.253799104175977,0.9525089347104433,2.661614637671657,0.9999735591622221,0.0028022261923038704,0.004879123186433354,0.0028278201073514034,5,76,384,384,legacy,academic_abstracts_0
q_small,0.9,23.462261170894806,2.566480863264738,0.9573783620974899,1.3363221724908674,0.9999288590363934,0.004620082284700089,0.008566148034243604,0.004662279447024809,5,76,384,384,legacy,academic_abstracts_0
q0.5_range,0.0,2.766596681146641,0.13512273146501083,0.6385450735140978,3.9526674565635713,0.9977122063606859,0.017493959727602374,0.03337339492743485,0.017653739448576684,5,76,384,384,legacy,academic_abstracts_1
q0.5_range,0.3,6.384555035684642,0.5758430481887579,0.8433720134902454,3.389945612222929,0.9991589860505296,0.013998911504266099,0.018482112310624466,0.014126769474041033,5,76,384,384,legacy,academic_abstracts_1
q_large,0.0,5.655397260878656,0.24043401206131543,0.8231777620791516,4.052758750846082,0.999749870629296,0.007449396301856181,0.012951261848263229,0.007517434783770577,5,76,384,384,legacy,academic_abstracts_1
q_large,0.3,3.9323414973269752,0.18652046490941143,0.745698586788621,3.931412303583755,0.9992156644107966,0.011952959457647435,0.022530602308883374,0.012062130883482304,5,76,384,384,legacy,academic_abstracts_1
q_large,0.6,2.3645119577294857,0.1144503981458317,0.5770797450480029,3.896610643030391,0.9962391867368687,0.020285498675540425,0.03301148792463948,0.020470774700446812,5,76,384,384,legacy,academic_abstracts_1
q_large,0.9,2.19300028614998,0.3400107573667503,0.5440037074707388,1.8623824541126042,0.9517739268024585,0.07005944470863176,0.12717970721142358,0.07069932719958652,5,76,384,384,legacy,academic_abstracts_1
q_small,0.0,5.655397260878656,0.24043401206131543,0.8231777620791516,4.052758750846082,0.999749870629296,0.007449396301856181,0.012951261848263229,0.007517434783770577,5,76,384,384,legacy,academic_abstracts_1
q_small,0.3,8.00889349170875,0.6051312375157749,0.8751388064986436,3.6203631089207358,0.9996514821258158,0.009348801655293717,0.012950418392208007,0.009434188208320368,5,76,384,384,legacy,academic_abstracts_1
q_small,0.6,14.751537316141857,0.7862752677411842,0.9322104551838302,2.8531098741044945,0.9999549314232101,0.00358056416285363,0.005602025123767618,0.0036132669672375166,5,76,384,384,legacy,academic_abstracts_1
q_small,0.9,18.269834847588253,2.0274554561595344,0.9452649677272804,1.4769973128595029,0.9998761418777925,0.006019126743077309,0.010786703304771272,0.006074101969183521,5,76,384,384,legacy,academic_abstracts_1
q0.5_range,0.0,3.3491843162150623,0.1982567727727743,0.7014198367171063,3.6771364239681925,0.9980987529659262,0.017514645224980346,0.025244716985350024,0.01767461387533661,5,76,384,384,legacy,academic_abstracts_1
q0.5_range,0.3,7.704344828063328,0.7607536411553362,0.8702031097624983,3.2594727286941496,0.9993496566712082,0.012700593746097558,0.020398502057041412,0.01281659363157561,5,76,384,384,legacy,academic_abstracts_1
q_large,0.0,6.546112857270644,0.2810396687976931,0.8472375863655759,3.9421421804767034,0.9998202644201305,0.006499082619813096,0.010100870703649178,0.006558441485601742,5,76,384,384,legacy,academic_abstracts_1
q_large,0.3,4.716714515930653,0.2440932963726354,0.78798801652665,3.7386994925528043,0.9994187233851386,0.010872466555556933,0.01659440951322999,0.010971769383481501,5,76,384,384,legacy,academic_abstracts_1
q_large,0.6,2.8100874558921967,0.12764198061890997,0.6441391893682177,3.6110891811973005,0.9981143987623227,0.016017888706018356,0.019993474553623436,0.016164186847085125,5,76,384,384,legacy,academic_abstracts_1
q_large,0.9,2.0831219356822133,0.37728128789140636,0.5199512890384381,1.9700458891668127,0.9226098338819606,0.08615634992712266,0.11710877746606574,0.08694325225031713,5,76,384,384,legacy,academic_abstracts_1
q_small,0.0,6.546112857270644,0.2810396687976931,0.8472375863655759,3.9421421804767034,0.9998202644201305,0.006499082619813096,0.010100870703649178,0.006558441485601742,5,76,384,384,legacy,academic_abstracts_1
q_small,0.3,9.355295608249882,0.7640982339134911,0.8931086689427367,3.5327586345059827,0.9997134129933968,0.008651383740629648,0.013993084984235793,0.008730400481358647,5,76,384,384,legacy,academic_abstracts_1
q_small,0.6,15.231289591684718,0.6370410062881123,0.9343456774306271,2.8378006598646404,0.9999740890750801,0.002721105923707751,0.004381896411000952,0.0027459589330893585,5,76,384,384,legacy,academic_abstracts_1
q_small,0.9,18.594435953542522,0.3787375412438501,0.9462204714088418,1.4750992381803716,0.9999959795052048,0.0010854848024376112,0.0014818185713485477,0.0010953989934816024,5,76,384,384,legacy,academic_abstracts_1
q0.5_range,0.0,3.3188994347578573,0.23024448453766924,0.6986952995540346,3.645251576014365,0.9973221688886608,0.020713450896265098,0.025495737460849988,0.020902635589505152,5,76,384,384,legacy,academic_abstracts_1
q0.5_range,0.3,6.78214745648336,0.7320235455181275,0.8525540757678374,3.3302012195986,0.9989557491810167,0.01577037441728507,0.018497949280479986,0.015914411905840534,5,76,384,384,legacy,academic_abstracts_1
q_large,0.0,6.420901804944174,0.35150773111543787,0.8442586368117345,3.937154220425955,0.9996941397590896,0.008448784535461686,0.01090840292981099,0.008525950852102861,5,76,384,384,legacy,academic_abstracts_1
q_large,0.3,4.594120759368653,0.3202736088406839,0.7823304931720112,3.7354270133869045,0.9988725857694789,0.015037226793893141,0.019263463526513647,0.015174568135634356,5,76,384,384,legacy,academic_abstracts_1
q_large,0.6,2.949165407815998,0.11055464100363147,0.660921019434936,3.475828450682083,0.9988915964232836,0.01259592674179352,0.015976936712458922,0.012710970659325875,5,76,384,384,legacy,academic_abstracts_1
q_large,0.9,3.212800076683578,0.3496787356292874,0.6887450273493977,1.0803834031138495,0.9927944475794246,0.033570145999218697,0.05669381200931323,0.03387675631754239,5,76,384,384,legacy,academic_abstracts_1
q_small,0.0,6.420901804944174,0.35150773111543787,0.8442586368117345,3.937154220425955,0.9996941397590896,0.008448784535461686,0.01090840292981099,0.008525950852102861,5,76,384,384,legacy,academic_abstracts_1
q_small,0.3,8.394158713139724,0.755595060737173,0.8808695386668519,3.582078094216739,0.9995555994965182,0.01062640018901812,0.012872156150558922,0.010723455588916162,5,76,384,384,legacy,academic_abstracts_1
q_small,0.6,14.44348133121892,0.3509678576932118,0.9307646143566132,2.85264707670428,0.9999901986833097,0.0016671511863168874,0.003137267892024731,0.0016823779820520697,5,76,384,384,legacy,academic_abstracts_1
q_small,0.9,18.547565927685383,1.0079522463460193,0.9460845695926423,1.4766170273191102,0.9999712272706613,0.002903471182963258,0.005472328281103778,0.0029299898112609356,5,76,384,384,legacy,academic_abstracts_1
q0.5_range,0.0,5.677731176038429,0.24789217831034027,0.8238733097790413,3.0140303883074164,0.9997387157441102,0.007620168617754141,0.01077434698710178,0.00768976683533783,5,76,384,384,legacy,amazon_reviews_138
q0.5_range,0.3,8.92289333744749,0.49073393397171317,0.8879287287002287,3.0174202430180066,0.9998554654620195,0.006107818133399415,0.008716658082560613,0.006163603415423163,5,76,384,384,legacy,amazon_reviews_138
q_large,0.0,8.850263962798325,0.2932085706770495,0.8870090198209394,3.6401999731824923,0.9999465718170496,0.0037095021140241794,0.0063644197645551515,0.003743382563159844,5,76,384,384,legacy,amazon_reviews_138
q_large,0.3,7.088284454922114,0.27020946175973526,0.8589221402781602,3.293172953588334,0.9998824022157882,0.005329294092320963,0.008103943090610244,0.0053779687855476516,5,76,384,384,legacy,amazon_reviews_138
q_large,0.6,5.282615866974441,0.15539191643691733,0.8106998454588108,2.7723757285752684,0.9998584856989249,0.005518000935012622,0.008805619437090684,0.005568399167514621,5,76,384,384,legacy,amazon_reviews_138
q_large,0.9,7.154399017466885,0.5899979371275672,0.8602258557904611,0.7342624002859864,0.9994616425144663,0.01142235324263469,0.01876281321568385,0.011526678417860661,5,76,384,384,legacy,amazon_reviews_138
q_small,0.0,8.850263962798325,0.2932085706770495,0.8870090198209394,3.6401999731824923,0.9999465718170496,0.0037095021140241794,0.0063644197645551515,0.003743382563159844,5,76,384,384,legacy,amazon_reviews_138
q_small,0.3,10.237432121371643,0.45487874225115843,0.9023192546583628,3.3479859800732528,0.9999305938741604,0.004300955815042468,0.0067190660444858,0.004340238260569425,5,76,384,384,legacy,amazon_reviews_138
q_small,0.6,14.18579398282051,0.5522870990700245,0.9295069418595086,2.734442293201797,0.9999738471016978,0.002719624918211651,0.004526696523884155,0.002744464400944712,5,76,384,384,legacy,amazon_reviews_138
q_small,0.9,14.725058097140074,1.2540842660000726,0.9320885531722132,1.4596021308684233,0.9998844999659581,0.005731444549892556,0.008070282695647357,0.005783792253055302,5,76,384,384,legacy,amazon_reviews_138
q0.5_range,0.0,4.589096974877386,0.19014214200561863,0.7820922056181394,3.245461806690198,0.9996003502344267,0.008946956414723829,0.014412871574634778,0.009028672745490176,5,76,384,384,legacy,amazon_reviews_138
q0.5_range,0.3,8.773749647845735,0.4819830482137969,0.8860236455179075,3.036342069779107,0.9998502081626929,0.006204584418259727,0.00963120390700567,0.006261253507622435,5,76,384,384,legacy,amazon_reviews_138
q_large,0.0,7.388502101984745,0.24167167964936684,0.8646545691945633,3.7634450466146974,0.9999213628552543,0.004386967004027735,0.007746627810517381,0.004427035026061711,5,76,384,384,legacy,amazon_reviews_138
q_large,0.3,5.896395228440652,0.20892606592606802,0.830404855635083,3.450407162761383,0.9998429231509798,0.005954850521365943,0.01066058429055694,0.006009238685598786,5,76,384,384,legacy,amazon_reviews_138
q_large,0.6,4.055091545159494,0.22815356550623161,0.7533964427526462,3.084142937255938,0.9989835539535247,0.013749197296868286,0.018038273450168063,0.013874774521345837,5,76,384,384,legacy,amazon_reviews_138
q_large,0.9,3.224072056459848,0.2667122460766941,0.6898332349624848,1.5150435289981834,0.9958666595809033,0.025426400743354866,0.041947520899368484,0.02565863079758005,5,76,384,384,legacy,amazon_reviews_138
q_small,0.0,7.388502101984745,0.24167167964936684,0.8646545691945633,3.7634450466146974,0.9999213628552543,0.004386967004027735,0.007746627810517381,0.004427035026061711,5,76,384,384,legacy,amazon_reviews_138
q_small,0.3,9.691163782036933,0.3933035798580741,0.8968132184646852,3.3840225584841397,0.9999345904877354,0.004149802640646727,0.006677610579645332,0.0041877045404078665,5,76,384,384,legacy,amazon_reviews_138
q_small,0.6,12.513846520877067,0.2920292995801279,0.9200885196784472,2.785829983433729,0.9999876761547644,0.0018479754114889483,0.002997013778122337,0.001864853751225218,5,76,384,384,legacy,amazon_reviews_138
q_small,0.9,12.474103342600865,0.7078132760701124,0.9198339173137314,1.5285181280208076,0.9999266380930434,0.0045076629862265925,0.008210673698108906,0.0045488333756295764,5,76,384,384,legacy,amazon_reviews_138
q0.5_range,0.0,5.793884975980229,0.7591773736508891,0.8274042366830355,3.015356796697144,0.9977637490872435,0.02241067449727988,0.039197703931630024,0.022615360650316555,5,76,384,384,legacy,amazon_reviews_138
q0.5_range,0.3,10.601814249429726,0.4257689915609058,0.9056765213506933,2.94706209107519,0.9999475217264553,0.003753747509738219,0.005993666323538704,0.003788032070755451,5,76,384,384,legacy,amazon_reviews_138
q_large,0.0,9.165531684303788,0.6517959673505389,0.8908955820083492,3.6332812704455493,0.9997725104133586,0.007688608597126672,0.013610294340614004,0.0077588319059405855,5,76,384,384,legacy,amazon_reviews_138
q_large,0.3,7.304865166187171,0.728001884495818,0.8631049338694423,3.288316829735843,0.9992509947941632,0.013519464980994942,0.023933866311501184,0.013642943963227709,5,76,384,384,legacy,amazon_reviews_138
q_large,0.6,5.074805382620955,0.8172944879682112,0.8029481084290299,2.8270886236061834,0.9953356040664231,0.03144786714866225,0.05684368782203819,0.031735093798116704,5,76,384,384,legacy,amazon_reviews_138
q_large,0.9,4.782999792424429,1.9222578722471666,0.7909261878740088,0.9821865493174913,0.9672501002110955,0.08326497077701878,0.15371104530875712,0.0840254649135575,5,76,384,384,legacy,amazon_reviews_138
q_small,0.0,9.165531684303788,0.6517959673505389,0.8908955820083492,3.6332812704455493,0.9997725104133586,0.007688608597126672,0.013610294340614004,0.0077588319059405855,5,76,384,384,legacy,amazon_reviews_138
q_small,0.3,11.805836600559108,0.4417608685839337,0.9152961341212666,3.2977114532855976,0.9999640275688616,0.003140834964653934,0.004089991544178773,0.003169521536596074,5,76,384,384,legacy,amazon_reviews_138
q_small,0.6,15.250957284222306,0.718652481504792,0.9344303454948013,2.7166692280111326,0.9999672008504485,0.003061795144779507,0.005199644337515963,0.0030897598126723613,5,76,384,384,legacy,amazon_reviews_138
q_small,0.9,15.666642723272055,0.6645442817556906,0.9361701152146307,1.4452792695374082,0.9999749074439329,0.0026830171965686015,0.005172714053840011,0.0027075223255223746,5,76,384,384,legacy,amazon_reviews_138
q0.5_range,0.0,4.403744696198646,0.25083647555210664,0.7729205326405026,3.297266534847294,0.999160579242769,0.0128173378974841,0.019783111202184678,0.012934404056591702,5,76,384,384,legacy,amazon_reviews_363
q0.5_range,0.3,8.96529327233907,0.9238546036596469,0.8884587520315331,3.013673716313726,0.9994981453423751,0.011390060624083714,0.02046249028352598,0.011494090857188978,5,76,384,384,legacy,amazon_reviews_363
q_large,0.0,7.717604080838038,0.4147226038881946,0.8704261076979979,3.717384138690484,0.9998080626456042,0.0068999211244116085,0.012160898751837124,0.006962941017515841,5,76,384,384,legacy,amazon_reviews_363
q_large,0.3,5.763519176904758,0.29967409712544285,0.8264948949927776,3.470640281063065,0.999642699895116,0.00893974498619489,0.015126131037979107,0.009021395451939473,5,76,384,384,legacy,amazon_reviews_363
q_large,0.6,3.8599295104560887,0.2294858425122289,0.7409279114317712,3.1565167669311314,0.998705205163658,0.015263304224185759,0.02679892534786621,0.015402710426558483,5,76,384,384,legacy,amazon_reviews_363
q_large,0.9,3.6452708214668665,0.5583123538454389,0.7256719599237904,1.3907831164406688,0.990042968249442,0.04163600470305337,0.05517091548472575,0.042016283914708484,5,76,384,384,legacy,amazon_reviews_363
q_small,0.0,7.717604080838038,0.4147226038881946,0.8704261076979979,3.717384138690484,0.9998080626456042,0.0068999211244116085,0.012160898751837124,0.006962941017515841,5,76,384,384,legacy,amazon_reviews_363
q_small,0.3,10.716865372491046,1.0268327826138226,0.9066891329467585,3.30851305417276,0.9997083875106805,0.008859630003965729,0.016467699704209693,0.008940548745749257,5,76,384,384,legacy,amazon_reviews_363
q_small,0.6,16.91443815137477,1.2997616388820592,0.9408789111970165,2.642982728251062,0.9999300608201215,0.004501942794781866,0.008710291414963933,0.004543060939261049,5,76,384,384,legacy,amazon_reviews_363
q_small,0.9,18.963877933168824,1.9687354151398344,0.9472681693309707,1.31537515296632,0.9998998160945276,0.005424809117371964,0.009758183872977888,0.0054743561896534315,5,76,384,384,legacy,amazon_reviews_363
q0.5_range,0.0,5.105455556258169,0.12327579677453707,0.8041310929101676,3.127914298942447,0.9998962375744138,0.004686625251572353,0.008534457040970445,0.004729430178911123,5,76,384,384,legacy,amazon_reviews_363
q0.5_range,0.3,9.570204029315981,0.665792937723487,0.8955090197725415,2.957494129570931,0.9998023535301116,0.00720357696435367,0.010648959002557135,0.007269370274462035,5,76,384,384,legacy,amazon_reviews_363
q_large,0.0,8.66211412030315,0.22131096255948798,0.884554741935794,3.631638909208171,0.9999666444897894,0.002922850045048286,0.004410790201564652,0.0029495456686760638,5,76,384,384,legacy,amazon_reviews_363
q_large,0.3,6.501290196666124,0.17442490759457058,0.8461843772928638,3.356447060015984,0.9999286524511959,0.004089411439048988,0.0070506430175196755,0.0041267617604658965,5,76,384,384,legacy,amazon_reviews_363
q_large,0.6,4.574667712457217,0.11663453174422848,0.7814048882114621,2.9443076480465282,0.9998474125487437,0.0055228017284633946,0.008120512473118069,0.005573243808639103,5,76,384,384,legacy,amazon_reviews_363
q_large,0.9,4.7762525754505125,0.2185388740688524,0.7906308378371978,1.1526122110502564,0.9995597587002508,0.009493045038544893,0.013824062275138438,0.009579749027297196,5,76,384,384,legacy,amazon_reviews_363
q_small,0.0,8.66211412030315,0.22131096255948798,0.884554741935794,3.631638909208171,0.9999666444897894,0.002922850045048286,0.004410790201564652,0.0029495456686760638,5,76,384,384,legacy,amazon_reviews_363
q_small,0.3,11.515069049769242,0.7724120544847153,0.9131572728154818,3.258122903191897,0.9998779299922983,0.005772545432107591,0.008067701533141403,0.005825268526982354,5,76,384,384,legacy,amazon_reviews_363
q_small,0.6,17.99958049957516,0.972266696205528,0.9444431496598711,2.6102630957492052,0.9999697115015185,0.0029738020236066472,0.004133951379083456,0.003000963013168948,5,76,384,384,legacy,amazon_reviews_363
q_small,0.9,19.757847815860003,1.4514636023254484,0.9493871999966879,1.2938217789554023,0.999953988299632,0.0036844976819369758,0.006557863416458254,0.003718149755036327,5,76,384,384,legacy,amazon_reviews_363
q0.5_range,0.0,5.463679845423069,0.3841670699101948,0.8169731704104696,3.0766402120101715,0.999256156116421,0.012752668156099031,0.02255207871012299,0.012869143659151922,5,76,384,384,legacy,amazon_reviews_363
q0.5_range,0.3,10.2999900324908,0.7075689240585981,0.9029125274057984,2.939099796858432,0.9998363375313698,0.006609164352203216,0.010039265669520958,0.006669528640935527,5,76,384,384,legacy,amazon_reviews_363
q_large,0.0,8.90315726295627,0.3879220383156999,0.8876802947016627,3.6282453823067407,0.9999088238553006,0.004849620708785073,0.009247947073184548,0.004893914342459004,5,76,384,384,legacy,amazon_reviews_363
q_large,0.3,6.91940914405191,0.4178012993797717,0.8554789897256438,3.322303539432792,0.9996879454335283,0.008647352718759724,0.015391780380850761,0.008726332642463894,5,76,384,384,legacy,amazon_reviews_363
q_large,0.6,4.8009056458144475,0.3238798171544751,0.791705966795697,2.902681540825884,0.9990558124760798,0.01392479960695365,0.025529386570489976,0.014051980681476861,5,76,384,384,legacy,amazon_reviews_363
q_large,0.9,4.386864942912066,0.3369468023636346,0.772046777593252,1.0976274484960533,0.9984594702555357,0.01735018943361275,0.025802013376837074,0.017508656039785395,5,76,384,384,legacy,amazon_reviews_363
q_small,0.0,8.90315726295627,0.3879220383156999,0.8876802947016627,3.6282453823067407,0.9999088238553006,0.004849620708785073,0.009247947073184548,0.004893914342459004,5,76,384,384,legacy,amazon_reviews_363
q_small,0.3,11.862747316410996,0.5391511434706241,0.9157024951027496,3.262401004564389,0.9999474866656347,0.0037965697314269785,0.006453676296295896,0.003831245405876474,5,76,384,384,legacy,amazon_reviews_363
q_small,0.6,16.309192460985944,0.4966173532385197,0.9386848856930132,2.651043674593252,0.9999881316484758,0.001850156157059233,0.003394642487892341,0.0018670544144656106,5,76,384,384,legacy,amazon_reviews_363
q_small,0.9,16.672991854166433,1.0631514599563217,0.9400227620365502,1.3580390355446443,0.9999503454468928,0.0037898277703138235,0.006520998013614054,0.003824441867585695,5,76,384,384,legacy,amazon_reviews_363
q0.5_range,0.0,5.357592168443967,0.037726844263055746,0.8133489880230217,3.102168969570782,0.9999921659498866,0.001302454579175827,0.002127309379825526,0.001314350446805731,5,76,384,384,legacy,writingprompts_2
q0.5_range,0.3,12.040441149581968,0.9065442054749884,0.9169465647000219,2.901810573879997,0.9998604978229556,0.006196630460116234,0.010608199303504762,0.006253226902620678,5,76,384,384,legacy,writingprompts_2
q_large,0.0,8.8453978546335,0.20435834762151606,0.8869468602278677,3.658567983615054,0.9999739846284379,0.002588266843543841,0.004148496525651524,0.002611906577515332,5,76,384,384,legacy,writingprompts_2
q_large,0.3,7.010648203276808,0.06192189787831345,0.8573598373496197,3.3290609627646757,0.9999935218948974,0.0012484734740164129,0.002398589325126821,0.0012598763094195048,5,76,384,384,legacy,writingprompts_2
q_large,0.6,4.477246804419364,0.037034357751409674,0.7766484530151592,2.9744645060060546,0.9999830241936055,0.0018307715591272026,0.002841382880180099,0.0018474927688155675,5,76,384,384,legacy,writingprompts_2
q_large,0.9,3.4565116385674837,0.4955262218805714,0.7106909784876524,1.3639202904738816,0.9898859292191237,0.041100017221667465,0.06600803716746473,0.04147540103333566,5,76,384,384,legacy,writingprompts_2
q_small,0.0,8.8453978546335,0.20435834762151606,0.8869468602278677,3.658567983615054,0.9999739846284379,0.002588266843543841,0.004148496525651524,0.002611906577515332,5,76,384,384,legacy,writingprompts_2
q_small,0.3,12.640236439157023,0.8081828185133442,0.9208875557974381,3.274543238667387,0.999909496124789,0.00501245663052082,0.009513222438497948,0.005058237513425036,5,76,384,384,legacy,writingprompts_2
q_small,0.6,15.628686716822545,1.2017406690566768,0.9360150972299156,2.705626538806589,0.9999171197358957,0.004875477957259109,0.007443724572913979,0.004920007756101514,5,76,384,384,legacy,writingprompts_2
q_small,0.9,12.466068899666695,1.0623205190049998,0.9197822498777672,1.5169371574636983,0.9998343191573963,0.006774042766431575,0.011948353954815083,0.006835912959340544,5,76,384,384,legacy,writingprompts_2
q0.5_range,0.0,4.889587566249445,0.21957194520822715,0.7954837731299597,3.1506689873948956,0.9996002856295743,0.00910088869300525,0.014165985953229487,0.009184010952266673,5,76,384,384,legacy,writingprompts_2
q0.5_range,0.3,11.17872000963564,0.7585543286397594,0.9105443199992452,2.914515839663116,0.9998666889212153,0.006015253625912765,0.008709534165181942,0.0060701934772045,5,76,384,384,legacy,writingprompts_2
q_large,0.0,8.781751826084447,0.29438376581455566,0.8861275039645622,3.6427100256428475,0.9999443317307843,0.003782709124553705,0.0055113726622604275,0.0038172582042280186,5,76,384,384,legacy,writingprompts_2
q_large,0.3,6.611816957990191,0.25695521754270145,0.8487556436674296,3.341390439347745,0.999856144981343,0.005824614759609876,0.008711712892507606,0.005877813425638867,5,76,384,384,legacy,writingprompts_2
