набор,текст,условие,каркас: черешок ср,каркас: ребро CV,до ближайшего повторного,одиночки: до ближайшей,каркас: ребро у одиночек ср,"каркас: доля рёбер одиночка-одиночка, %",одиночки: размер цепи,одиночки: разброс до ближайшей,каркас: ребро у одиночек CV,R = обменность,каркас: черешок CV,каркас: ребро ср
механические,25,словарь к 25,0.7762546242733044,0.13051930616308158,0.7722746022799022,0.792771055950861,0.7517286977115045,17.315389924085576,5.722222222222222,0.11030959792185963,0.11490355186078703,1.0433298304045204,0.11202990483165313,0.7452956143756082
механические,25,словарь к 60,0.7959208574547826,0.10300305379100738,0.7973214396550059,0.7944215095062056,0.7737352504130515,28.61476238624873,5.121212121212122,0.08442817692374209,0.09690585130755129,1.0715784566506115,0.08944465300624471,0.7611151750050739
механические,25,все слова разные,0.7753068629089205,0.11014247589623084,0.8505139833703472,0.7408837916517824,0.750839955013686,75.8293672168058,5.266111111111111,0.09274674226493347,0.10664756675649086,1.0491810347254127,0.09519922684158943,0.7554454426576648
механические,25,чужие хапаксы,0.7708626710363603,0.10839904236611735,0.8080609938711382,0.751378404181127,0.7515989039638131,45.26035812443579,6.155011655011656,0.09332919722310218,0.10898420148115807,1.0429385363673827,0.09679321572277992,0.753416223304472
механические,25,хапаксы одного домена,0.7560295289123221,0.12182092132511259,0.8116434637557973,0.7387981158877489,0.7337835757484447,48.654328596766014,6.316666666666666,0.10289384291684815,0.11640770411748608,1.0453264120323102,0.10579276438620455,0.7447979682489972
механические,25,20 чужих хапаксов,0.7913421843179416,0.10046217458975304,0.8112520146809775,0.7839088474057099,0.7670856560755532,40.17935767935768,6.2979020979020985,0.08187907662464729,0.09016254013101255,1.0895396097335488,0.08411980236644678,0.7608551870026795
механические,25,маркер каждые 3,0.801794945218583,0.09106661326603183,0.8069537532445844,0.7913749879851341,0.7762329332533427,36.277802657113,4.757964257964257,0.0755375732333938,0.09107207271214458,1.053642237920019,0.08901722264769658,0.7712539837093811
механические,25,без пунктуации,0.816780239232377,0.09102826608172317,0.8365536006580828,0.8158665722298061,0.7948441753443429,40.45619235836627,6.279761904761905,0.07557856876204416,0.07988850218218219,1.1305802963834326,0.07443366802007272,0.7826270318105794
механические,25,без служебных,0.7717634900746995,0.10958086957948883,0.7855936373231157,0.7546574474379533,0.7504468212826838,42.17205750224618,4.8144796380090495,0.08721960512902044,0.10683821121780139,1.0470432114429569,0.09976990551580507,0.7458166440448141
механические,26,исходный,0.7972868501643581,0.11836559528120183,0.8158469742405395,0.7857253950696879,0.7669646735539368,42.56772937314895,5.312962962962963,0.08488837143180201,0.10810855537293153,1.1470475795519726,0.09871709603796712,0.7555435322420868
механические,26,перемешивание,0.7890534153369365,0.11053192671345037,0.8121346502648278,0.7722942679144366,0.7623002940308378,44.64285450339593,5.854395604395605,0.08300952184899081,0.09588388497054566,1.0864553825655379,0.08687246183829561,0.7625037954873289
механические,26,эхо x2,0.8178908888677824,0.10630149501921782,0.8113945934223558,0.8352039560730513,0.7931767496289521,18.753546702984902,5.035714285714286,0.07128919724061558,0.08794465892363397,1.0924401423264685,0.08101905845318637,0.7779186262739385
механические,26,эхо x4,0.8421849464221792,0.10583269090404308,0.826305957019572,0.8668416053065314,0.8114947953335498,5.358661806030227,3.888888888888889,0.08900273444283698,0.09375652414932384,1.0719549452669954,0.09754022626788883,0.7926787279398432
механические,26,эхо на четверти,0.7901881944838953,0.1236406858573188,0.8004328193311142,0.8070083067489223,0.7706527516652688,24.519788174098327,4.7407407407407405,0.08905735690061307,0.10697593618492929,1.1139673519182982,0.09886506569569764,0.7576979918541148
механические,26,словарь к 25,0.7809274459597993,0.13936192607893624,0.7743991080078579,0.8170062288472306,0.7576652960657572,14.292461475560067,5.039682539682539,0.10303928033576737,0.1276754421865676,1.1133570956620396,0.12344671873156039,0.740181423691484
механические,26,словарь к 60,0.800997123737328,0.12037085665712956,0.7996881831873792,0.8034991919013877,0.7733993697506425,25.738874372692962,6.130411255411256,0.08737430797985064,0.1119408478877637,1.0975994784663967,0.10525828524728793,0.7605383764935039
механические,26,все слова разные,0.7816648257085227,0.1056738255953663,0.8889615806007813,0.7458882265202268,0.7527699192483865,78.742992992993,5.974235104669887,0.08988991072953684,0.105440367944857,1.0782718771258109,0.10125769476489982,0.7580196453011617
механические,26,чужие хапаксы,0.7845491551458714,0.10679648945665345,0.8220913148862915,0.7750941249316913,0.7602929994770954,50.424344519478474,7.834188034188035,0.09349297648682238,0.10344116017603895,1.0735897233654683,0.09848337853024391,0.7623639519847364
механические,26,хапаксы одного домена,0.7861177376146563,0.11453846959367057,0.8163565876292124,0.7710356858666194,0.7557668945973758,48.29003761042596,7.658333333333334,0.09797074401743135,0.10580091109790074,1.1114723379144948,0.0948904385389372,0.7560115532525379
механические,26,20 чужих хапаксов,0.79625551473984,0.11537429163283978,0.8198651973227893,0.7934889568432625,0.7718107665558209,41.70270427365332,5.503183091418386,0.08329151788687343,0.10191131280064249,1.165488615294268,0.0924006923853578,0.7579049860574288
механические,26,маркер каждые 3,0.8070526459966997,0.11905837465154494,0.8156933020332198,0.796838201835058,0.7752760476869484,38.60269360269361,4.627450980392157,0.08553266827139015,0.11056391450095975,1.127760905788452,0.09957079758912706,0.7668284292873312
механические,26,без пунктуации,0.8054511240950956,0.09730658603057342,0.8291431918327671,0.7885755243958371,0.7793958428707461,45.61288561288561,5.389255189255189,0.08348838758222776,0.0876443237872118,1.0934502010780653,0.07977771696848679,0.7759637484391009
механические,26,без служебных,0.7874410565151693,0.11223674068200985,0.8127590212275039,0.7621075991058532,0.7561799309902119,53.46863329589792,5.701458019105078,0.08827566038845173,0.09894108389294903,1.143488178121789,0.09102399686882966,0.7503344037251719
механические,27,исходный,0.8093298748652128,0.1161507092611429,0.8329800207358301,0.7892306665839159,0.7802150961797515,53.77548960226125,5.904288499025341,0.09359209492866512,0.11149754975726593,1.179143091938353,0.10268852042901028,0.7668947506587366
механические,27,перемешивание,0.8032936659833775,0.09716090574515063,0.8159695121045255,0.7853226908946552,0.7760656560372516,47.04272308678674,5.616541353383458,0.08367238041168007,0.09702651677764192,1.0843678906301835,0.08621628083822708,0.7726639188863477
механические,27,эхо x2,0.8177838099507712,0.08685971171976155,0.8140637981297173,0.8160347781340493,0.7910191743961629,35.189727943046016,6.494301994301995,0.06664775736616131,0.08373373238419045,1.0671690191356302,0.07665918632587673,0.7791225324591552
механические,27,эхо x4,0.8397725924875378,0.09534391990021067,0.8233053097110621,0.8676227392304422,0.8217784540634202,9.833281877122568,4.587301587301588,0.06404249999659724,0.08521496250945494,1.0519479026446004,0.08862463277988249,0.7962873934698521
механические,27,эхо на четверти,0.8099212437070045,0.10029338114235105,0.8310758015235861,0.7959886456255356,0.7842779249685844,46.70883307849173,5.181481481481481,0.08449994486342033,0.09780021354016344,1.1339827049088143,0.08651240893145239,0.7724442091244903
механические,27,словарь к 25,0.7975807071093581,0.11017509808965988,0.7898268735594587,0.8181551826489549,0.774299694703288,18.518518518518515,5.345238095238095,0.09582298765249352,0.10395048292465132,1.0889227982861411,0.10355842819755616,0.7547336755725814
механические,27,словарь к 60,0.8058621917476212,0.11895650270563903,0.8064966761329472,0.833234737837572,0.7820833822242158,20.220653012909157,7.833333333333333,0.10596859733891534,0.12605971665600538,1.116634627313485,0.11248448719661801,0.7597273512028467
механические,27,все слова разные,0.7850088483919645,0.11741063751360505,0.886695851605111,0.7487812846671651,0.7522665322005748,78.02408319649699,6.213012477718359,0.10020256412155487,0.12031396298309276,1.1036077406922595,0.11051386633912548,0.7563634154788276
механические,27,чужие хапаксы,0.7865713138798879,0.12400024749561332,0.8397403638046926,0.7566119976653264,0.7562338502238989,65.48378306965684,6.258816425120773,0.11089277821291144,0.1295269672073323,1.048485056915916,0.12236673666942544,0.7610846012302988
механические,27,хапаксы одного домена,0.791627378242219,0.11899663967855921,0.8343457211247122,0.7560233134286278,0.755321322427872,69.93521795177064,6.239814814814815,0.10033702177764824,0.12194258183931332,1.0431407252121827,0.11852752913170674,0.760415507954765
механические,27,20 чужих хапаксов,0.8080334820458172,0.1073820988452998,0.8380726225782057,0.7808463162056613,0.7767234701850011,62.5702994376045,7.384508547008547,0.09600692912198243,0.11098502679105904,1.105346676033064,0.1020704048552374,0.7718075316918762
механические,27,маркер каждые 3,0.806536275635675,0.10364783139679268,0.8321310284567711,0.7853192959973322,0.7773096267763919,55.06535682390193,5.634722222222223,0.08865495535356933,0.10594569467689036,1.1238462796352995,0.10888708549517223,0.7695962069206949
механические,27,без пунктуации,0.8186845322607313,0.09059498426403806,0.8441377788732053,0.7933776229489579,0.7912728672512258,59.46851802890376,5.860623781676414,0.0782423493291418,0.08761703082655997,1.1229809071785202,0.07676310424060585,0.7834136198694033
механические,27,без служебных,0.7957095927030142,0.11159303894998902,0.8081269084189335,0.7721852087451008,0.7647877856421723,58.188949115449475,6.664141414141414,0.09601718540407962,0.11070623934862077,1.0768738252081782,0.10207282301613319,0.7613134428521056
механические,28,исходный,0.7676944046727291,0.10741735869408925,0.7861784350282649,0.752188009204103,0.7406275166393703,42.48394417885944,5.469187675070028,0.0855515851562032,0.09715818024684457,1.1058664028352456,0.08436466807831773,0.7321367689771913
механические,28,перемешивание,0.7836152928488541,0.11447862863939708,0.7905900015277005,0.7641492764783182,0.7572967657381696,43.578429002047166,5.1517156862745095,0.094188836284323,0.1129664169855636,1.0406307652981552,0.10381937481458602,0.7548478987588544
механические,28,эхо x2,0.7870570177422088,0.10333369323845067,0.7835475723836236,0.7749349661550812,0.7574420602578472,27.473684210526315,4.078754578754579,0.08840907253806118,0.08853969641757176,1.0611983796283277,0.06564437143996615,0.7519340276729927
механические,28,эхо x4,0.8075177609544425,0.1038616720662549,0.7789188172596567,0.8754232264152142,0.7915773821952122,4.138158589378102,5.583333333333333,0.0642651849762455,0.10431525896605581,0.9979146274527411,0.11277413655875689,0.7877113184008984
механические,28,эхо на четверти,0.7736773034547676,0.10314728273132297,0.7807081583225517,0.7568204333773602,0.7487087402511877,31.3503100974592,4.276190476190476,0.08239520875237703,0.0965023390345333,1.0659048440871226,0.08334558190928949,0.7437627717782803
механические,28,словарь к 25,0.7921220945195806,0.12275510575164787,0.8009161862664085,0.7921813638023324,0.7688463573037329,22.384494027496057,5.412698412698412,0.10078343159539065,0.10089901531124497,1.134650410546494,0.09484514163176473,0.7461805137401548
механические,28,словарь к 60,0.761596817670983,0.11175234939803265,0.7721371656201352,0.764415186952958,0.7435781430814732,25.012547221285086,4.65,0.10164600504790507,0.10795390583109322,1.0660519397325519,0.0995192990501599,0.7386603116614143
механические,28,все слова разные,0.755345738975096,0.12399358189517169,0.8350795105480002,0.7281110589985004,0.7316070919443063,69.8205760599785,5.5092592592592595,0.10303756817231913,0.11901220023065788,1.0127931891863116,0.11526442899969157,0.7432814574800733
механические,28,чужие хапаксы,0.7628092267247238,0.12870370964896535,0.8031811588192416,0.7364344679328746,0.7332874587366556,48.79688749253967,6.366666666666667,0.11250210846513231,0.12916854447595552,1.0676009399773287,0.12444260967264835,0.7360253831358472
механические,28,хапаксы одного домена,0.7536573936488468,0.1279377884341015,0.7850049687359432,0.7299543557188661,0.7293915318388507,48.783884586447904,5.976641414141414,0.10701571368961342,0.12367941312950004,1.0264825118106191,0.1171904769769052,0.7347144093323483
механические,28,20 чужих хапаксов,0.770156958708756,0.10709644299959732,0.7909461439779769,0.747279897014406,0.7412147006109997,49.05601253427341,5.735361130097972,0.0898108689840965,0.10247992029422437,1.0715976006934549,0.0922165916142414,0.7366499387792519
механические,28,маркер каждые 3,0.7681955481788035,0.11781649710386237,0.7866657576568011,0.7368107880802336,0.7335376387885594,48.62216661226562,4.733031674208145,0.09622382789985101,0.11718740911618448,1.035448834439045,0.10538703880640826,0.736968218352127
механические,28,без пунктуации,0.7882566431252308,0.11311018965794291,0.7999200854501499,0.75919681317459,0.7528909900562938,48.251748251748246,6.963636363636364,0.09580064184789183,0.11117060403002814,1.0601537052688679,0.10300883058876127,0.7518866214107206
механические,28,без служебных,0.7397328933890099,0.12520884559228193,0.7537700044255796,0.7306348627635019,0.7186178474877782,43.01622741872009,5.9259259259259265,0.09812241180250413,0.11601797292236772,1.0366350131220574,0.11677234641575969,0.7170744200833253
механические,29,исходный,0.8030822586381389,0.10980887270049196,0.8059039976390169,0.7839639793023955,0.7672167740617549,47.44806103323566,6.494378306878307,0.09001634904127868,0.11424988594881362,1.0502399689054682,0.09459273017814711,0.7681062445178188
механические,29,перемешивание,0.7880936025623329,0.10500126244039572,0.8193550999312645,0.7574433378260309,0.7530310628699945,60.14129789720341,5.81164717348928,0.09293551341061057,0.10511091098713139,1.051505834059452,0.09001518978323052,0.754385955033514
механические,29,эхо x2,0.8106241944003164,0.09541950804524298,0.8118370286497062,0.8215632211206838,0.7921787964228754,26.458920000708428,4.848510558069381,0.06513227405252194,0.08454754919286185,1.0800978422762517,0.08018992152641842,0.7778641429054396
механические,29,эхо x4,0.825753625004303,0.08238881259166697,0.8041645056879362,0.8491026259818173,0.7982930825879103,11.949515438359251,4.446428571428572,0.0577749691542696,0.08220509101198305,1.0298765213734111,0.0752317639931838,0.788490813048543
механические,29,эхо на четверти,0.7975885479308674,0.10386535554765886,0.8190279511870471,0.7823951594695949,0.7729330054966711,50.123911032360915,5.264550264550265,0.08053035288527044,0.09944650530907494,1.0776090218503658,0.08724385996200912,0.7688928696885621
механические,29,словарь к 25,0.8005564555047037,0.09821684958035126,0.806213070719361,0.8042470188294942,0.7750366452639597,29.220583692128404,6.271428571428572,0.0844827160123316,0.09839537542486552,1.057794905573334,0.08914210274399176,0.7701221705950189
механические,29,словарь к 60,0.7893788293464734,0.1047148946032654,0.7993326949295542,0.7799192809175587,0.7633239666861448,33.278658542454785,5.823015873015873,0.09486689200383558,0.1135310739502099,1.0560478258502677,0.1012051108481735,0.7608340070964265
механические,29,все слова разные,0.7832562723944779,0.12144223319961496,0.8601774351870243,0.7466068839788201,0.7516633673812297,72.95458678437402,5.057971014492754,0.09388657226783463,0.11645713591001428,1.0663456509069418,0.10596150919631397,0.7580046253570876
механические,29,чужие хапаксы,0.7821443825146415,0.10655004471235775,0.8171683288295748,0.7575299766616862,0.7541557934727671,61.421670117322286,7.322510822510822,0.09221239697423626,0.10614218450689705,1.011645638254601,0.09787784953321603,0.7595752372993306
механические,29,хапаксы одного домена,0.7745105602605219,0.11875664913283736,0.8231851161326755,0.7422080767442419,0.7451540192845427,61.95384347203376,5.937621832358675,0.09978407161475539,0.11875289794330239,1.0378111245374286,0.11268372542471654,0.7490357987614571
механические,29,20 чужих хапаксов,0.7909694262037935,0.10302904167943738,0.8011150944808584,0.7754145251598015,0.7616858785661577,49.07595132401334,6.457936507936508,0.08495961572762861,0.10347462428057778,1.0383616275732737,0.0899360356572978,0.7621568921123503
механические,29,маркер каждые 3,0.8225151716794529,0.1020729051316298,0.8401558550277405,0.7935209892008553,0.7846387189659421,58.514510145261454,7.143560606060606,0.08804051832546474,0.10218713220037419,1.0713141234645402,0.08294862400449894,0.7836250360134355
механические,29,без пунктуации,0.8158172411832812,0.0971864383759491,0.8347682975892873,0.790674864287429,0.7822975076878821,58.44654472140591,5.662768031189084,0.08792818447717443,0.10205517117319451,1.065564412984891,0.09666046068108318,0.7813930091940985
механические,29,без служебных,0.7910234998979089,0.10341463246927383,0.8088990110838856,0.7728720317781473,0.7640039120697599,54.716105045052416,5.645363408521303,0.07814564900694805,0.09940399696893132,1.0772823759882453,0.09166665249594604,0.760794855897151
механические,30,исходный,0.7806984705691481,0.1208820946366798,0.8004597522172906,0.7594363975032068,0.7521835125642059,44.26924784963443,5.2444444444444445,0.1025655002766737,0.1219505261510496,1.0679101930652604,0.11224329349241087,0.7477764556063523
механические,30,перемешивание,0.8020407595616024,0.10808287308609105,0.8146681196026688,0.7737783283574969,0.7708732989889772,49.70981147332575,7.8,0.09681888494607392,0.10579382092883301,0.996449547118815,0.09617641987257808,0.7822570378679666
механические,30,эхо x2,0.8114458974275175,0.09869181107422886,0.8217499402012746,0.7950890997333672,0.7827500338033163,38.5684791934792,5.0181818181818185,0.08434017045390096,0.09636065925309205,1.0628230093845676,0.0860410134465696,0.7776810265775868
механические,30,эхо x4,0.823226117182418,0.09745343581561865,0.812469305047096,0.8374777869276847,0.8021244827072632,16.406533575317603,5.2592592592592595,0.07313085762700246,0.09167243398801096,1.048601283841559,0.08426085654866833,0.7911803616921791
механические,30,эхо на четверти,0.7865606735128775,0.11558667001346358,0.8171598461950066,0.7528968182046878,0.7529047984777861,54.904340088177,6.163461538461537,0.098466077487466,0.11210819516519493,1.0722642578337218,0.09745144335512686,0.754438704489831
механические,30,словарь к 25,0.7908910076632304,0.14378789951323043,0.7740725636246303,0.798362252477755,0.7584241146650229,15.966888547533708,6.277777777777779,0.11178066716735018,0.14433898524256827,1.025632166120185,0.12897737110254515,0.7561447704045109
механические,30,словарь к 60,0.7910538924126707,0.10282414033661728,0.7939706715377132,0.7974576217951109,0.7782138410397001,17.779604361882843,5.822222222222223,0.0991689148852128,0.10944881223205472,1.0592217214268105,0.10699617213483337,0.7666641387079931
механические,30,все слова разные,0.7730225381926698,0.14073284118610283,0.8757804461982376,0.7315051833912318,0.7399689912205026,81.76470588235294,6.415204678362573,0.10282742764564322,0.12914661869285146,1.0076309146778502,0.12159975203627753,0.752478663958955
механические,30,чужие хапаксы,0.7555378638208463,0.1358151703712028,0.7955986704247184,0.7356328283081139,0.7302718295783585,55.74919871794872,7.911111111111111,0.11349165203624388,0.1302278953966811,0.9774297649840751,0.12091907229635997,0.7435860348715494
механические,30,хапаксы одного домена,0.75196991218488,0.13550681130076417,0.7778285251767674,0.7208327653241843,0.719468781623343,53.35774487622223,6.587179487179487,0.11335326456902504,0.13564726840767036,0.9781845874053868,0.13187427013334385,0.7376046522515255
механические,30,20 чужих хапаксов,0.776353005051754,0.12483724333978267,0.7931093729348708,0.7545423926290242,0.7464808822211859,48.33923388673822,7.954797979797981,0.10973250770935424,0.12754832363278448,1.0134423589771109,0.11736978102995094,0.7537635385621493
механические,30,маркер каждые 3,0.7897221167922529,0.12546520033193484,0.8036714927050191,0.7744116237484562,0.7572465651543315,50.22132374962564,6.0476190476190474,0.10606039160429048,0.1290064929198294,1.0223569662628373,0.11642415243026105,0.7637410153709587
механические,30,без пунктуации,0.7980256108953854,0.10443441167844959,0.8166872664214456,0.7687287631535743,0.7702976556809736,56.52015277447472,5.566563467492261,0.08889108742530165,0.09873222344804239,1.0039967459101289,0.0910180030499416,0.7749065247159389
механические,30,без служебных,0.7691763604899867,0.12351173025159488,0.7938614197085538,0.7461647307089825,0.7412687087620989,52.71714397595462,6.529761904761905,0.10487779877269833,0.11694054832310417,0.9817840619641759,0.10554228867952233,0.7534339891061036
механические,31,исходный,0.8110912983352409,0.09274270116034604,0.8267588886943132,0.7912664541418036,0.7847012042694214,50.48427192312084,5.106858054226476,0.0701094046562617,0.0868164835644563,1.1156781727380285,0.07223169441775806,0.7758282182412534
механические,31,перемешивание,0.7976230925611691,0.09023097616896479,0.8061510537524637,0.788428655104676,0.7737131711786728,45.73135823672535,6.689075630252101,0.07782099773102885,0.08637841151637711,1.075739808862296,0.07812107493640358,0.7696309619998766
механические,31,эхо x2,0.8102231612588843,0.10023747630512185,0.8053857402520853,0.8080625834619118,0.780892997864027,27.434968320506282,5.966666666666666,0.07935827017860932,0.09648170443829167,1.0643605951609116,0.08403193688017448,0.7718089979702859
механические,31,эхо x4,0.8342923594093956,0.0931160376442118,0.8234188592767824,0.8746524887716682,0.8168483328291373,4.263247301221985,4.171428571428572,0.07515746279835485,0.07346160616186695,1.062846440451315,0.06399909782946903,0.7918920945986301
механические,31,эхо на четверти,0.8014281581482438,0.09494161816444273,0.8139115698202262,0.8018278767617536,0.77955108629134,36.93498116162899,5.6432692307692305,0.08495309608634644,0.09099584702768082,1.0867913976542674,0.08664240024189614,0.7714103759693111
механические,31,словарь к 25,0.7889523262966321,0.1160244935776169,0.7791822715836946,0.7998579033199983,0.7579254459635761,20.709534590186923,10.888888888888888,0.08828265759126014,0.09879697721507034,0.9906616868365178,0.08713214225722565,0.7729730477830578
