qid,chained::разброс длин рёбер (cv)@0.20,chained::длинные к медиане@0.20,chained::средняя длина ребра@0.20,"chained::служ.-служ., один токен@0.10","chained::служ.-служ., разные@0.10","chained::смысл.-смысл., один токен@0.10","chained::смысл.-смысл., разные@0.10","chained::часть-часть, один токен@0.10","chained::часть-часть, разные@0.10",chained::смешанные@0.10,chained::лог-ранг знам. концов@0.10,chained::лог-ранг знам. текста@0.10,"chained::хотя бы один hapax, %@0.10","chained::куски одного слова, %@0.10",chained::разрыв@0.10,"chained::на 10% узлов, % рёбер@0.10","chained::служ.-служ., один токен@0.20","chained::служ.-служ., разные@0.20","chained::смысл.-смысл., один токен@0.20","chained::смысл.-смысл., разные@0.20","chained::часть-часть, один токен@0.20","chained::часть-часть, разные@0.20",chained::смешанные@0.20,chained::лог-ранг знам. концов@0.20,chained::лог-ранг знам. текста@0.20,"chained::хотя бы один hapax, %@0.20","chained::куски одного слова, %@0.20",chained::разрыв@0.20,"chained::на 10% узлов, % рёбер@0.20","chained::служ.-служ., один токен@0.30","chained::служ.-служ., разные@0.30","chained::смысл.-смысл., один токен@0.30","chained::смысл.-смысл., разные@0.30","chained::часть-часть, один токен@0.30","chained::часть-часть, разные@0.30",chained::смешанные@0.30,chained::лог-ранг знам. концов@0.30,chained::лог-ранг знам. текста@0.30,"chained::хотя бы один hapax, %@0.30","chained::куски одного слова, %@0.30",chained::разрыв@0.30,"chained::на 10% узлов, % рёбер@0.30","chained::служ.-служ., один токен@0.40","chained::служ.-служ., разные@0.40","chained::смысл.-смысл., один токен@0.40","chained::смысл.-смысл., разные@0.40","chained::часть-часть, один токен@0.40","chained::часть-часть, разные@0.40",chained::смешанные@0.40,chained::лог-ранг знам. концов@0.40,chained::лог-ранг знам. текста@0.40,"chained::хотя бы один hapax, %@0.40","chained::куски одного слова, %@0.40",chained::разрыв@0.40,"chained::на 10% узлов, % рёбер@0.40","chained::служ.-служ., один токен@0.50","chained::служ.-служ., разные@0.50","chained::смысл.-смысл., один токен@0.50","chained::смысл.-смысл., разные@0.50","chained::часть-часть, один токен@0.50","chained::часть-часть, разные@0.50",chained::смешанные@0.50,chained::лог-ранг знам. концов@0.50,chained::лог-ранг знам. текста@0.50,"chained::хотя бы один hapax, %@0.50","chained::куски одного слова, %@0.50",chained::разрыв@0.50,"chained::на 10% узлов, % рёбер@0.50",flat::разброс длин рёбер (cv)@0.20,flat::длинные к медиане@0.20,flat::средняя длина ребра@0.20,"flat::служ.-служ., один токен@0.10","flat::служ.-служ., разные@0.10","flat::смысл.-смысл., один токен@0.10","flat::смысл.-смысл., разные@0.10","flat::часть-часть, один токен@0.10","flat::часть-часть, разные@0.10",flat::смешанные@0.10,flat::лог-ранг знам. концов@0.10,flat::лог-ранг знам. текста@0.10,"flat::хотя бы один hapax, %@0.10","flat::куски одного слова, %@0.10",flat::разрыв@0.10,"flat::на 10% узлов, % рёбер@0.10","flat::служ.-служ., один токен@0.20","flat::служ.-служ., разные@0.20","flat::смысл.-смысл., один токен@0.20","flat::смысл.-смысл., разные@0.20","flat::часть-часть, один токен@0.20","flat::часть-часть, разные@0.20",flat::смешанные@0.20,flat::лог-ранг знам. концов@0.20,flat::лог-ранг знам. текста@0.20,"flat::хотя бы один hapax, %@0.20","flat::куски одного слова, %@0.20",flat::разрыв@0.20,"flat::на 10% узлов, % рёбер@0.20","flat::служ.-служ., один токен@0.30","flat::служ.-служ., разные@0.30","flat::смысл.-смысл., один токен@0.30","flat::смысл.-смысл., разные@0.30","flat::часть-часть, один токен@0.30","flat::часть-часть, разные@0.30",flat::смешанные@0.30,flat::лог-ранг знам. концов@0.30,flat::лог-ранг знам. текста@0.30,"flat::хотя бы один hapax, %@0.30","flat::куски одного слова, %@0.30",flat::разрыв@0.30,"flat::на 10% узлов, % рёбер@0.30","flat::служ.-служ., один токен@0.40","flat::служ.-служ., разные@0.40","flat::смысл.-смысл., один токен@0.40","flat::смысл.-смысл., разные@0.40","flat::часть-часть, один токен@0.40","flat::часть-часть, разные@0.40",flat::смешанные@0.40,flat::лог-ранг знам. концов@0.40,flat::лог-ранг знам. текста@0.40,"flat::хотя бы один hapax, %@0.40","flat::куски одного слова, %@0.40",flat::разрыв@0.40,"flat::на 10% узлов, % рёбер@0.40","flat::служ.-служ., один токен@0.50","flat::служ.-служ., разные@0.50","flat::смысл.-смысл., один токен@0.50","flat::смысл.-смысл., разные@0.50","flat::часть-часть, один токен@0.50","flat::часть-часть, разные@0.50",flat::смешанные@0.50,flat::лог-ранг знам. концов@0.50,flat::лог-ранг знам. текста@0.50,"flat::хотя бы один hapax, %@0.50","flat::куски одного слова, %@0.50",flat::разрыв@0.50,"flat::на 10% узлов, % рёбер@0.50"
q038,0.27488918028720427,1.225628642717862,22.240239712893963,5.0,30.0,0.0,30.0,0.0,15.0,20.0,5.451717544052417,6.225321155067535,55.00000000000001,10.0,246.85,60.0,2.5,27.500000000000004,0.0,37.5,0.0,15.0,17.5,6.044882986242881,6.225321155067535,67.5,5.0,210.375,45.0,5.0,23.333333333333332,0.0,35.0,0.0,21.666666666666668,15.0,6.013499717234878,6.225321155067535,68.33333333333333,5.0,186.6,42.5,3.75,17.5,0.0,41.25,0.0,18.75,18.75,6.030158616761638,6.225321155067535,71.25,5.0,181.225,33.75,3.0,18.0,0.0,49.0,0.0,15.0,15.0,6.241995094484916,6.225321155067535,71.0,4.0,174.34,30.5,0.309669828014369,1.273394250212131,20.862631097584963,5.0,50.0,0.0,10.0,0.0,10.0,25.0,7.358460944751439,6.481221126304386,60.0,5.0,177.2,70.0,2.5,40.0,2.5,30.0,0.0,5.0,20.0,6.345172119839953,6.481221126304386,62.5,2.5,165.775,47.5,3.3333333333333335,30.0,1.6666666666666667,43.333333333333336,0.0,5.0,16.666666666666664,6.1251178362866865,6.481221126304386,65.0,1.6666666666666667,164.85,38.333333333333336,2.5,26.25,1.25,48.75,0.0,5.0,16.25,6.203148778855339,6.481221126304386,63.74999999999999,1.25,161.675,32.5,2.0,23.0,1.0,54.0,0.0,6.0,14.000000000000002,6.29385372009888,6.481221126304386,67.0,1.0,153.14,31.0
q039,0.27387746066060237,1.2065667020174042,23.09267483532429,10.0,15.0,0.0,20.0,0.0,20.0,35.0,5.7922314668376,6.457404941640973,60.0,10.0,230.3,60.0,7.5,20.0,0.0,35.0,0.0,12.5,25.0,6.081670688276245,6.457404941640973,62.5,5.0,232.225,38.75,6.666666666666667,16.666666666666664,0.0,43.333333333333336,0.0,11.666666666666666,21.666666666666668,6.101979421688178,6.457404941640973,66.66666666666666,6.666666666666667,202.95,38.333333333333336,5.0,13.750000000000002,0.0,50.0,0.0,11.25,20.0,6.1634412716981535,6.457404941640973,70.0,5.0,203.75,33.125,4.0,12.0,0.0,55.00000000000001,0.0,10.0,19.0,6.046153897631421,6.457404941640973,72.0,4.0,201.5,31.0,0.25849983168469487,1.2378872698338166,22.517794081941247,5.0,35.0,0.0,5.0,0.0,30.0,25.0,6.5749108180813565,6.377548254167212,60.0,0.0,190.6,70.0,5.0,25.0,0.0,25.0,0.0,20.0,25.0,5.883358974893377,6.377548254167212,75.0,0.0,204.1,45.0,5.0,28.333333333333332,0.0,31.666666666666664,0.0,15.0,20.0,6.000421331098586,6.377548254167212,71.66666666666667,0.0,215.28333333333333,40.833333333333336,3.75,22.5,0.0,46.25,0.0,11.25,16.25,6.293073409375132,6.377548254167212,75.0,0.0,206.8,34.375,3.0,18.0,0.0,54.0,0.0,11.0,14.000000000000002,6.565248930258879,6.377548254167212,78.0,0.0,206.46,31.0
q040,0.30504029638795627,1.1855878686700538,21.9068547090888,0.0,10.0,0.0,55.00000000000001,0.0,5.0,30.0,6.238948026629459,6.29427487243032,95.0,0.0,97.45,62.5,0.0,15.0,0.0,60.0,0.0,2.5,22.5,6.171955312607314,6.29427487243032,95.0,2.5,102.275,41.25,0.0,13.333333333333334,0.0,63.33333333333333,0.0,1.6666666666666667,21.666666666666668,6.24972246856812,6.29427487243032,91.66666666666666,1.6666666666666667,114.73333333333333,39.166666666666664,0.0,15.0,0.0,62.5,0.0,1.25,21.25,6.251238865372766,6.29427487243032,88.75,1.25,114.0625,34.375,0.0,16.0,0.0,65.0,0.0,1.0,18.0,6.400035647939015,6.29427487243032,90.0,1.0,116.15,32.5,0.29697170058719197,1.210814810962425,20.372525168657305,5.0,20.0,0.0,30.0,0.0,20.0,25.0,5.685201819037325,6.3226608899112415,80.0,0.0,85.6,67.5,2.5,22.5,0.0,42.5,0.0,10.0,22.5,5.632065344304558,6.3226608899112415,80.0,0.0,92.075,45.0,1.6666666666666667,21.666666666666668,0.0,51.66666666666667,0.0,6.666666666666667,18.333333333333332,6.050155379385342,6.3226608899112415,81.66666666666667,0.0,104.7,41.66666666666667,1.25,20.0,0.0,53.75,0.0,6.25,18.75,6.140595759181569,6.3226608899112415,82.5,0.0,103.85,36.875,1.0,17.0,0.0,60.0,0.0,6.0,16.0,6.286994081885107,6.3226608899112415,84.0,0.0,112.36,34.0
q041,0.2972347850559485,1.1616876970599963,22.549382864385844,0.0,0.0,0.0,60.0,0.0,10.0,30.0,6.239585238049775,6.408387355037756,80.0,5.0,132.1,60.0,0.0,2.5,0.0,65.0,0.0,10.0,22.5,6.303935279290692,6.408387355037756,82.5,2.5,136.2,36.25,0.0,5.0,0.0,70.0,0.0,6.666666666666667,18.333333333333332,6.357363112798684,6.408387355037756,83.33333333333334,1.6666666666666667,130.56666666666666,33.33333333333333,0.0,7.5,0.0,70.0,0.0,6.25,16.25,6.329252737088766,6.408387355037756,83.75,1.25,137.375,31.25,0.0,8.0,0.0,71.0,0.0,6.0,15.0,6.390208661833777,6.408387355037756,83.0,1.0,141.78,33.0,0.3123084977989933,1.191509669920837,20.71363426744938,0.0,10.0,0.0,45.0,0.0,15.0,30.0,6.475998408096027,6.207226431962712,55.00000000000001,5.0,171.85,55.00000000000001,0.0,25.0,0.0,42.5,0.0,12.5,20.0,6.079631874119421,6.207226431962712,55.00000000000001,2.5,187.3,37.5,0.0,18.333333333333332,0.0,56.666666666666664,0.0,10.0,15.0,6.152011887629537,6.207226431962712,53.333333333333336,1.6666666666666667,177.56666666666666,32.5,1.25,16.25,0.0,60.0,0.0,7.5,15.0,6.410558707348471,6.207226431962712,58.75,1.25,160.4,28.125,2.0,18.0,0.0,62.0,0.0,6.0,12.0,6.403417432610146,6.207226431962712,63.0,1.0,165.55,27.0
q042,0.3151260649970919,1.1840350898110754,22.387931510955095,10.0,5.0,0.0,35.0,0.0,5.0,45.0,5.822179541643766,6.198458132740618,80.0,0.0,136.05,60.0,7.5,2.5,2.5,50.0,0.0,5.0,32.5,5.756026510186531,6.198458132740618,77.5,2.5,99.425,40.0,6.666666666666667,1.6666666666666667,1.6666666666666667,53.333333333333336,0.0,5.0,31.666666666666664,6.003079699960168,6.198458132740618,80.0,3.3333333333333335,94.61666666666666,37.5,6.25,3.75,1.25,56.25,0.0,3.75,28.749999999999996,6.04926377159298,6.198458132740618,77.5,2.5,98.1125,30.625000000000004,5.0,7.000000000000001,1.0,56.99999999999999,0.0,3.0,27.0,6.068037812374986,6.198458132740618,75.0,2.0,95.54,30.0,0.29521034191020545,1.192623472628249,21.251297353208066,5.0,15.0,0.0,50.0,0.0,5.0,25.0,5.731570269170666,6.207031768743998,85.0,0.0,105.05,57.49999999999999,2.5,17.5,0.0,60.0,0.0,5.0,15.0,6.051691534524748,6.207031768743998,82.5,0.0,117.55,35.0,3.3333333333333335,15.0,0.0,51.66666666666667,0.0,6.666666666666667,23.333333333333332,6.203070393189208,6.207031768743998,83.33333333333334,3.3333333333333335,118.86666666666666,36.666666666666664,2.5,16.25,0.0,56.25,0.0,6.25,18.75,6.301351869307652,6.207031768743998,82.5,3.75,119.125,30.625000000000004,2.0,16.0,0.0,62.0,0.0,5.0,15.0,6.148955207473455,6.207031768743998,80.0,3.0,119.45,28.999999999999996
q043,0.32409138151510114,1.2708900196451434,22.18842021435499,5.0,45.0,0.0,20.0,0.0,0.0,30.0,6.3500781783566405,6.173778614374243,75.0,15.0,97.5,70.0,5.0,30.0,0.0,30.0,0.0,2.5,32.5,6.372002757408152,6.173778614374243,70.0,7.5,137.2,46.25,3.3333333333333335,21.666666666666668,1.6666666666666667,41.66666666666667,0.0,5.0,26.666666666666668,6.110176190590024,6.173778614374243,70.0,8.333333333333332,139.83333333333334,35.0,2.5,20.0,1.25,46.25,0.0,5.0,25.0,6.087317149594935,6.173778614374243,71.25,6.25,168.025,33.125,3.0,17.0,1.0,50.0,0.0,5.0,24.0,6.274609000552619,6.173778614374243,73.0,5.0,192.68,31.5,0.3493994179332721,1.28585976897332,20.914932741820813,5.0,60.0,0.0,15.0,0.0,15.0,5.0,6.681761608881361,6.447512288268905,55.00000000000001,10.0,177.35,72.5,7.5,45.0,0.0,25.0,0.0,7.5,15.0,6.413505178455549,6.447512288268905,55.00000000000001,7.5,234.325,41.25,5.0,40.0,0.0,38.333333333333336,0.0,5.0,11.666666666666666,6.596796811971283,6.447512288268905,55.00000000000001,5.0,234.58333333333334,37.5,5.0,33.75,0.0,41.25,0.0,5.0,15.0,6.564256337897424,6.447512288268905,56.25,3.75,219.2375,30.625000000000004,4.0,28.999999999999996,0.0,51.0,0.0,4.0,12.0,6.546180841770318,6.447512288268905,59.0,3.0,224.67,27.500000000000004
q044,0.36015921461769534,1.196737145695113,20.372295149862765,0.0,0.0,0.0,70.0,0.0,15.0,15.0,6.2201939617293664,6.134975618539723,75.0,5.0,223.05,55.00000000000001,0.0,7.5,0.0,57.49999999999999,0.0,15.0,20.0,6.236108033430603,6.134975618539723,70.0,2.5,205.0,33.75,0.0,13.333333333333334,0.0,58.333333333333336,0.0,10.0,18.333333333333332,6.118758400262771,6.134975618539723,65.0,1.6666666666666667,212.5,37.5,0.0,15.0,0.0,60.0,0.0,10.0,15.0,6.1001647204686025,6.134975618539723,65.0,1.25,191.6125,33.125,0.0,16.0,0.0,62.0,0.0,8.0,14.000000000000002,6.255201105199254,6.134975618539723,66.0,2.0,181.49,33.0,0.31103690774831916,1.2417231082869002,20.79064702272415,0.0,5.0,0.0,50.0,0.0,20.0,25.0,5.990418644970172,6.535244381890454,70.0,5.0,162.8,62.5,2.5,17.5,0.0,45.0,0.0,10.0,25.0,5.8224894090572485,6.535244381890454,67.5,2.5,175.825,40.0,1.6666666666666667,20.0,1.6666666666666667,51.66666666666667,0.0,6.666666666666667,18.333333333333332,6.1284558537093305,6.535244381890454,66.66666666666666,1.6666666666666667,186.05,36.666666666666664,1.25,18.75,1.25,55.00000000000001,0.0,6.25,17.5,6.385791394208628,6.535244381890454,68.75,1.25,190.3125,33.125,1.0,17.0,1.0,62.0,0.0,5.0,14.000000000000002,6.559152378381804,6.535244381890454,73.0,1.0,188.54,31.5
q045,0.33174222555348093,1.2557376025698679,20.880140938162803,5.0,15.0,0.0,40.0,0.0,10.0,30.0,6.244512573018289,6.39025824289915,65.0,0.0,131.0,65.0,2.5,17.5,0.0,47.5,0.0,10.0,22.5,6.34189756049548,6.39025824289915,70.0,0.0,159.125,45.0,3.3333333333333335,11.666666666666666,0.0,55.00000000000001,0.0,11.666666666666666,18.333333333333332,6.3651949336306135,6.39025824289915,71.66666666666667,1.6666666666666667,172.83333333333334,36.666666666666664,2.5,15.0,0.0,56.25,0.0,10.0,16.25,6.406583165704472,6.39025824289915,66.25,1.25,188.025,32.5,2.0,15.0,0.0,56.99999999999999,0.0,10.0,16.0,6.474727445683813,6.39025824289915,68.0,2.0,183.51,31.5,0.2814744848728628,1.227930847740125,20.765509612560273,0.0,15.0,0.0,35.0,0.0,10.0,40.0,6.15920911207936,6.018231595820094,65.0,0.0,174.5,60.0,0.0,15.0,0.0,42.5,0.0,10.0,32.5,6.109580729601359,6.018231595820094,62.5,0.0,193.425,36.25,0.0,15.0,0.0,48.333333333333336,0.0,11.666666666666666,25.0,6.05726473410801,6.018231595820094,70.0,0.0,175.75,35.833333333333336,1.25,15.0,0.0,52.5,0.0,10.0,21.25,6.084883274071696,6.018231595820094,66.25,0.0,176.4375,31.25,1.0,17.0,0.0,56.00000000000001,0.0,8.0,18.0,6.105783822510666,6.018231595820094,67.0,0.0,177.69,31.0
q046,0.2571167615982606,1.1881643479575297,22.985461246967315,0.0,15.0,0.0,35.0,0.0,15.0,35.0,6.126895541422766,6.154160590421422,75.0,0.0,210.45,62.5,2.5,7.5,0.0,42.5,0.0,12.5,35.0,6.06982916437265,6.154160590421422,72.5,0.0,216.5,40.0,3.3333333333333335,10.0,0.0,40.0,0.0,13.333333333333334,33.33333333333333,6.223622837600921,6.154160590421422,75.0,5.0,182.45,35.0,2.5,16.25,0.0,45.0,0.0,10.0,26.25,6.4176641801576055,6.154160590421422,75.0,3.75,177.075,28.749999999999996,2.0,15.0,0.0,52.0,0.0,9.0,22.0,6.362840893299354,6.154160590421422,77.0,3.0,178.22,31.0,0.251401989810148,1.1799210957324133,22.42844678282738,0.0,15.0,0.0,35.0,0.0,15.0,35.0,6.521963083591134,6.168735013797047,95.0,0.0,165.65,67.5,0.0,17.5,0.0,45.0,0.0,10.0,27.500000000000004,5.934678935967545,6.168735013797047,87.5,0.0,187.175,48.75,1.6666666666666667,16.666666666666664,0.0,45.0,0.0,11.666666666666666,25.0,5.952126821654548,6.168735013797047,85.0,1.6666666666666667,198.81666666666666,37.5,1.25,20.0,0.0,42.5,0.0,11.25,25.0,5.866865664876566,6.168735013797047,82.5,2.5,191.575,35.0,1.0,21.0,0.0,46.0,0.0,9.0,23.0,5.969215784504307,6.168735013797047,78.0,2.0,195.4,33.5
q048,0.3326247238633087,1.2152767345869577,20.924615548849104,0.0,0.0,0.0,65.0,0.0,0.0,35.0,6.528228210819056,6.304074671619669,90.0,0.0,96.7,65.0,0.0,5.0,0.0,70.0,0.0,2.5,22.5,6.666584515056811,6.304074671619669,95.0,2.5,81.8,43.75,0.0,6.666666666666667,0.0,73.33333333333333,0.0,1.6666666666666667,18.333333333333332,6.690709045679474,6.304074671619669,93.33333333333333,1.6666666666666667,80.31666666666666,37.5,0.0,8.75,0.0,71.25,0.0,3.75,16.25,6.4736768549136166,6.304074671619669,90.0,2.5,98.4375,32.5,2.0,9.0,0.0,69.0,0.0,4.0,16.0,6.449421790130027,6.304074671619669,87.0,2.0,102.81,31.0,0.29935890950849997,1.1636498781695008,19.728515297323465,5.0,10.0,0.0,50.0,0.0,10.0,25.0,5.6117563088149724,6.179680586046682,80.0,0.0,104.45,55.00000000000001,5.0,12.5,0.0,47.5,0.0,7.5,27.500000000000004,6.08039494815606,6.179680586046682,82.5,0.0,117.425,40.0,3.3333333333333335,16.666666666666664,0.0,51.66666666666667,0.0,6.666666666666667,21.666666666666668,6.326316442172544,6.179680586046682,83.33333333333334,0.0,109.35,36.666666666666664,2.5,20.0,0.0,55.00000000000001,0.0,5.0,17.5,6.460084989574679,6.179680586046682,81.25,0.0,115.4375,33.125,2.0,19.0,0.0,60.0,0.0,4.0,15.0,6.469206299880078,6.179680586046682,82.0,0.0,117.12,31.5
