x,y,tok,cls,hap,text,norm
12.363233,7.383498,Ġany,служ,hapax,76,36.507027
7.133238,16.048084,Ġthings,смысл-част,hapax,76,35.769157
-23.405464,-5.1643257,Ġmisery,смысл-редк,hapax,76,36.63018
-32.128242,-11.054074,Ġfood,смысл-част,повторяется,76,34.63572
-28.55698,-9.518593,Ġring,смысл-редк,hapax,76,36.005238
-25.724625,5.1688604,Ġriding,смысл-редк,hapax,76,36.014534
6.1308303,30.947731,Ġwould,служ,повторяется,76,37.600597
9.074962,38.574223,Ġwas,служ,повторяется,76,38.6898
48.90085,-44.721798,",",пункт,повторяется,76,42.307686
9.934964,32.254154,Ġcould,служ,повторяется,76,38.470413
-11.010583,1.3826815,Ġdeserves,смысл-редк,hapax,76,38.092213
48.054733,-43.954372,",",пункт,повторяется,76,41.534496
18.655022,-1.1457974,Ġmy,служ,hapax,76,37.243103
-27.966127,38.602257,Ġwith,служ,повторяется,76,38.674236
40.805912,9.053107,ĠIt,служ,hapax,76,38.8707
67.50439,-6.408753,Ġthe,служ,повторяется,76,38.62256
-41.919827,-13.768333,Ġsociety,смысл-редк,повторяется,77,36.160507
-27.995026,6.292206,Ġdispers,смысл-редк,hapax,77,36.834396
-40.898697,-15.563024,Ġprograms,смысл-редк,hapax,77,34.418194
-41.32683,-14.228934,Ġpublic,смысл-част,повторяется,77,37.010036
-27.158281,5.3520355,Ġrunning,смысл-редк,повторяется,77,35.28027
15.507647,-38.379597,Ġ&,пункт,hapax,77,38.809002
-41.098286,-16.07083,Ġeducation,смысл-редк,hapax,77,34.33221
15.154486,-10.312265,Ġone,служ,повторяется,77,36.772972
26.29283,-46.44435,Ġ...,пункт,hapax,77,40.876495
-23.737576,54.512028,Ġa,служ,повторяется,77,39.5555
-40.639736,-12.978013,Ġcommunity,смысл-редк,повторяется,77,36.038853
-27.254086,5.822278,Ġputting,смысл-редк,hapax,77,37.096794
21.742687,-15.409392,Ġnot,служ,повторяется,77,38.75144
-21.076616,6.571254,Ġmention,смысл-редк,hapax,77,38.589996
-21.744064,5.109814,Ġfundamentally,смысл-редк,hapax,77,37.250732
-27.239855,4.302087,Ġfunctioning,смысл-редк,hapax,77,37.113804
-22.703756,3.5702114,Ġsense,смысл-част,hapax,77,36.32032
-40.78605,-16.053316,Ġuniversity,смысл-редк,повторяется,77,34.2306
-4.060608,15.788411,Ġgreat,смысл-част,hapax,77,36.44275
40.92117,49.428696,Ġof,служ,повторяется,77,39.62352
19.237206,-40.615246,Ġ',пункт,повторяется,77,38.56826
-21.593586,5.8664427,Ġdays,смысл-част,hapax,77,37.653526
18.029896,2.1430488,Ġyour,служ,hapax,77,37.324787
-12.629513,14.671454,Ġthought,смысл-част,hapax,77,39.13823
-2.5356166,28.978756,Ġhow,служ,hapax,77,38.639385
46.13775,8.704831,Ġit,служ,повторяется,77,38.78516
-5.4134054,19.011358,Ġgood,смысл-част,hapax,77,36.217747
10.230201,6.3494496,Ġanyone,смысл-част,hapax,77,37.547256
12.003643,63.176823,Ġfor,служ,повторяется,77,39.671276
-28.71538,-67.982285,Ġto,сток,сток,77,26.308321
-14.575973,28.64209,Ġmakes,смысл-част,повторяется,77,37.49286
-37.3436,-6.9635615,Ġcrops,смысл-редк,hapax,77,36.224834
-6.75482,-14.745616,entially,подслово,hapax,77,38.13167
33.04088,-58.434353,"Ġ,",пункт,повторяется,77,40.757782
14.451168,46.866158,Ġis,служ,повторяется,77,40.623062
-21.36478,5.9773903,Ġforget,смысл-редк,hapax,77,37.87
15.000738,-39.047142,Ġ-,пункт,повторяется,77,38.439686
36.179134,31.596498,Ġthat,служ,повторяется,77,41.062992
44.70901,45.910313,Ġof,служ,повторяется,77,38.76357
14.929544,-39.06335,Ġ-,пункт,повторяется,77,38.41378
-28.010763,38.32525,Ġwith,служ,повторяется,78,38.786217
-6.5952096,61.167854,Ġin,служ,повторяется,78,39.984924
8.584931,37.96697,Ġwas,служ,повторяется,78,38.27935
34.342503,31.08907,Ġthat,служ,повторяется,78,40.782375
-23.04089,-31.093388,ĠLe,смысл-част,повторяется,78,35.5754
46.777023,9.622625,Ġit,служ,повторяется,78,37.891068
-25.768253,-38.148315,ĠWol,смысл-редк,повторяется,78,36.329018
-3.7112913,-35.58462,49,пункт,повторяется,78,38.61722
-11.1002035,-12.696751,Ġu,смысл-редк,hapax,78,37.015347
-2.8254113,-17.404251,ed,подслово,повторяется,78,37.20262
-21.58328,8.070916,Ġguarantee,смысл-редк,hapax,78,38.363155
-4.189927,47.30496,Ġby,служ,повторяется,78,38.787354
-24.80259,-37.75375,ĠV,смысл-част,hapax,78,36.201874
23.683733,18.407742,Ġwhich,служ,hapax,78,38.441612
-26.330051,10.558434,Ġseen,смысл-част,hapax,78,37.14345
-6.807353,58.830288,Ġin,служ,повторяется,78,39.805134
-9.7872095,-18.683014,er,подслово,hapax,78,36.459057
64.50916,19.346949,Ġand,служ,повторяется,78,40.58543
3.2669475,77.95639,Ġto,служ,повторяется,78,40.660816
-0.99650794,-33.15866,46,пункт,повторяется,78,37.9988
-29.530933,-20.755465,Ġdemocracy,смысл-редк,повторяется,78,35.716496
-13.877645,8.127302,Ġbelieved,смысл-редк,повторяется,78,37.415627
9.395664,-49.44802,Ċ,пункт,повторяется,78,39.95165
-33.3158,-26.613298,century,подслово,повторяется,78,36.97143
-23.607904,25.211206,Ġupon,служ,hapax,78,38.090244
-24.117512,-32.287155,ĠTry,смысл-редк,hapax,78,35.87849
-32.353,-66.66853,",",сток,сток,78,26.195377
-23.28074,-4.161476,Ġgrave,смысл-редк,hapax,78,36.48408
35.96893,0.26714388,ĠI,служ,повторяется,78,38.71547
-29.671873,-20.710693,Ġconservative,смысл-редк,повторяется,78,35.520073
48.250057,-49.174847,",",пункт,повторяется,78,41.72302
-17.930851,12.122451,Ġcost,смысл-част,hapax,78,38.436504
-3.9551537,-21.422367,cip,подслово,повторяется,78,36.509483
32.395164,-47.46241,):,пункт,повторяется,78,38.580193
-11.061452,-12.578778,Ġprofiles,смысл-редк,hapax,78,38.533916
-26.183529,10.268733,Ġexpressed,смысл-редк,hapax,78,37.095856
65.35418,-2.748539,Ġthe,служ,повторяется,78,38.449375
-32.80772,-26.597029,ĠGerman,смысл-част,повторяется,78,33.63111
-20.35268,-21.614214,Ġatt,смысл-редк,повторяется,78,36.106354
41.656776,2.2732353,She,подслово,повторяется,78,37.873158
-17.557327,-44.604183,stream,подслово,повторяется,79,36.02164
-47.070328,-0.35227913,Ġorder,смысл-част,hapax,79,36.67706
39.833553,52.193756,Ġof,служ,повторяется,79,39.77372
-21.885298,-44.084305,Ġge,смысл-редк,повторяется,79,36.592632
-19.260212,-43.797634,rophic,подслово,повторяется,79,37.453613
-50.018963,-29.881937,faces,подслово,hapax,79,35.32372
-25.46352,-30.936935,ĠRe,служ,повторяется,79,35.20575
6.66622,12.821293,Ġother,служ,hapax,79,37.762188
-37.461205,-23.512484,ĠIslands,смысл-редк,hapax,79,36.97119
14.157139,63.71969,Ġfor,служ,повторяется,79,38.05751
-19.222708,-43.76707,rophic,подслово,повторяется,79,36.23814
-50.679554,-29.478539,Ġsurface,смысл-част,повторяется,79,35.049995
43.620922,-3.4514859,ĠHence,служ,hapax,79,38.54847
-47.3714,0.3474152,Ġapproximation,смысл-редк,hapax,79,37.522923
-58.691776,-6.439814,Ġspecific,смысл-част,повторяется,79,36.954113
-46.16599,0.48353735,Ġgeneralized,смысл-редк,hapax,79,36.8183
-30.575808,-67.28449,-,сток,сток,79,26.25466
53.244724,-46.051525,",",пункт,повторяется,79,40.4508
-50.058445,-29.83113,Ġsurfaces,смысл-редк,повторяется,79,35.15916
-18.092262,-42.54906,ost,подслово,повторяется,79,38.073044
10.193573,-47.57247,Ċ,пункт,повторяется,79,38.89694
-5.9490943,58.548626,Ġin,служ,повторяется,79,38.999256
63.686066,-9.598308,the,подслово,повторяется,79,38.71035
-34.725475,-64.20783,Ġthe,сток,сток,79,26.113632
-17.457315,-44.988018,function,подслово,повторяется,79,37.12854
9.603433,-47.328575,Ċ,пункт,повторяется,79,39.23781
70.54019,0.56516075,Ġthe,служ,повторяется,79,38.81104
43.58802,-3.4005373,ĠAlso,служ,hapax,79,38.962055
-26.013472,-68.13789,-,сток,сток,79,26.652098
-21.894264,-44.085716,Ġge,смысл-редк,повторяется,79,37.444546
-17.472622,-44.948982,function,подслово,повторяется,79,36.071346
-18.079382,-42.498817,ost,подслово,повторяется,79,37.21975
50.709625,-42.840046,",",пункт,повторяется,79,41.104626
-58.662594,-6.3864136,Ġspecific,смысл-част,повторяется,79,36.06088
-17.457203,-44.9821,function,подслово,повторяется,79,37.160286
-25.769999,58.415653,Ġa,служ,повторяется,79,40.09094
56.01797,-46.61679,",",пункт,повторяется,79,40.203014
17.367964,-46.68674,Ġ$\,пункт,повторяется,79,38.265636
-37.386658,-23.477823,Ġregions,смысл-редк,повторяется,79,35.668926
-50.60696,-29.61746,surface,подслово,повторяется,79,36.620796
-11.340074,4.830853,Ġdependent,смысл-редк,hapax,80,38.39956
-24.98606,57.079933,Ġa,служ,повторяется,80,39.458282
-14.243681,-10.45307,Ġclassification,смысл-редк,hapax,80,37.960842
-43.615067,-16.371569,Ġphysical,смысл-част,hapax,80,35.369076
-24.241478,57.380943,Ġa,служ,повторяется,80,38.523438
-42.246494,-17.565851,Ġinstructor,смысл-редк,повторяется,80,35.2395
31.09749,-35.593307,.,пункт,повторяется,80,40.215878
-19.399036,54.551704,ĠA,служ,повторяется,80,37.488014
6.8485246,51.067684,Ġbe,служ,повторяется,80,39.97215
-42.966072,12.4957695,Ġformats,смысл-редк,hapax,80,35.51592
-2.467136,56.68625,ĠIn,служ,hapax,80,40.32089
30.953669,-35.40395,.,пункт,повторяется,80,40.958565
-33.787525,10.63188,Ġinterpreted,смысл-редк,hapax,80,36.495785
-4.586785,59.888165,Ġin,служ,повторяется,80,38.425274
6.8296685,51.041702,Ġbe,служ,повторяется,80,39.21962
55.531044,-43.853046,",",пункт,повторяется,80,42.010944
27.120153,42.625645,Ġor,служ,повторяется,80,40.22674
-8.001657,2.6115458,Ġdevelops,смысл-редк,hapax,80,36.428165
-42.905907,12.669267,Ġstyle,смысл-редк,hapax,80,36.172993
-43.706585,-9.196468,Ġclinic,смысл-редк,hapax,80,35.868195
-20.97261,-20.34267,Ġinv,смысл-редк,hapax,80,37.3147
-42.843285,12.913178,Ġdifficulty,смысл-редк,повторяется,80,35.87926
39.88662,50.734035,Ġof,служ,повторяется,80,38.992752
-40.13268,-15.355689,Ġnonprofit,смысл-редк,hapax,80,36.662
-43.375988,-9.418279,Ġcriterion,смысл-редк,hapax,80,36.957806
-27.36441,15.219345,Ġperform,смысл-редк,hapax,80,36.067265
-13.39541,-10.372968,am,подслово,hapax,80,37.57968
-47.386017,-17.413137,Ġtest,смысл-част,повторяется,80,34.28898
-42.514835,-16.36213,Ġknowledge,смысл-част,hapax,80,34.746136
-14.342397,-11.168767,reditation,подслово,hapax,80,36.92249
27.100702,42.403664,Ġor,служ,повторяется,80,38.841927
-14.300873,-10.480057,Ġtopics,смысл-редк,hapax,80,35.715023
-45.799446,-16.345024,Ġgrade,смысл-редк,hapax,80,35.918495
39.28155,50.17717,Ġof,служ,повторяется,80,39.594486
27.365793,42.63308,Ġor,служ,повторяется,80,40.763287
-33.722893,10.334334,Ġadministered,смысл-редк,повторяется,80,34.18725
-37.77167,-1.9767072,Ġsize,смысл-част,hapax,80,36.051052
-46.77616,-16.70719,Ġscore,смысл-редк,повторяется,80,35.172123
22.905157,-17.124468,Ġnot,служ,повторяется,80,38.74125
-24.200644,56.65832,Ġa,служ,повторяется,80,38.070732
15.668252,46.616833,Ġis,служ,повторяется,81,40.201286
-6.339232,59.09085,Ġin,служ,повторяется,81,39.936234
-6.8270707,56.54492,Ġin,служ,повторяется,81,39.344276
-6.8833246,-31.642282,PS,подслово,hapax,81,35.941776
4.995204,-15.699256,Ġfourth,смысл-редк,hapax,81,37.12093
40.565666,1.9663998,I,подслово,hapax,81,39.06894
-7.2256756,-13.306864,on,подслово,hapax,81,40.389977
-4.4198923,4.3844666,Ġlittle,смысл-част,hapax,81,37.54086
-31.392729,-19.92674,Ġindustrial,смысл-редк,hapax,81,35.593052
64.91478,20.57903,Ġand,служ,повторяется,81,40.960682
-34.13467,-66.147156,Ġthe,сток,сток,81,26.172543
-42.62871,-5.9833355,Ġcountry,смысл-част,повторяется,81,36.25202
-42.24469,-12.232702,Ġsystem,смысл-част,hapax,81,34.900627
-19.365133,7.1548624,Ġnoted,смысл-редк,hapax,81,36.968166
49.74664,-47.30637,",",пункт,повторяется,81,40.55717
-28.84688,-21.443523,ĠDemocrats,смысл-редк,повторяется,81,35.14079
-31.444033,-25.50144,ĠMrs,смысл-редк,повторяется,81,37.633686
11.352312,-39.666443,-,пункт,повторяется,81,37.67738
-30.810658,-67.0593,Ġthe,сток,сток,81,26.223066
-30.54588,-1.3522338,Ġcandidate,смысл-редк,повторяется,81,36.585735
-25.776806,-13.424893,Ġfamily,смысл-част,hapax,81,35.58793
-13.179859,26.827436,Ġmake,смысл-част,повторяется,81,37.317223
-21.001673,-18.666477,Ġun,смысл-част,hapax,81,36.103012
-29.21388,-20.836157,ĠSPD,смысл-редк,повторяется,81,34.9548
-40.500767,-10.857578,Ġeconomy,смысл-редк,hapax,81,35.770123
-14.566772,42.177834,Ġon,служ,повторяется,81,40.046944
50.03385,-47.89432,",",пункт,повторяется,81,41.74834
65.392456,-2.9439757,Ġthe,служ,повторяется,81,39.692177
-6.6160727,58.459095,Ġin,служ,повторяется,81,39.134323
-28.887547,-14.065292,Ġbirth,смысл-редк,hapax,81,35.913094
-7.3071337,-13.455512,let,подслово,hapax,81,38.414646
-32.18428,2.6531627,Ġimmediate,смысл-редк,hapax,81,37.47766
-8.807061,40.142418,Ġat,служ,повторяется,81,39.381912
-32.41334,-26.519732,ĠMerkel,смысл-редк,повторяется,81,34.38586
6.8668537,12.600743,Ġother,служ,hapax,81,37.253284
-18.49912,8.44363,Ġsuggest,смысл-редк,hapax,81,37.44598
-9.126423,-17.38624,ery,подслово,hapax,81,37.25471
-31.366924,-19.923811,Ġregional,смысл-редк,повторяется,81,34.766792
-30.258516,-1.3693968,Ġrules,смысл-част,hapax,81,36.640785
-16.350235,-6.3947206,Ġsupport,смысл-част,повторяется,81,37.045464
47.17192,-44.767517,",",пункт,повторяется,82,40.224644
-33.998837,-34.986374,ĠLeague,смысл-редк,повторяется,82,36.26704
-22.148434,19.571556,Ġreturn,смысл-част,hapax,82,36.70155
10.438867,-24.534962,'s,подслово,повторяется,82,38.271652
43.43292,50.538776,Ġof,служ,повторяется,82,38.442112
-36.03171,-34.227497,Ġagainst,служ,повторяется,82,36.38763
-29.752237,1.4542588,Ġnice,смысл-част,hapax,82,34.966206
46.88983,-45.54573,",",пункт,повторяется,82,39.95489
-6.704732,33.89029,Ġabout,служ,повторяется,82,38.386745
-13.559385,20.759085,Ġgive,смысл-част,hapax,82,37.320293
-20.504984,17.864157,Ġsupport,смысл-част,повторяется,82,36.37474
21.928976,-16.373737,Ġnot,служ,повторяется,82,38.781612
0.09330163,83.09095,Ġto,служ,повторяется,82,39.7158
63.523922,-6.819157,Ġthe,служ,повторяется,82,38.297436
31.234266,28.033619,Ġthose,служ,hapax,82,37.42486
-23.437155,16.366625,Ġwork,смысл-част,hapax,82,36.376553
46.618027,9.472874,Ġit,служ,повторяется,82,37.309456
-35.704533,-33.722473,Ġgames,смысл-част,повторяется,82,34.545494
14.369917,-13.682363,1,пункт,повторяется,82,37.82891
-21.754457,19.22346,Ġthanks,смысл-редк,hapax,82,36.468033
-34.021732,-34.927597,ĠLeague,смысл-редк,повторяется,82,36.162113
-22.910463,-36.57437,raz,подслово,повторяется,82,38.220123
-32.106445,-33.621826,Ġfriendly,смысл-редк,повторяется,82,36.842663
-21.606441,-34.519367,South,подслово,hapax,82,35.358562
-6.681675,34.03204,Ġabout,служ,повторяется,82,38.584717
34.425392,2.8971958,ĠI,служ,повторяется,82,37.908997
48.015064,-45.84144,",",пункт,повторяется,82,40.211105
22.43586,-1.5184367,Ġhis,служ,повторяется,82,35.829628
-35.16983,-31.834862,Ġnet,смысл-редк,повторяется,82,36.492058
19.11606,-42.625793,Ġ',пункт,повторяется,82,38.030163
-23.749208,-36.350986,ĠG,смысл-част,повторяется,82,36.51955
-6.139521,58.150227,Ġin,служ,повторяется,82,39.75266
17.756205,17.383427,Ġduring,служ,повторяется,82,37.589024
-31.398066,-29.295391,ĠItaly,смысл-редк,повторяется,82,34.539936
28.13091,1.8741009,Ġthey,служ,повторяется,82,37.57206
35.292885,15.542786,ĠThen,служ,hapax,82,39.106754
14.034188,-23.130178,'m,подслово,повторяется,82,38.204903
10.074457,-39.77573,-,пункт,повторяется,82,37.537834
63.375652,-6.829403,Ġthe,служ,повторяется,82,38.331238
-12.660949,17.567682,Ġthink,смысл-част,повторяется,82,36.77659
-5.110356,-21.303778,ip,подслово,hapax,83,38.02921
22.507305,-17.104086,Ġnot,служ,повторяется,83,37.508633
-28.648293,52.037613,Ġa,служ,повторяется,83,39.341705
47.796772,-47.32926,",",пункт,повторяется,83,40.831146
38.566242,5.0472794,ĠI,служ,повторяется,83,39.331516
4.1096907,8.575217,Ġmany,служ,повторяется,83,37.112053
-19.644014,19.551819,Ġgain,смысл-редк,hapax,83,35.725487
0.69678885,-5.8626227,Ġfact,смысл-част,повторяется,83,39.016552
36.416348,2.1288226,ĠI,служ,повторяется,83,38.12243
-49.10788,-22.031076,Ġacceptance,смысл-редк,повторяется,83,34.838974
-11.989069,-8.548416,Ġblank,смысл-редк,hapax,83,38.025322
35.322357,31.034845,Ġthat,служ,повторяется,83,40.795998
-11.194621,48.192528,Ġfrom,служ,повторяется,83,38.442955
47.99878,9.281422,Ġit,служ,повторяется,83,38.229507
21.026182,8.730258,Ġyou,служ,повторяется,83,37.259224
63.216595,19.910604,Ġand,служ,повторяется,83,42.433693
37.765617,5.0741634,ĠI,служ,повторяется,83,38.855484
35.978855,2.4281323,ĠI,служ,повторяется,83,37.245834
38.677803,5.057623,ĠI,служ,повторяется,83,39.657516
18.796787,-45.352264,"Ġ""",пункт,повторяется,83,38.59223
26.307783,41.880745,Ġor,служ,повторяется,83,40.022514
35.839085,32.582096,Ġthat,служ,повторяется,83,40.85379
-5.3583684,-19.975307,he,подслово,hapax,83,38.697624
-8.032153,-14.102395,ator,подслово,hapax,83,38.39666
33.23153,-31.33204,.,пункт,повторяется,83,41.39688
14.950711,12.541481,Ġall,служ,повторяется,83,37.253716
12.917343,61.09794,Ġfor,служ,повторяется,83,40.202988
36.94437,2.0952148,ĠI,служ,повторяется,83,37.33087
-7.9568667,20.6782,Ġknow,смысл-част,hapax,83,38.95253
66.77991,-5.0127964,Ġthe,служ,повторяется,83,37.914192
-18.341932,20.320297,Ġlike,смысл-част,повторяется,83,37.813225
34.07949,-28.476591,.,пункт,повторяется,83,42.105404
35.90128,32.485126,Ġthat,служ,повторяется,83,41.64325
25.3111,-43.0053,"""",пункт,повторяется,83,40.087704
-34.80054,-64.61119,.,сток,сток,83,26.10785
14.516375,12.61217,Ġall,служ,повторяется,83,36.588276
-19.447847,16.382635,Ġembrace,смысл-редк,hapax,83,36.321236
-18.901068,19.914875,Ġeat,смысл-част,hapax,83,35.916843
-11.293593,31.614,Ġbeing,служ,повторяется,83,36.68238
12.587293,62.740105,Ġfor,служ,повторяется,83,39.550987
-26.60075,-27.463974,ĠWilliams,смысл-редк,повторяется,84,36.1062
-15.923092,41.92219,Ġon,служ,повторяется,84,38.273415
-59.961422,-23.708006,Ġstage,смысл-редк,повторяется,84,35.575027
-16.571121,-19.214346,ĠKim,смысл-редк,hapax,84,37.747845
-12.626648,-17.967268,r,подслово,hapax,84,36.637054
30.07712,-30.325577,.,пункт,повторяется,84,41.464485
43.652096,51.614265,Ġof,служ,повторяется,84,38.824146
-0.7073568,79.26105,Ġto,служ,повторяется,84,40.531784
41.719757,8.822341,ĠIt,служ,повторяется,84,39.000687
-11.179076,8.353801,Ġenough,смысл-част,hapax,84,36.73936
52.26044,-42.821938,",",пункт,повторяется,84,41.015167
34.469383,30.16119,Ġthat,служ,hapax,84,39.461334
-18.308182,-35.275593,ney,подслово,повторяется,84,36.329765
43.723213,7.6075807,It,подслово,hapax,84,38.081196
-14.243222,-12.677557,Ġcent,смысл-редк,hapax,84,37.382008
-21.230856,-11.49907,Ġparticipants,смысл-редк,hapax,84,35.696205
-7.3017063,-4.0461855,Ġmoment,смысл-редк,hapax,84,37.186577
-17.581198,2.289426,Ġhelpless,смысл-редк,hapax,84,38.645393
-59.97478,-23.705837,Ġstage,смысл-редк,повторяется,84,37.331966
-22.250776,25.376543,Ġoff,служ,повторяется,84,35.461174
5.8308372,-4.6495776,Ġmoney,смысл-част,hapax,84,35.93925
-21.366034,-12.025292,Ġreporters,смысл-редк,повторяется,84,35.865852
1.1216083,84.88935,Ġto,служ,повторяется,84,39.05263
-4.009777,56.54258,ĠIn,служ,hapax,84,38.92539
-26.971397,-28.292156,ĠSenator,смысл-редк,повторяется,84,34.801933
-15.583671,-18.54008,Ġunfor,смысл-редк,hapax,84,36.782364
64.43549,-3.392199,Ġthe,служ,повторяется,84,38.57661
1.1159322,84.87343,Ġto,служ,повторяется,84,38.86464
29.521404,-29.584448,.,пункт,повторяется,84,41.429054
6.0190473,-0.116576314,Ġsaid,смысл-част,повторяется,84,36.79907
-17.099977,3.2011383,Ġcollapsed,смысл-редк,повторяется,84,36.451767
-27.731865,-27.263304,ĠOliver,смысл-редк,повторяется,84,34.955925
65.16107,-3.432327,Ġthe,служ,повторяется,84,38.67121
-26.688492,-27.616308,ĠWilliams,смысл-редк,повторяется,84,35.896935
13.928896,-22.653131,'m,подслово,hapax,84,38.004475
28.32388,15.021319,Ġsince,служ,hapax,84,37.439606
-2.6317124,-17.642742,ed,подслово,повторяется,84,37.344368
3.0951953,34.524258,Ġhaving,служ,hapax,84,37.73564
-27.331451,-28.854607,ĠNelson,смысл-редк,повторяется,84,35.880573
-27.795357,-32.453945,ĠAbraham,смысл-редк,повторяется,84,34.952698
-17.107378,-6.0894647,Ġassistance,смысл-редк,повторяется,85,35.61919
9.892165,31.68668,Ġcould,служ,повторяется,85,38.812122
30.429567,-31.33629,.,пункт,повторяется,85,41.292656
-25.215197,-9.936928,Ġgal,смысл-редк,повторяется,85,35.751057
-3.44752,23.814148,Ġmore,служ,hapax,85,37.43941
41.16769,47.017067,Ġof,служ,повторяется,85,38.991665
2.6867862,77.299805,Ġto,служ,повторяется,85,41.302265
1.5814599,12.731649,Ġsome,служ,hapax,85,36.832916
-18.03917,7.4265103,Ġdictated,смысл-редк,hapax,85,38.066135
14.676465,-40.759518,Ġ-,пункт,повторяется,85,37.653046
-6.62848,-0.74759394,Ġdespite,смысл-редк,hapax,85,38.633327
47.277214,-43.32571,",",пункт,повторяется,85,41.37467
20.574192,1.2128375,Ġtheir,служ,hapax,85,36.66181
47.345867,-43.238445,",",пункт,повторяется,85,40.957237
29.17537,-3.4671834,Ġwe,служ,повторяется,85,37.625233
37.43018,-6.687437,ĠThis,служ,повторяется,85,37.253567
-28.435356,51.420116,Ġa,служ,повторяется,85,40.200275
-35.39767,-2.3993611,Ġpolicy,смысл-редк,hapax,85,35.49871
-30.043983,-8.338619,Ġstore,смысл-част,повторяется,85,34.47517
-12.39931,9.192131,Ġtill,смысл-редк,повторяется,85,36.91645
-18.119646,-5.404621,Ġawkward,смысл-редк,hapax,85,36.36199
63.824753,-5.599075,Ġthe,служ,повторяется,85,38.398865
63.935734,-5.3831816,Ġthe,служ,повторяется,85,38.37584
11.356029,63.520027,Ġfor,служ,повторяется,85,40.85397
-4.5121837,-3.8812258,Ġyear,смысл-част,повторяется,85,36.855896
63.79995,-5.390235,Ġthe,служ,повторяется,85,39.255314
-30.337074,-12.906325,Ġbirthday,смысл-редк,повторяется,85,34.77876
32.791916,-35.07176,.,пункт,повторяется,85,40.32541
-19.769173,8.11043,Ġacknowledged,смысл-редк,hapax,85,36.747646
28.97184,-3.8659616,Ġwe,служ,повторяется,85,37.30048
-17.255543,-14.096908,ĠBuy,смысл-редк,повторяется,85,35.655453
42.197678,-31.97707,?,пункт,повторяется,85,41.4514
11.359957,63.603977,Ġfor,служ,повторяется,85,39.773487
7.208094,-18.386353,2,пункт,повторяется,85,36.92703
-30.427736,-12.842987,Ġgift,смысл-редк,повторяется,85,34.007877
-31.973614,-6.4277334,Ġstars,смысл-част,повторяется,85,35.358643
-22.340338,19.67912,Ġreturn,смысл-част,hapax,85,35.906338
27.744837,-4.574822,Ġus,служ,hapax,85,35.47102
-5.256372,-4.188127,Ġminutes,смысл-част,hapax,85,37.285892
23.726362,23.857922,Ġwhen,служ,hapax,85,39.645233
3.890352,75.324905,Ġto,служ,повторяется,86,40.489166
-59.16501,-4.7744675,Ġcorrect,смысл-редк,hapax,86,37.331036
-27.899723,37.588978,Ġwith,служ,повторяется,86,39.378277
-44.137093,-8.535829,Ġcoffee,смысл-редк,hapax,86,35.593395
18.169437,-22.367579,t,подслово,повторяется,86,40.152065
-0.38866368,0.38125598,Ġday,смысл-част,hapax,86,36.761364
10.507123,62.498238,Ġfor,служ,повторяется,86,40.890537
-15.318357,43.078587,Ġon,служ,повторяется,86,38.034977
3.8879118,75.42385,Ġto,служ,повторяется,86,40.9221
42.062546,14.584054,For,подслово,повторяется,86,40.025642
-62.44087,-13.257763,Ġconcept,смысл-редк,повторяется,86,37.36081
-4.0559254,15.8094635,Ġgreat,смысл-част,hapax,86,35.785088
-7.49174,26.424398,Ġhelp,смысл-част,повторяется,86,37.63008
-22.73405,1.1286852,Ġpoint,смысл-част,повторяется,86,36.88027
28.481583,2.9872358,Ġthey,служ,повторяется,86,37.282135
-30.013906,11.852333,Ġexplain,смысл-редк,повторяется,86,36.818962
-24.49948,13.711624,Ġwriting,смысл-редк,hapax,86,36.268898
45.665546,7.562266,Ġit,служ,повторяется,86,38.89524
16.213892,2.4725785,Ġyour,служ,повторяется,86,37.87954
-36.120056,-16.733284,Ġlibrary,смысл-редк,hapax,86,35.45765
1.4411147,-2.3546093,Ġquestions,смысл-част,повторяется,86,35.58046
-19.198914,-17.621733,ray,подслово,hapax,86,36.703926
-28.385748,-6.122458,Ġatmosphere,смысл-редк,hapax,86,36.779068
-24.383623,9.152509,Ġconfusing,смысл-редк,hapax,86,37.873394
13.767043,7.855867,Ġany,служ,повторяется,86,38.085083
54.667797,-50.520576,",",пункт,повторяется,86,43.118908
13.737721,31.344675,Ġcan,служ,повторяется,86,39.455647
-44.143753,17.902433,Ġmistake,смысл-редк,hapax,86,37.61866
11.15403,28.032953,Ġmay,служ,повторяется,86,38.527462
54.628307,-50.478573,",",пункт,повторяется,86,42.69668
1.1340679,-2.7424262,Ġanswers,смысл-редк,повторяется,86,35.474266
-7.505274,26.413473,Ġhelp,смысл-част,повторяется,86,36.713943
-17.043594,-22.659855,Ġpar,смысл-редк,hapax,86,37.40403
54.711838,-50.561703,",",пункт,повторяется,86,42.886765
-16.592638,24.609121,Ġask,смысл-част,повторяется,86,38.00228
-42.5875,-18.525932,Ġsibling,смысл-част,повторяется,86,34.78319
14.085129,-32.48759,âĢĻ,пункт,повторяется,86,38.542614
-62.44164,-13.251079,Ġconcept,смысл-редк,повторяется,86,36.25228
-24.835346,-0.67721033,Ġworse,смысл-редк,hapax,86,37.258053
-4.3102465,24.47024,Ġmore,служ,повторяется,86,37.715687
-15.351578,41.57388,Ġon,служ,повторяется,87,38.2035
28.981264,-2.8261735,Ġwe,служ,повторяется,87,37.246788
8.947144,45.258743,Ġare,служ,повторяется,87,40.100914
-1.066157,5.8915854,Ġanother,служ,повторяется,87,36.234795
