набор,текст,условие,полн: каркас ребро,полн: каркас CV,полн: ячейки ребро,q*
механические,48,словарь к 25,0.7460060229828231,0.09732301480953742,0.4204686291831643,0.6116666666666667
механические,48,словарь к 60,0.757382258774329,0.09356985853219361,0.4680898133200641,0.5099999999999999
механические,48,все слова разные,0.7448727491724597,0.10073529878500448,0.44463632704612216,0.215
механические,48,чужие хапаксы,0.74509361169456,0.10259872171306757,0.4547123144464515,0.31833333333333336
механические,48,хапаксы одного домена,0.7528525722468445,0.08925092178565042,0.46067215763361685,0.30833333333333335
механические,48,20 чужих хапаксов,0.7563252167025251,0.10078617647889916,0.44842373590738155,0.3
механические,48,маркер каждые 3,0.7541723573335952,0.10194759109263772,0.41334810293186947,0.3866666666666667
механические,48,без пунктуации,0.7708045559715794,0.09041965962514091,0.4802948897074509,0.2783333333333333
механические,48,без служебных,0.7470709522269869,0.09356488157508953,0.4476668920932922,0.26333333333333336
механические,49,исходный,0.7248701523153963,0.11583793473689781,0.3652517994414166,0.33666666666666667
механические,49,перемешивание,0.7034502554470402,0.10543875624063524,0.3756253984823977,0.35000000000000003
механические,49,эхо x2,0.7707649329474192,0.08660244418204721,0.3207609318861135,0.51
механические,49,эхо x4,0.7862393269858959,0.08279405696717371,0.2382081209684563,0.6766666666666667
механические,49,эхо на четверти,0.7405007059113228,0.103438719978496,0.34660146008395637,0.39666666666666667
механические,49,словарь к 25,0.7304855724510123,0.14190354187076226,0.3683631671182368,0.66
механические,49,словарь к 60,0.7309763725061428,0.11903018245626061,0.3989875477217843,0.5216666666666666
механические,49,все слова разные,0.6991256482147428,0.12231158848567336,0.3601804277546912,0.2233333333333333
механические,49,чужие хапаксы,0.7046584059160473,0.12173769069343561,0.36305772780699336,0.2933333333333333
механические,49,хапаксы одного домена,0.7042006195387494,0.13172244780186138,0.3756119536008831,0.28
механические,49,20 чужих хапаксов,0.7247069625898703,0.10632754732382159,0.36582706247271074,0.3016666666666667
механические,49,маркер каждые 3,0.7746849116449493,0.10144521724884692,0.3632030995357574,0.4483333333333333
механические,49,без пунктуации,0.7601118628157506,0.08490410932019953,0.46372841668156495,0.2866666666666667
механические,49,без служебных,0.7074324675374943,0.11326514699913844,0.3458377846908249,0.31
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,исходный,0.7727831697640616,0.08972118236048554,0.37599725768043796,0.32666666666666666
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,тема вписана,0.7779305459041796,0.08610796480397499,0.3993503378205965,0.33666666666666667
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,меньше мыслей,0.6775712091269658,0.16744607263130426,0.3068665357350672,0.45
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,одна тема,0.7739588227129189,0.09508791194266614,0.3992727055717646,0.42166666666666663
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,беднее словарь,0.7765493401088928,0.09133437166497942,0.3970181401638966,0.43333333333333335
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,без синонимов,0.7765385600648275,0.08936189272077978,0.39408300606631635,0.40166666666666667
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,термин в той же обёртке,0.7818015550022888,0.08928124991125351,0.38519868022077697,0.39333333333333337
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,каждое предложение о своём,0.769083698540422,0.0821233508923595,0.40114469462024077,0.20333333333333334
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,богаче словарь,0.7634809885495053,0.09096117298844288,0.366921943468796,0.24666666666666667
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,ни одного слова дважды,0.7692700075000126,0.08800237934228601,0.44206227676677784,0.25499999999999995
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,редкие синонимы,0.7762832768897266,0.08792291084527264,0.357794346885603,0.32
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,художественный стиль,0.7717100738793962,0.08911946490081707,0.39593765781173884,0.305
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,анафора,0.7381627089742603,0.08481614301686091,0.29862993751866357,0.4283333333333333
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,поле: значение,0.7036614294905,0.11927033263548982,0.32822808233006723,0.35666666666666663
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,перемешивание,0.737517976148732,0.088066871099738,0.45336091121108074,0.36333333333333334
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,чужие хапаксы,0.7239771545142709,0.09934557120898198,0.39173476125718554,0.35166666666666674
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,исходный,0.7581177505670235,0.09655784942740786,0.36362819629964344,0.38166666666666665
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,тема вписана,0.7586489603196025,0.08560960957832704,0.3978114779542614,0.36166666666666664
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,меньше мыслей,0.7180263283965561,0.12985678963771854,0.33023819910971136,0.5133333333333333
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,одна тема,0.7547917657610738,0.08949201701267862,0.3628684951348271,0.4000000000000001
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,беднее словарь,0.7577424836416634,0.09715738147214807,0.36223657635397677,0.41500000000000004
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,без синонимов,0.752040469764362,0.09670510630193208,0.34524658811544745,0.41
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,термин в той же обёртке,0.7510146543748174,0.09063351250272256,0.35613141133062504,0.4183333333333333
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,богаче словарь,0.746543185809986,0.10774211101772596,0.3821375015518311,0.285
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,ни одного слова дважды,0.7524388887954547,0.09480140326966269,0.3811764392568851,0.27166666666666667
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,редкие синонимы,0.765028743077222,0.09668087439097132,0.3708445120466217,0.3566666666666667
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,художественный стиль,0.7540438582618966,0.08908053195937395,0.40381655757533275,0.3116666666666667
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,анафора,0.7626681293469132,0.08398637613095251,0.3395270952854576,0.4183333333333333
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,поле: значение,0.7333999700624135,0.10367435669660519,0.33388180953421864,0.33166666666666667
