текст,условие,среднее: смысловые,разброс: смысловые,среднее: смысл. одиночки,разброс: смысл. одиночки,разброс: все,среднее: все,"смысловых > 0.1, %","одиночек > 0.1, %","смысловых > 0.2, %","одиночек > 0.2, %","смысловых > 0.3, %","одиночек > 0.3, %","смысловых > 0.5, %","одиночек > 0.5, %",расслоение одиночек
11,все слова разные,0.2459592106993063,0.05840393372783331,0.2459592106993063,0.05840393372783331,0.09332680701826623,0.2301962330602362,100.0,100.0,73.80952380952381,73.80952380952381,16.666666666666664,16.666666666666664,0.0,0.0,0.05173141975809464
11,чужие хапаксы,0.2007855460267412,0.04425079075768045,0.20829901601300727,0.05144632070379466,0.08284303375166721,0.17123472156407527,100.0,100.0,43.90243902439025,47.82608695652174,4.878048780487805,8.695652173913043,0.0,0.0,0.03348311318788605
11,хапаксы одного домена,0.20299637056435912,0.07451857949384288,0.22203170030960429,0.07705128454306728,0.08725104792598341,0.1660547031916925,93.18181818181817,91.30434782608695,43.18181818181818,56.52173913043478,11.363636363636363,13.043478260869565,0.0,0.0,0.06701028316308755
11,20 чужих хапаксов,0.09559768324651619,0.05548608534509482,0.09410478306351876,0.057864280341326804,0.06349547423984693,0.059582421896392686,38.63636363636363,40.625,4.545454545454546,3.125,0.0,0.0,0.0,0.0,0.03864008019197966
11,маркер каждые 3,-0.02036190774865801,0.12196907669487612,0.14295612080870154,0.036125426255413075,0.11402499994501016,0.04356036229333491,29.333333333333332,90.47619047619048,1.3333333333333335,4.761904761904762,0.0,0.0,0.0,0.0,0.044249364053673024
11,без пунктуации,0.11677559347130105,0.0579961262412892,0.13407142621210322,0.05423812536629295,0.06456819768238314,0.10592629064526375,63.63636363636363,71.42857142857143,11.363636363636363,17.857142857142858,0.0,0.0,0.0,0.0,0.03941155852486761
11,без служебных,0.16159569909285187,0.053126141592400526,0.16885813469658234,0.06360854216399961,0.07351506712651283,0.13761612922764532,88.88888888888889,83.87096774193549,20.634920634920633,32.25806451612903,1.5873015873015872,3.225806451612903,0.0,0.0,0.04627071572319799
12,исходный,-0.007010465379625098,0.054868592507786945,-0.016997408783921985,0.05794139296277454,0.057217783939892346,-0.011989962826917628,5.555555555555555,3.7037037037037033,0.0,0.0,0.0,0.0,0.0,0.0,0.053718288749616455
12,перемешивание,0.33822440170683354,0.06039587059532904,0.3577946189526065,0.05756191632787574,0.09749009828163034,0.3254353721116845,100.0,100.0,100.0,100.0,70.49180327868852,89.1891891891892,1.639344262295082,2.7027027027027026,0.035834230127395006
12,эхо x2,0.042235327579801925,0.06500962643053138,0.06492891045540354,0.04442177822539549,0.06558463479090305,0.05108165652875214,18.0327868852459,22.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.03659889809417877
12,эхо x4,0.02436572981697236,0.06126371650524404,,,0.06795102225750983,0.033718550058305666,10.0,,0.0,,0.0,,0.0,,
12,эхо на четверти,0.030040922658886974,0.060236624791219426,0.026302735884067462,0.06870894365920518,0.06305608393483686,0.03359046478555155,12.5,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.024399905011536008
12,словарь к 25,0.08004410195732267,0.04798449074774789,,,0.06241490020741052,0.07851762770804352,30.434782608695656,,1.4492753623188406,,0.0,,0.0,,
12,словарь к 60,0.08102295728442332,0.05834329274362257,0.08014956352684392,0.05900263196365268,0.07448401876840849,0.0640451571855238,38.983050847457626,35.294117647058826,1.694915254237288,5.88235294117647,0.0,0.0,0.0,0.0,0.06522080549619788
12,все слова разные,0.19415204869977054,0.05598865459973523,0.19763189660442457,0.05538535201706562,0.0829459012277407,0.17142930010291163,100.0,100.0,36.206896551724135,38.18181818181819,5.172413793103448,5.454545454545454,0.0,0.0,0.032299040951673186
12,чужие хапаксы,0.08623291886048788,0.05300800227792304,0.1067018905429943,0.05927569635115203,0.06673498724038436,0.07633803774438168,30.909090909090907,51.85185185185185,1.8181818181818181,3.7037037037037033,0.0,0.0,0.0,0.0,0.04923229631314828
12,хапаксы одного домена,0.11889031186265449,0.051525000142826675,0.12486630447707701,0.057105320810786196,0.06473887182030312,0.10479092642788412,58.333333333333336,53.84615384615385,6.25,11.538461538461538,0.0,0.0,0.0,0.0,0.06633274213750842
12,20 чужих хапаксов,0.025996595416960006,0.05111419197552381,0.02826974160717692,0.05636574647838266,0.06334384216573825,0.018467235632434482,8.47457627118644,10.344827586206897,0.0,0.0,0.0,0.0,0.0,0.0,0.05454422829613218
12,маркер каждые 3,-0.018879730079418018,0.10595690675326207,0.09414373534728607,0.05483161793401518,0.10052534259976045,0.030884093824469716,14.942528735632186,42.30769230769231,1.1494252873563218,3.8461538461538463,0.0,0.0,0.0,0.0,0.033218936889183384
12,без пунктуации,0.072439135533451,0.056077895940553776,0.09165061699863587,0.05236908334633744,0.07060691573030825,0.06677818621700247,28.125,40.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.044341569288238
12,без служебных,0.07511811774777158,0.05020846570112055,0.07677498104498336,0.05712357201453599,0.06447677429363266,0.06826223801237954,29.577464788732392,29.545454545454547,1.4084507042253522,2.272727272727273,0.0,0.0,0.0,0.0,0.04211746518151436
13,исходный,-0.021214631861215773,0.03663201963777668,-0.02634181960179106,0.0341576709405144,0.04688525650778123,-0.022906585790553727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030054990988255034
13,перемешивание,0.31695244328315764,0.07503236752205403,0.3223946109302414,0.07734294515777045,0.11300532843282951,0.3205740099898229,100.0,100.0,98.07692307692307,97.2972972972973,57.692307692307686,62.16216216216216,0.0,0.0,0.11743934616635071
13,эхо x2,0.0243259073258427,0.06556872633621642,0.04418591889340329,0.05438490362413868,0.05872291662060947,0.024368077806727558,14.893617021276595,21.73913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.05452014509608613
13,эхо x4,-0.011906948334163956,0.06801901440166785,-0.024033449080849385,0.0686835252066201,0.06224770759896063,-0.004899302850750959,6.122448979591836,5.263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.06678051748743598
13,эхо на четверти,0.015288466658313531,0.05436094235221206,0.03608183255358661,0.050836073011307895,0.056334008114162934,0.011712290797824845,6.25,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04910580684173003
13,словарь к 25,0.0043381465724176066,0.06125735847216707,,,0.06144916008891669,0.01757781833335039,2.941176470588235,,1.4705882352941175,,0.0,,0.0,,
13,словарь к 60,0.05217049267968664,0.04333062629430462,0.055248028788185265,0.039060330114510246,0.068403796017444,0.0511985473864337,16.363636363636363,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0457892510318246
13,все слова разные,0.21225479956558613,0.06245105032985365,0.21225479956558613,0.06245105032985365,0.08761128279137813,0.17235007296787508,97.05882352941177,97.05882352941177,58.82352941176471,58.82352941176471,8.823529411764707,8.823529411764707,0.0,0.0,0.05490858535566298
13,чужие хапаксы,0.12484491561133566,0.05424670492723877,0.1414790939612333,0.05505946140435161,0.07016090835573965,0.11328978942064435,60.0,78.125,10.909090909090908,15.625,0.0,0.0,0.0,0.0,0.05132915138806719
13,хапаксы одного домена,0.11732766400003428,0.052014769443466724,0.1308340271092287,0.05337224952216628,0.06881686593529748,0.10247887166461361,59.183673469387756,69.6969696969697,8.16326530612245,12.121212121212121,0.0,0.0,0.0,0.0,0.0594828350273936
13,20 чужих хапаксов,0.038703185757159635,0.04297561594507863,0.03935178530290679,0.04494093695556758,0.049942766595074115,0.025613871220972688,9.615384615384617,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.036305049525206134
13,маркер каждые 3,-0.0674617444637422,0.10285482201804086,0.05286821325582227,0.05200904740479228,0.09668035205781197,-0.00246718543392247,7.246376811594203,22.727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.04959893135897048
13,без пунктуации,0.1616070609872551,0.06446069580448348,0.16497017844303113,0.05864804385316986,0.06435618352147984,0.1566931322414456,84.31372549019608,90.625,23.52941176470588,21.875,0.0,0.0,0.0,0.0,0.05974934285781844
13,без служебных,0.1057221829611256,0.05734177740792111,0.10953283813961866,0.05273194791259068,0.0649810238665599,0.08915410858787637,51.06382978723404,57.14285714285714,2.127659574468085,0.0,0.0,0.0,0.0,0.0,0.04724424379550113
14,исходный,-0.05930585463696639,0.05186367347714896,-0.05146000851892568,0.05663125195955052,0.05180853387548374,-0.05231223174622084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061286502502863036
14,перемешивание,0.34388567314627033,0.0499315140295263,0.34165355025370703,0.046969380352583696,0.08831364050648015,0.3317620442658471,100.0,100.0,100.0,100.0,76.59574468085107,77.77777777777779,0.0,0.0,0.04781390054611112
14,эхо x2,0.03613243144692424,0.08172931705370337,0.030674572790409495,0.08015507519399653,0.0713441060130757,0.02156248148553046,21.153846153846153,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.052347787165171425
14,эхо x4,-0.02949836713266778,0.09336214075193797,,,0.07188947659552927,-0.0261754309667289,7.8431372549019605,,0.0,,0.0,,0.0,,
14,эхо на четверти,-0.005127033692283493,0.05900481733297018,0.014475669061100826,0.05930176258322663,0.05619542106469551,-0.013771606078650911,5.660377358490567,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.03313325926334432
14,словарь к 25,0.11100246911340292,0.06516478421383903,,,0.07514292110366977,0.12579777942639642,48.148148148148145,,11.11111111111111,,0.0,,0.0,,
14,словарь к 60,0.11092440037834643,0.0925580587276476,0.08973321547088248,0.08739083747142058,0.09102240770663392,0.09328983620932474,66.66666666666666,58.82352941176471,12.5,5.88235294117647,0.0,0.0,0.0,0.0,0.08172839840471426
14,все слова разные,0.23543960127203978,0.06305610327185839,0.23783851681045332,0.06232341827534097,0.0761248644150475,0.21760266937206238,100.0,100.0,73.13432835820896,75.38461538461539,8.955223880597014,9.230769230769232,0.0,0.0,0.034162438322515476
14,чужие хапаксы,0.10393263750259157,0.055151476948288446,0.11273774936815184,0.053689523234883366,0.05866850663394585,0.1012239269934008,59.183673469387756,66.66666666666666,4.081632653061225,5.555555555555555,0.0,0.0,0.0,0.0,0.030918539501323644
14,хапаксы одного домена,0.10286163916286721,0.05191274034667258,0.10982716980786326,0.04766512320941841,0.0652838833096763,0.09858531209463535,56.86274509803921,60.97560975609756,3.9215686274509802,4.878048780487805,0.0,0.0,0.0,0.0,0.04227890163584533
14,20 чужих хапаксов,-0.014585007395081003,0.05741633200726965,-0.011996950135119033,0.0554511550060507,0.057934532484757335,-0.00976300044193915,1.8181818181818181,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.04959125377054463
14,маркер каждые 3,-0.03625848899332346,0.11827008606552504,0.0686216934991514,0.07595783087957193,0.10918628050114439,0.009102167275684475,15.053763440860216,30.555555555555557,3.225806451612903,5.555555555555555,0.0,0.0,0.0,0.0,0.060686649585458045
14,без пунктуации,0.1094711513428774,0.08641477881158147,0.11534029527273999,0.08527024093797259,0.07141173895693169,0.10235628586520706,50.877192982456144,55.00000000000001,14.035087719298245,15.0,3.508771929824561,2.5,0.0,0.0,0.06994375295098161
14,без служебных,0.06619268714938416,0.06314126592961385,0.07180060088397704,0.06094081988919718,0.06645878518973174,0.04598290070767034,34.61538461538461,38.46153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.06334570181470274
15,исходный,0.010168746200195802,0.05243800894204512,0.014380883819022453,0.055278018562436415,0.05513018033221041,0.007185158189142193,7.547169811320755,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05062335133329433
15,перемешивание,0.294579262814289,0.057828052996244335,0.2990304197749725,0.052682268904294546,0.10585811157803923,0.31175520708225213,100.0,100.0,98.24561403508771,100.0,42.10526315789473,50.0,1.7543859649122806,0.0,0.02957949394378301
15,эхо x2,0.03214065359480046,0.09098770061126749,0.06655557434282049,0.08505471203942754,0.08176473736050653,0.03296385625739848,26.190476190476193,38.095238095238095,2.380952380952381,4.761904761904762,0.0,0.0,0.0,0.0,0.0988855569524945
15,эхо x4,-0.055819419495449225,0.09337581664940725,,,0.08377645405256713,-0.03164260924277995,6.122448979591836,,4.081632653061225,,0.0,,0.0,,
15,эхо на четверти,0.029020202274713126,0.0629947213711738,0.024670299874173043,0.0597517219578852,0.07082754221413616,0.024680377962186608,18.0,13.793103448275861,0.0,0.0,0.0,0.0,0.0,0.0,0.027036025772020966
15,словарь к 25,0.005363463025691907,0.08071542694412628,,,0.09276448787266164,0.0322639654916556,17.1875,,0.0,,0.0,,0.0,,
15,словарь к 60,0.01292684967671826,0.06859408016290715,0.0290688390747783,0.060665978969124276,0.07600202807633899,0.004349683572025503,11.320754716981133,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.06183387066363856
15,все слова разные,0.252069832245058,0.06807182276125141,0.252069832245058,0.06807182276125141,0.0880095030781896,0.23056062448599252,98.0392156862745,98.0392156862745,84.31372549019608,84.31372549019608,21.568627450980394,21.568627450980394,0.0,0.0,0.05303451219461619
15,чужие хапаксы,0.13626040759711483,0.0889309775577873,0.16341180302623648,0.07636148597376594,0.0896154979397228,0.1144856877526904,67.79661016949152,82.05128205128204,23.728813559322035,33.33333333333333,3.389830508474576,2.564102564102564,0.0,0.0,0.06104514689624735
15,хапаксы одного домена,0.12356363926710326,0.07514662067146702,0.14131191433418167,0.07536933082503791,0.07867746244561004,0.10605088802726996,62.5,71.7948717948718,12.5,17.94871794871795,3.571428571428571,5.128205128205128,0.0,0.0,0.06555270960341769
15,20 чужих хапаксов,0.047478996595384786,0.05843435878917241,0.05073536397611155,0.05459923720458342,0.06365988284968838,0.03404179710230603,16.3265306122449,18.181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.058433579796607724
15,маркер каждые 3,-0.005707170998998392,0.1277844076688639,0.0952941462629013,0.06069078768332481,0.1090951627591328,0.05088903818306435,30.555555555555557,53.125,1.3888888888888888,3.125,0.0,0.0,0.0,0.0,0.05184330533369681
15,без пунктуации,0.11354450318781713,0.06657045074518571,0.11221110104114514,0.07000351077612739,0.07279251254077113,0.11207071589039135,58.333333333333336,55.26315789473685,10.0,10.526315789473683,0.0,0.0,0.0,0.0,0.05248994962366842
15,без служебных,0.062110800084740084,0.06482005210542297,0.057078841429356424,0.06289813095811307,0.06298821417215633,0.056078133943862414,29.411764705882355,27.659574468085108,2.941176470588235,2.127659574468085,0.0,0.0,0.0,0.0,0.05819625916599433
16,исходный,0.04953269195664865,0.05192768246674771,0.04356610795801637,0.04931944085921189,0.062039783002192324,0.04600597336570455,14.285714285714285,11.904761904761903,0.0,0.0,0.0,0.0,0.0,0.0,0.0425411442313416
16,перемешивание,0.31090100017564154,0.06614818103498844,0.31735553200492544,0.06148168924224083,0.10670123480528484,0.3443249111719119,100.0,100.0,97.91666666666666,97.36842105263158,58.333333333333336,65.78947368421053,0.0,0.0,0.05822850489621467
16,эхо x2,0.07385561124730004,0.07541735416706921,0.08909071299962046,0.06899194940298481,0.07586949023113729,0.07916115648090671,37.735849056603776,45.83333333333333,3.7735849056603774,4.166666666666666,0.0,0.0,0.0,0.0,0.0679817239692055
16,эхо x4,0.01007397335792691,0.06997564647461203,,,0.0721982565042531,0.026696103591460456,12.5,,1.5625,,0.0,,0.0,,
16,эхо на четверти,0.06021136983863222,0.051500172266782114,0.05311526806472263,0.045240855014463954,0.05851552827013922,0.050921617091019444,24.59016393442623,19.047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.03556231013776078
16,словарь к 25,0.18239359166109728,0.07209203209128295,0.26864445864274683,0.06394634494521746,0.09461888457396887,0.2614828671343722,91.83673469387756,100.0,34.69387755102041,81.81818181818183,10.204081632653061,45.45454545454545,0.0,0.0,0.08231314990000776
16,словарь к 60,0.210868147025021,0.07466678915924366,0.20666112317985463,0.0809233807718913,0.09746297128960082,0.244784647486286,95.55555555555556,92.5925925925926,51.11111111111111,44.44444444444444,8.88888888888889,11.11111111111111,0.0,0.0,0.087601440014456
16,все слова разные,0.26953480746925623,0.06658439053695693,0.26953480746925623,0.06658439053695693,0.08766137452623654,0.2634495151286928,100.0,100.0,83.92857142857143,83.92857142857143,32.142857142857146,32.142857142857146,0.0,0.0,0.05017703797160894
16,чужие хапаксы,0.17917542243138784,0.05817383033123399,0.17851353910324197,0.05950927535396349,0.0727848333130818,0.17470751926105607,87.75510204081633,87.8048780487805,38.775510204081634,39.02439024390244,2.0408163265306123,2.4390243902439024,0.0,0.0,0.07042045136783284
16,хапаксы одного домена,0.24058356841658993,0.06682452487473801,0.2456259885218849,0.065347700331233,0.0814800677447669,0.2415542966385082,98.18181818181819,97.5,70.9090909090909,75.0,20.0,22.5,0.0,0.0,0.046041737435048885
16,20 чужих хапаксов,0.07316734151512333,0.053370201825352126,0.06976868426998879,0.05128955825292024,0.060573594816595015,0.07989003978846267,36.0,34.21052631578947,2.0,0.0,0.0,0.0,0.0,0.0,0.05686352372875482
16,маркер каждые 3,-0.001887854783248825,0.1257577018023357,0.12863976242876857,0.05666748261752474,0.12327898450551865,0.06713039059365661,31.46067415730337,71.7948717948718,3.3707865168539324,7.6923076923076925,0.0,0.0,0.0,0.0,0.04840565173568022
16,без пунктуации,0.10266262064425057,0.050595946744743034,0.10417661829282145,0.05425247924450429,0.06502146332091592,0.12264010530511583,50.0,50.0,1.9230769230769231,2.631578947368421,0.0,0.0,0.0,0.0,0.06320296587539528
16,без служебных,0.14651021490709773,0.05917613474739203,0.14558692228529174,0.05820679184617932,0.07165040019626358,0.1398537776587556,79.6875,78.84615384615384,25.0,25.0,0.0,0.0,0.0,0.0,0.052134086223793105
17,исходный,0.032790455149153706,0.05902601790763009,0.043117496782202405,0.06385058015027893,0.05375748164241032,0.021513926717151428,10.204081632653061,15.625,0.0,0.0,0.0,0.0,0.0,0.0,0.03497609907153844
17,перемешивание,0.34603324699066046,0.055896098530256226,0.3519488665001607,0.06040135730498427,0.0968969759893789,0.325939973596898,100.0,100.0,100.0,100.0,76.08695652173914,75.0,0.0,0.0,0.0820683474184033
17,эхо x2,0.04889966614075992,0.07074960432701657,0.07913983553283926,0.06798769190200889,0.06846856377918296,0.05024724153465845,23.18840579710145,35.294117647058826,1.4492753623188406,5.88235294117647,0.0,0.0,0.0,0.0,0.06266752032060616
17,эхо x4,-0.031044694579831618,0.07221464011621766,,,0.07551639928933325,0.008534953196756996,1.9230769230769231,,0.0,,0.0,,0.0,,
17,эхо на четверти,0.038988786514450716,0.057091909451445405,0.048088991999819516,0.05700679981781741,0.05567179233473678,0.02310099312494532,12.5,16.129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.04551233584916958
17,словарь к 25,0.0816334214261901,0.07534086393960263,,,0.07525627953539735,0.09508031381233775,45.0,,2.5,,0.0,,0.0,,
17,словарь к 60,0.12183317816808449,0.06623225514943674,0.13065145676048256,0.07467759919923828,0.07243452324719128,0.11926609658714582,63.33333333333333,72.22222222222221,13.333333333333334,22.22222222222222,0.0,0.0,0.0,0.0,0.05744312815553537
17,все слова разные,0.23029021668849955,0.05841632645990305,0.23029021668849955,0.05841632645990305,0.09571771040057928,0.2257641393501975,98.07692307692307,98.07692307692307,71.15384615384616,71.15384615384616,7.6923076923076925,7.6923076923076925,0.0,0.0,0.038935374412324225
17,чужие хапаксы,0.16191894521614808,0.06713492331120248,0.16764897822770009,0.06409289015689243,0.06750862902873232,0.1409546055993706,82.6923076923077,85.71428571428571,30.76923076923077,34.285714285714285,3.8461538461538463,2.857142857142857,0.0,0.0,0.07886272033107858
17,хапаксы одного домена,0.17430166853837883,0.045643323037199576,0.1755878418944632,0.04700539251720884,0.06543758558959628,0.1607642571902457,97.91666666666666,96.96969696969697,27.083333333333332,27.27272727272727,0.0,0.0,0.0,0.0,0.0366897604453211
17,20 чужих хапаксов,0.08370207158371835,0.05936578281405007,0.09542073225034309,0.06018510020821571,0.06004630495932791,0.06129168710848115,38.88888888888889,50.0,3.7037037037037033,5.88235294117647,0.0,0.0,0.0,0.0,0.05755897486566457
17,маркер каждые 3,0.048334974144034884,0.11383880029019379,0.16311822142153906,0.05933181577709952,0.10498441344271874,0.10063109082012019,37.93103448275862,85.71428571428571,10.344827586206897,19.047619047619047,1.1494252873563218,4.761904761904762,0.0,0.0,0.06284264399843956
17,без пунктуации,0.09764070745234811,0.0697888941978345,0.10317053111462826,0.07025256853646683,0.06513338742439964,0.10541631628830664,42.42424242424242,46.15384615384615,10.606060606060606,12.82051282051282,0.0,0.0,0.0,0.0,0.04921934349568023
17,без служебных,0.12211851914464418,0.04973112673807389,0.1341529518715634,0.051324588698027196,0.056376156574683776,0.10623635019179628,67.14285714285714,75.0,7.142857142857142,11.363636363636363,0.0,0.0,0.0,0.0,0.03587709028249965
18,исходный,-0.03115960642380898,0.04785026459292116,-0.02780070399834272,0.05046932729005002,0.047525035601914754,-0.03919446950053137,1.5625,2.1739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.032557841028535164
18,перемешивание,0.34480335152759856,0.07323079963618671,0.34844028796656734,0.07309457339995856,0.09732618737112715,0.3409227295952192,100.0,100.0,94.82758620689656,95.45454545454545,75.86206896551724,77.27272727272727,0.0,0.0,0.058768151785641876
18,эхо x2,0.03498237925689736,0.06377976191668479,0.06477000480069273,0.06520501211588682,0.06262619314577882,0.03155317037904501,18.96551724137931,30.434782608695656,0.0,0.0,0.0,0.0,0.0,0.0,0.04742374009731857
18,эхо x4,0.0200687027587897,0.0713471012439471,,,0.07209227225309053,0.028083990294697162,10.909090909090908,,0.0,,0.0,,0.0,,
18,эхо на четверти,-0.012969545984316943,0.0549783473037473,0.0005340635513023196,0.05508067322645575,0.05691316290080849,-0.011061831327947504,3.9215686274509802,5.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.027281268450853085
18,словарь к 25,0.18692114501075505,0.07416072487159348,0.18510075373305723,0.028266747386864736,0.07471074473216821,0.16316511388957472,85.29411764705883,100.0,42.64705882352941,36.36363636363637,7.352941176470589,0.0,0.0,0.0,0.026227241023570796
18,словарь к 60,0.11281461795065896,0.07192200952084835,0.08432975133294711,0.06269468840741958,0.07506563267775411,0.0863227658267685,49.18032786885246,33.33333333333333,9.836065573770492,0.0,0.0,0.0,0.0,0.0,0.04494910799305151
18,все слова разные,0.22676565164906287,0.05589309546212179,0.22676565164906287,0.05589309546212179,0.08153270762693902,0.2249776210226342,98.30508474576271,98.30508474576271,66.10169491525424,66.10169491525424,8.47457627118644,8.47457627118644,0.0,0.0,0.06397755206458966
18,чужие хапаксы,0.15095108981052996,0.05752443973010483,0.1554704611273574,0.06356486167652513,0.06935455014023253,0.14012484805117778,86.20689655172413,85.36585365853658,12.068965517241379,17.073170731707318,1.7241379310344827,2.4390243902439024,0.0,0.0,0.03682139888239752
18,хапаксы одного домена,0.12468325710710473,0.05868363464983533,0.12671352072879402,0.0657349758550353,0.06334105326288596,0.11612540771582662,69.38775510204081,69.6969696969697,12.244897959183673,15.151515151515152,2.0408163265306123,3.0303030303030303,0.0,0.0,0.05014222423546612
18,20 чужих хапаксов,-0.0032064076025360585,0.056449473087292125,0.00016673674043346732,0.05866324814369745,0.05475517988620703,-0.01558834031008857,3.1746031746031744,4.25531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.02950425327204839
18,маркер каждые 3,0.02839409199013876,0.11277701719979125,0.12916717307602915,0.05136321099154337,0.09466359800305978,0.06255500639411353,37.93103448275862,72.97297297297297,4.597701149425287,10.81081081081081,0.0,0.0,0.0,0.0,0.05331771617541246
18,без пунктуации,0.08662373617179417,0.054255749435405225,0.09326501127834902,0.05441043348929195,0.05898266651896041,0.08350111984429336,34.42622950819672,38.095238095238095,3.278688524590164,4.761904761904762,0.0,0.0,0.0,0.0,0.045110560677258736
18,без служебных,0.06587946152434733,0.05946159564720064,0.06907605164407411,0.06446452731086828,0.06023136130822312,0.0475389964502827,26.582278481012654,28.07017543859649,3.79746835443038,5.263157894736842,0.0,0.0,0.0,0.0,0.05266797729093478
19,исходный,0.0415235350148291,0.04886085972044659,0.0675628631228011,0.039444299797048485,0.05166214712159503,0.0348320712256852,11.11111111111111,18.91891891891892,0.0,0.0,0.0,0.0,0.0,0.0,0.039032118045609264
19,перемешивание,0.31363695886386567,0.0955118327150194,0.35635167080366925,0.06700455057483976,0.11951733275427737,0.33567424859428535,100.0,100.0,87.27272727272727,100.0,56.36363636363636,76.92307692307693,1.8181818181818181,0.0,0.0705846132434843
19,эхо x2,0.08200883648090976,0.06952167654592441,0.09468654129353093,0.05967036598872706,0.07978648266393558,0.0733004206292559,46.15384615384615,61.53846153846154,3.8461538461538463,0.0,0.0,0.0,0.0,0.0,0.052317687527608986
19,эхо x4,-0.003232986920044645,0.07367815212966905,,,0.06981207079450533,0.006912251995624628,9.375,,0.0,,0.0,,0.0,,
19,эхо на четверти,0.056745721918576866,0.05991002374083299,0.08060488719845683,0.045043890274529416,0.06068066096346378,0.04941435389014992,19.672131147540984,25.925925925925924,0.0,0.0,0.0,0.0,0.0,0.0,0.031848488704495075
19,словарь к 25,0.11473420971921414,0.05528127539471752,,,0.08048209603724754,0.11446429654836186,55.55555555555556,,6.349206349206349,,0.0,,0.0,,
19,словарь к 60,0.12948373548004402,0.06650925369513389,0.14895764064949119,0.06642280291100812,0.08716802227560048,0.128828078206406,62.121212121212125,78.57142857142857,15.151515151515152,21.428571428571427,1.5151515151515151,0.0,0.0,0.0,0.029935565026764865
19,все слова разные,0.2614504538082905,0.0631998904189279,0.25816666429298674,0.061737833838690935,0.09107537223619136,0.23555709426028054,98.30508474576271,98.24561403508771,83.05084745762711,82.45614035087719,22.033898305084744,19.298245614035086,0.0,0.0,0.04180260403720634
19,чужие хапаксы,0.14425643875104255,0.06567573518875422,0.16535298338522908,0.06314515929175185,0.07498052045916985,0.14271536433858203,68.51851851851852,81.48148148148148,24.074074074074073,37.03703703703704,0.0,0.0,0.0,0.0,0.06183894597744205
19,хапаксы одного домена,0.1684084309098301,0.060863291528480586,0.181556652941041,0.04890195224634839,0.07864572383873931,0.16007444044276864,80.7017543859649,84.61538461538461,31.57894736842105,38.46153846153847,0.0,0.0,0.0,0.0,0.030757007866662328
19,20 чужих хапаксов,0.08933796443423433,0.054460068319106374,0.11415948624742249,0.0481444333675566,0.06073752609768341,0.07473188649797224,40.98360655737705,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053585758966315566
19,маркер каждые 3,0.03134629234244486,0.1332392636005157,0.1796039358792773,0.059475020874274746,0.12529090433233453,0.0885189038321954,37.89473684210527,87.09677419354838,14.736842105263156,41.935483870967744,0.0,0.0,0.0,0.0,0.045858377251094734
19,без пунктуации,0.1473370944444794,0.056192188515205285,0.17534882665442014,0.053231866366676976,0.06514841041072698,0.16652796428694316,76.92307692307693,91.42857142857143,21.53846153846154,37.142857142857146,0.0,0.0,0.0,0.0,0.0565262928162279
19,без служебных,0.154436703686717,0.07608799161555649,0.1830806860475773,0.065525529070079,0.08922829292381049,0.13419221539492152,74.64788732394366,90.69767441860465,26.76056338028169,37.2093023255814,4.225352112676056,6.976744186046512,0.0,0.0,0.039406625608912754
20,исходный,0.012310367759617625,0.04689705538665416,0.00429385552009277,0.04526166814740578,0.04592534259661729,0.0014077400235156267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030196466299173417
20,перемешивание,0.23146931772701224,0.06141275731077165,0.27073373344305884,0.05465832230871276,0.0943202573713555,0.2554281601154184,98.0,100.0,62.0,88.88888888888889,14.000000000000002,27.77777777777778,0.0,0.0,0.03811420321725473
20,эхо x2,0.07419876474839061,0.05182551926399981,,,0.059159493436262825,0.07381551643459698,30.909090909090907,,1.8181818181818181,,0.0,,0.0,,
20,эхо x4,-0.04336946241961375,0.05377427705686484,,,0.05484660120734547,-0.002995047156262337,0.0,,0.0,,0.0,,0.0,,
